,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
33,absipsed,N,8,"['▁ab', 'sip', 'sed']",2,0.62
34,absirl,N,6,"['▁abs', 'ir', 'l']",2,0.5
35,abslete,N,7,"['▁abs', 'lete']",1,0.71
36,absletes,N,8,"['▁abs', 'letes']",1,0.75
37,absord,N,6,"['▁abs', 'ord']",1,0.67
38,absords,N,7,"['▁abs', 'ord', 's']",2,0.57
39,absost,N,6,"['▁abs', 'ost']",1,0.67
40,absosts,N,7,"['▁abs', 'ost', 's']",2,0.57
41,absount,N,7,"['▁abs', 'o', 'unt']",2,0.57
42,absounts,N,8,"['▁abs', 'ou', 'nts']",2,0.62
43,abstrade,N,8,"['▁ab', 'stra', 'de']",2,0.62
44,abstrides,N,9,"['▁ab', 'stri', 'des']",2,0.67
45,abstuened,N,9,"['▁ab', 'stuen', 'ed']",2,0.67
46,abstuent,N,8,"['▁ab', 'stuen', 't']",2,0.62
47,absuse,N,6,"['▁ab', 'suse']",1,0.67
48,absused,N,7,"['▁abs', 'used']",1,0.71
49,abud,N,4,"['▁a', 'bud']",1,0.5
50,abusts,N,6,"['▁a', 'bus', 'ts']",2,0.5
51,abvid,N,5,"['▁ab', 'vid']",1,0.6
52,abwipt,N,6,"['▁ab', 'wi', 'pt']",2,0.5
53,acaned,N,6,"['▁a', 'can', 'ed']",2,0.5
54,acax,N,4,"['▁ac', 'ax']",1,0.5
55,accar,N,5,"['▁ac', 'car']",1,0.6
56,accars,N,6,"['▁acc', 'ars']",1,0.67
57,acclo,N,5,"['▁acc', 'lo']",1,0.6
58,accrieve,N,8,"['▁acc', 'ri', 'eve']",2,0.62
59,accrieved,N,9,"['▁acc', 'rie', 'ved']",2,0.67
60,accrond,N,7,"['▁acc', 'ron', 'd']",2,0.57
61,accubes,N,7,"['▁accu', 'bes']",1,0.71
62,accult,N,6,"['▁accu', 'lt']",1,0.67
63,accune,N,6,"['▁accu', 'ne']",1,0.67
64,accurd,N,6,"['▁accu', 'rd']",1,0.67
65,accures,N,7,"['▁accu', 'res']",1,0.71
66,accusts,N,7,"['▁accu', 'st', 's']",2,0.57
67,aced,N,4,"['▁ac', 'ed']",1,0.5
68,achens,N,6,"['▁ach', 'ens']",1,0.67
69,achms,N,5,"['▁ach', 'ms']",1,0.6
70,achop,N,5,"['▁a', 'chop']",1,0.6
71,aciss,N,5,"['▁a', 'cis', 's']",2,0.4
72,acive,N,5,"['▁ac', 'ive']",1,0.6
73,acks,N,4,"['▁a', 'cks']",1,0.5
74,acloot,N,6,"['▁ac', 'lo', 'ot']",2,0.5
75,acnant,N,6,"['▁ac', 'nant']",1,0.67
76,acone,N,5,"['▁a', 'cone']",1,0.6
77,acorked,N,7,"['▁a', 'cor', 'ked']",2,0.57
78,acqure,N,6,"['▁ac', 'qu', 're']",2,0.5
79,acqured,N,7,"['▁ac', 'qu', 'red']",2,0.57
80,acreds,N,6,"['▁a', 'cred', 's']",2,0.5
81,acruist,N,7,"['▁a', 'cru', 'ist']",2,0.57
82,acsuakes,N,8,"['▁ac', 'sua', 'kes']",2,0.62
83,acter,N,5,"['▁ac', 'ter']",1,0.6
84,acters,N,6,"['▁ac', 'ters']",1,0.67
85,actot,N,5,"['▁acto', 't']",1,0.6
86,acung,N,5,"['▁ac', 'ung']",1,0.6
87,adaints,N,7,"['▁ada', 'int', 's']",2,0.57
88,adbells,N,7,"['▁ad', 'bell', 's']",2,0.57
89,adbly,N,5,"['▁ad', 'bly']",1,0.6
90,adbries,N,7,"['▁ad', 'bri', 'es']",2,0.57
91,adbu,N,4,"['▁ad', 'bu']",1,0.5
92,adbys,N,5,"['▁ad', 'by', 's']",2,0.4
93,adcorb,N,6,"['▁ad', 'cor', 'b']",2,0.5
94,adcorbs,N,7,"['▁ad', 'cor', 'bs']",2,0.57
95,adcorts,N,7,"['▁ad', 'cor', 'ts']",2,0.57
96,addal,N,5,"['▁ad', 'dal']",1,0.6
97,addaled,N,7,"['▁', 'adda', 'led']",2,0.57
98,addave,N,6,"['▁add', 'ave']",1,0.67
99,adday,N,5,"['▁ad', 'day']",1,0.6
100,addeared,N,8,"['▁add', 'ear', 'ed']",2,0.62
101,addend,N,6,"['▁add', 'end']",1,0.67
102,addends,N,7,"['▁add', 'end', 's']",2,0.57
103,addralt,N,7,"['▁add', 'ral', 't']",2,0.57
104,addre,N,5,"['▁add', 're']",1,0.6
105,addume,N,6,"['▁add', 'ume']",1,0.67
106,addunds,N,7,"['▁add', 'und', 's']",2,0.57
107,addured,N,7,"['▁ad', 'dur', 'ed']",2,0.57
108,addushed,N,8,"['▁add', 'us', 'hed']",2,0.62
109,adeen,N,5,"['▁ade', 'en']",1,0.6
110,adfle,N,5,"['▁ad', 'fle']",1,0.6
111,adfler,N,6,"['▁ad', 'fler']",1,0.67
112,adfles,N,6,"['▁ad', 'fle', 's']",2,0.5
113,adhands,N,7,"['▁ad', 'hand', 's']",2,0.57
114,adhirds,N,7,"['▁ad', 'hir', 'ds']",2,0.57
115,adhist,N,6,"['▁ad', 'hist']",1,0.67
116,adiffs,N,6,"['▁a', 'diff', 's']",2,0.5
117,adle,N,4,"['▁ad', 'le']",1,0.5
118,adlears,N,7,"['▁ad', 'le', 'ars']",2,0.57
119,adleys,N,6,"['▁ad', 'ley', 's']",2,0.5
120,adloss,N,6,"['▁ad', 'los', 's']",2,0.5
121,adly,N,4,"['▁ad', 'ly']",1,0.5
122,admar,N,5,"['▁ad', 'mar']",1,0.6
123,admueurs,N,8,"['▁ad', 'mu', 'eurs']",2,0.62
124,admuffs,N,7,"['▁ad', 'm', 'uff', 's']",3,0.43
125,admugned,N,8,"['▁ad', 'mu', 'gne', 'd']",3,0.5
126,admunds,N,7,"['▁ad', 'mund', 's']",2,0.57
127,admurst,N,7,"['▁ad', 'mur', 'st']",2,0.57
128,adom,N,4,"['▁a', 'dom']",1,0.5
129,adsen,N,5,"['▁ad', 'sen']",1,0.6
130,adstied,N,7,"['▁ad', 'sti', 'ed']",2,0.57
131,adter,N,5,"['▁ad', 'ter']",1,0.6
132,advioned,N,8,"['▁ad', 'vio', 'ned']",2,0.62
133,adwocked,N,8,"['▁ad', 'wo', 'cked']",2,0.62
134,adwoke,N,6,"['▁ad', 'wo', 'ke']",2,0.5
135,adwolds,N,7,"['▁ad', 'wol', 'ds']",2,0.57
136,adwosks,N,7,"['▁ad', 'wo', 'sk', 's']",3,0.43
137,adwouched,N,9,"['▁ad', 'w', 'ouche', 'd']",3,0.56
138,adwourts,N,8,"['▁ad', 'wo', 'ur', 'ts']",3,0.5
139,aecher,N,6,"['▁a', 'e', 'cher']",2,0.5
140,aekom,N,5,"['▁a', 'e', 'kom']",2,0.4
141,aertion,N,7,"['▁a', 'er', 'tion']",2,0.57
142,aesful,N,6,"['▁a', 'es', 'ful']",2,0.5
143,afalt,N,5,"['▁a', 'falt']",1,0.6
144,afas,N,4,"['▁af', 'as']",1,0.5
145,afed,N,4,"['▁af', 'ed']",1,0.5
146,afel,N,4,"['▁a', 'fel']",1,0.5
147,afept,N,5,"['▁af', 'e', 'pt']",2,0.4
148,afepts,N,6,"['▁af', 'ep', 'ts']",2,0.5
149,aferes,N,6,"['▁af', 'eres']",1,0.67
150,aferned,N,7,"['▁af', 'erne', 'd']",2,0.57
151,afes,N,4,"['▁af', 'es']",1,0.5
152,affeal,N,6,"['▁a', 'ffe', 'al']",2,0.5
153,affecks,N,7,"['▁a', 'ffe', 'cks']",2,0.57
154,affelts,N,7,"['▁af', 'felt', 's']",2,0.57
155,affends,N,7,"['▁aff', 'end', 's']",2,0.57
156,afflane,N,7,"['▁aff', 'lane']",1,0.71
157,afflarts,N,8,"['▁aff', 'lar', 'ts']",2,0.62
158,affolds,N,7,"['▁af', 'fold', 's']",2,0.57
159,affope,N,6,"['▁aff', 'ope']",1,0.67
160,afforts,N,7,"['▁af', 'fort', 's']",2,0.57
161,affranes,N,8,"['▁af', 'fran', 'es']",2,0.62
162,affrins,N,7,"['▁aff', 'rin', 's']",2,0.57
163,affrows,N,7,"['▁aff', 'row', 's']",2,0.57
164,affug,N,5,"['▁af', 'fug']",1,0.6
165,affund,N,6,"['▁af', 'fund']",1,0.67
166,affurned,N,8,"['▁af', 'fur', 'ned']",2,0.62
167,affuse,N,6,"['▁aff', 'use']",1,0.67
168,affuth,N,6,"['▁af', 'fu', 'th']",2,0.5
169,afia,N,4,"['▁af', 'ia']",1,0.5
170,afoins,N,6,"['▁af', 'o', 'ins']",2,0.5
171,afoods,N,6,"['▁a', 'food', 's']",2,0.5
172,afoys,N,5,"['▁af', 'o', 'ys']",2,0.4
173,afress,N,6,"['▁af', 'res', 's']",2,0.5
174,afrome,N,6,"['▁afro', 'me']",1,0.67
175,afrons,N,6,"['▁af', 'rons']",1,0.67
176,afrorm,N,6,"['▁afro', 'r', 'm']",2,0.5
177,afstint,N,7,"['▁af', 'stin', 't']",2,0.57
178,aftus,N,5,"['▁af', 'tus']",1,0.6
179,agbuct,N,6,"['▁ag', 'bu', 'ct']",2,0.5
180,agelier,N,7,"['▁age', 'lier']",1,0.71
181,agemess,N,7,"['▁age', 'mes', 's']",2,0.57
182,agfor,N,5,"['▁ag', 'for']",1,0.6
183,agfors,N,6,"['▁ag', 'fors']",1,0.67
184,aggect,N,6,"['▁a', 'gg', 'ect']",2,0.5
185,aggess,N,6,"['▁ag', 'ges', 's']",2,0.5
186,aggey,N,5,"['▁ag', 'gey']",1,0.6
187,aggeys,N,6,"['▁ag', 'gey', 's']",2,0.5
188,aggraimed,N,9,"['▁ag', 'gra', 'i', 'med']",3,0.56
189,aggraims,N,8,"['▁ag', 'gra', 'im', 's']",3,0.5
190,aggrues,N,7,"['▁ag', 'gru', 'es']",2,0.57
191,aghect,N,6,"['▁', 'agh', 'ect']",2,0.5
192,aghonced,N,8,"['▁ag', 'hon', 'ced']",2,0.62
193,agift,N,5,"['▁a', 'gift']",1,0.6
194,agims,N,5,"['▁a', 'gim', 's']",2,0.4
195,agincts,N,7,"['▁ag', 'inc', 'ts']",2,0.57
196,agive,N,5,"['▁a', 'give']",1,0.6
197,agix,N,4,"['▁ag', 'ix']",1,0.5
198,agler,N,5,"['▁ag', 'ler']",1,0.6
199,agok,N,4,"['▁ago', 'k']",1,0.5
200,agope,N,5,"['▁ago', 'pe']",1,0.6
201,agright,N,7,"['▁ag', 'right']",1,0.71
202,agshess,N,7,"['▁ag', 'shes', 's']",2,0.57
203,agstess,N,7,"['▁ag', 'stes', 's']",2,0.57
204,agtrain,N,7,"['▁ag', 'tra', 'in']",2,0.57
205,agtrained,N,9,"['▁ag', 'tr', 'ained']",2,0.67
206,agur,N,4,"['▁a', 'gur']",1,0.5
207,ahoits,N,6,"['▁aho', 'its']",1,0.67
208,ahokes,N,6,"['▁aho', 'kes']",1,0.67
209,ahor,N,4,"['▁a', 'hor']",1,0.5
210,ahord,N,5,"['▁ah', 'ord']",1,0.6
211,ahords,N,6,"['▁ah', 'ord', 's']",2,0.5
212,ahries,N,6,"['▁ah', 'ries']",1,0.67
213,ahun,N,4,"['▁a', 'hun']",1,0.5
214,aice,N,4,"['▁a', 'ice']",1,0.5
215,aices,N,5,"['▁ai', 'ces']",1,0.6
216,aicipes,N,7,"['▁aici', 'pes']",1,0.71
217,aier,N,4,"['▁a', 'ier']",1,0.5
218,aight,N,5,"['▁a', 'ight']",1,0.6
219,aights,N,6,"['▁a', 'ight', 's']",2,0.5
220,ailpay,N,6,"['▁a', 'il', 'pay']",2,0.5
221,ailpays,N,7,"['▁a', 'il', 'pay', 's']",3,0.43
222,ainfogue,N,8,"['▁a', 'info', 'gue']",2,0.62
223,ainlibes,N,8,"['▁a', 'in', 'lib', 'es']",3,0.5
224,ains,N,4,"['▁a', 'ins']",1,0.5
225,aints,N,5,"['▁a', 'int', 's']",2,0.4
226,aipse,N,5,"['▁ai', 'pse']",1,0.6
227,aipsed,N,6,"['▁a', 'ips', 'ed']",2,0.5
228,airclaps,N,8,"['▁air', 'c', 'laps']",2,0.62
229,airclime,N,8,"['▁air', 'cl', 'ime']",2,0.62
230,airclimes,N,9,"['▁air', 'c', 'lim', 'es']",3,0.56
231,airclip,N,7,"['▁air', 'clip']",1,0.71
232,aircul,N,6,"['▁air', 'cul']",1,0.67
233,airdess,N,7,"['▁air', 'des', 's']",2,0.57
234,airdraw,N,7,"['▁air', 'draw']",1,0.71
235,airdraws,N,8,"['▁air', 'draw', 's']",2,0.62
236,airflails,N,9,"['▁air', 'fla', 'ils']",2,0.67
237,airflift,N,8,"['▁air', 'f', 'lift']",2,0.62
238,airgroin,N,8,"['▁air', 'gro', 'in']",2,0.62
239,airguild,N,8,"['▁air', 'gu', 'ild']",2,0.62
240,airguilds,N,9,"['▁air', 'gui', 'lds']",2,0.67
241,airn,N,4,"['▁air', 'n']",1,0.5
242,airnos,N,6,"['▁air', 'nos']",1,0.67
243,airplop,N,7,"['▁air', 'plo', 'p']",2,0.57
244,airshall,N,8,"['▁air', 's', 'hall']",2,0.62
245,airsouth,N,8,"['▁air', 'sou', 'th']",2,0.62
246,airstares,N,9,"['▁air', 'stare', 's']",2,0.67
247,airstash,N,8,"['▁air', 'sta', 'sh']",2,0.62
248,airstay,N,7,"['▁air', 'sta', 'y']",2,0.57
249,airstrums,N,9,"['▁air', 'strum', 's']",2,0.67
250,aistnale,N,8,"['▁a', 'ist', 'nale']",2,0.62
251,aists,N,5,"['▁a', 'ists']",1,0.6
252,aiths,N,5,"['▁', 'aith', 's']",2,0.4
253,aits,N,4,"['▁ait', 's']",1,0.5
254,aive,N,4,"['▁a', 'ive']",1,0.5
255,aives,N,5,"['▁a', 'ives']",1,0.6
256,aize,N,4,"['▁aiz', 'e']",1,0.5
257,ajeqous,N,7,"['▁a', 'je', 'qo', 'us']",3,0.43
258,ajoin,N,5,"['▁ajo', 'in']",1,0.6
259,akcul,N,5,"['▁ak', 'cul']",1,0.6
260,akde,N,4,"['▁ak', 'de']",1,0.5
261,akes,N,4,"['▁a', 'kes']",1,0.5
262,akhs,N,4,"['▁a', 'kh', 's']",2,0.25
263,akrade,N,6,"['▁ak', 'rade']",1,0.67
264,alade,N,5,"['▁a', 'lade']",1,0.6
265,alamp,N,5,"['▁a', 'lamp']",1,0.6
266,alap,N,4,['▁alap'],0,0.75
267,alaves,N,6,"['▁ala', 'ves']",1,0.67
268,alawn,N,5,"['▁ala', 'wn']",1,0.6
269,albole,N,6,"['▁albo', 'le']",1,0.67
270,albolls,N,7,"['▁albo', 'lls']",1,0.71
271,albust,N,6,"['▁alb', 'ust']",1,0.67
272,alcas,N,5,"['▁al', 'cas']",1,0.6
273,alcimin,N,7,"['▁al', 'ci', 'min']",2,0.57
274,alcirans,N,8,"['▁al', 'ci', 'ran', 's']",3,0.5
275,aldims,N,6,"['▁al', 'dim', 's']",2,0.5
276,alesray,N,7,"['▁ales', 'ray']",1,0.71
277,alfives,N,7,"['▁al', 'fi', 'ves']",2,0.57
278,alfpard,N,7,"['▁al', 'f', 'par', 'd']",3,0.43
279,aliels,N,6,"['▁ali', 'els']",1,0.67
280,alked,N,5,"['▁al', 'ked']",1,0.6
281,alkoe,N,5,"['▁al', 'ko', 'e']",2,0.4
282,alks,N,4,"['▁al', 'ks']",1,0.5
283,allaced,N,7,"['▁alla', 'ced']",1,0.71
284,allahed,N,7,"['▁alla', 'hed']",1,0.71
285,allald,N,6,"['▁alla', 'ld']",1,0.67
286,allaled,N,7,"['▁alla', 'led']",1,0.71
287,allape,N,6,"['▁alla', 'pe']",1,0.67
288,allaps,N,6,"['▁alla', 'ps']",1,0.67
289,allar,N,5,['▁allar'],0,0.8
290,alldess,N,7,"['▁all', 'des', 's']",2,0.57
291,alldets,N,7,"['▁all', 'det', 's']",2,0.57
292,allim,N,5,"['▁all', 'im']",1,0.6
293,allint,N,6,"['▁all', 'int']",1,0.67
294,allired,N,7,"['▁allir', 'ed']",1,0.71
295,allob,N,5,"['▁all', 'ob']",1,0.6
296,allops,N,6,"['▁all', 'ops']",1,0.67
297,allou,N,5,"['▁all', 'ou']",1,0.6
298,allound,N,7,"['▁allo', 'und']",1,0.71
299,allsit,N,6,"['▁all', 'sit']",1,0.67
300,allye,N,5,"['▁all', 'ye']",1,0.6
301,almed,N,5,"['▁al', 'med']",1,0.6
302,almstreck,N,9,"['▁al', 'm', 'stre', 'ck']",3,0.56
303,aloid,N,5,"['▁al', 'oid']",1,0.6
304,aloiled,N,7,"['▁al', 'oil', 'ed']",2,0.57
305,alolds,N,6,"['▁al', 'old', 's']",2,0.5
306,alord,N,5,"['▁al', 'ord']",1,0.6
307,aloss,N,5,"['▁a', 'los', 's']",2,0.4
308,alped,N,5,"['▁al', 'ped']",1,0.6
309,alpen,N,5,"['▁al', 'pen']",1,0.6
310,alping,N,6,"['▁al', 'ping']",1,0.67
311,alsehorts,N,9,"['▁als', 'e', 'hor', 'ts']",3,0.56
312,alspouch,N,8,"['▁als', 'po', 'uch']",2,0.62
313,alsund,N,6,"['▁al', 'sund']",1,0.67
314,alsunds,N,7,"['▁al', 'sund', 's']",2,0.57
315,althos,N,6,"['▁alt', 'hos']",1,0.67
316,altzed,N,6,"['▁alt', 'zed']",1,0.67
317,alvim,N,5,"['▁al', 'vim']",1,0.6
318,alylls,N,6,"['▁a', 'ly', 'lls']",2,0.5
319,amape,N,5,"['▁ama', 'pe']",1,0.6
320,amately,N,7,"['▁ama', 'tely']",1,0.71
321,amaus,N,5,"['▁ama', 'us']",1,0.6
322,ambent,N,6,"['▁amb', 'ent']",1,0.67
323,ambents,N,7,"['▁amb', 'ents']",1,0.71
324,ambert,N,6,"['▁amb', 'ert']",1,0.67
325,amberts,N,7,"['▁amb', 'ert', 's']",2,0.57
326,ambess,N,6,"['▁amb', 'es', 's']",2,0.5
327,ambessed,N,8,"['▁amb', 'es', 'sed']",2,0.62
328,ambets,N,6,"['▁amb', 'ets']",1,0.67
329,ambic,N,5,"['▁amb', 'ic']",1,0.6
330,ambind,N,6,"['▁amb', 'ind']",1,0.67
331,ambs,N,4,"['▁amb', 's']",1,0.5
332,amcars,N,6,"['▁am', 'car', 's']",2,0.5
333,amed,N,4,"['▁a', 'med']",1,0.5
334,ameg,N,4,"['▁a', 'meg']",1,0.5
335,ameshed,N,7,"['▁ame', 'shed']",1,0.71
336,amett,N,5,"['▁amet', 't']",1,0.6
337,amhance,N,7,"['▁am', 'han', 'ce']",2,0.57
338,amho,N,4,"['▁am', 'ho']",1,0.5
339,amiance,N,7,"['▁ami', 'ance']",1,0.71
340,amias,N,5,"['▁ami', 'as']",1,0.6
341,amibed,N,6,"['▁ami', 'bed']",1,0.67
342,amion,N,5,"['▁am', 'ion']",1,0.6
343,amiques,N,7,"['▁am', 'iques']",1,0.71
344,amise,N,5,"['▁a', 'mise']",1,0.6
345,amives,N,6,"['▁ami', 'ves']",1,0.67
346,amler,N,5,"['▁am', 'ler']",1,0.6
347,amlers,N,6,"['▁am', 'ler', 's']",2,0.5
348,amlo,N,4,"['▁am', 'lo']",1,0.5
349,amlos,N,5,"['▁am', 'los']",1,0.6
350,ammedes,N,7,"['▁a', 'mme', 'des']",2,0.57
351,ammet,N,5,"['▁am', 'met']",1,0.6
352,ammete,N,6,"['▁am', 'mete']",1,0.67
353,ammict,N,6,"['▁am', 'mic', 't']",2,0.5
354,amna,N,4,"['▁am', 'na']",1,0.5
355,amning,N,6,"['▁am', 'ning']",1,0.67
356,amns,N,4,"['▁am', 'ns']",1,0.5
357,amom,N,4,"['▁am', 'om']",1,0.5
358,amoubt,N,6,"['▁am', 'ou', 'bt']",2,0.5
359,ampaigns,N,8,"['▁a', 'mpa', 'ig', 'ns']",3,0.5
360,ampgrair,N,8,"['▁amp', 'gra', 'ir']",2,0.62
361,ampgrairs,N,9,"['▁amp', 'gra', 'ir', 's']",3,0.56
362,ampist,N,6,"['▁amp', 'ist']",1,0.67
363,ampiste,N,7,"['▁am', 'piste']",1,0.71
364,amplal,N,6,"['▁ampla', 'l']",1,0.67
365,amrays,N,6,"['▁am', 'ray', 's']",2,0.5
366,amsha,N,5,"['▁am', 'sha']",1,0.6
367,amsice,N,6,"['▁am', 's', 'ice']",2,0.5
368,amsine,N,6,"['▁am', 'sine']",1,0.67
369,amtan,N,5,"['▁am', 'tan']",1,0.6
370,amwere,N,6,"['▁am', 'wer', 'e']",2,0.5
371,amwight,N,7,"['▁am', 'w', 'ight']",2,0.57
372,anacs,N,5,"['▁ana', 'cs']",1,0.6
373,anains,N,6,"['▁ana', 'ins']",1,0.67
374,anarms,N,6,"['▁anar', 'ms']",1,0.67
375,anbet,N,5,"['▁an', 'bet']",1,0.6
376,anbrams,N,7,"['▁an', 'bra', 'ms']",2,0.57
377,anceards,N,8,"['▁', 'ance', 'ards']",2,0.62
378,anced,N,5,"['▁an', 'ced']",1,0.6
379,anch,N,4,"['▁an', 'ch']",1,0.5
380,ancher,N,6,"['▁anche', 'r']",1,0.67
381,anches,N,6,"['▁anche', 's']",1,0.67
382,anchpays,N,8,"['▁an', 'ch', 'pay', 's']",3,0.5
383,anchta,N,6,"['▁an', 'ch', 'ta']",2,0.5
384,ancilled,N,8,"['▁an', 'cil', 'led']",2,0.62
385,ancing,N,6,"['▁a', 'ncing']",1,0.67
386,ancoose,N,7,"['▁an', 'co', 'ose']",2,0.57
387,ancs,N,4,"['▁an', 'cs']",1,0.5
388,ancy,N,4,"['▁a', 'ncy']",1,0.5
389,andas,N,5,"['▁anda', 's']",1,0.6
390,andow,N,5,"['▁and', 'ow']",1,0.6
391,andrar,N,6,"['▁andra', 'r']",1,0.67
392,andrars,N,7,"['▁andra', 'rs']",1,0.71
393,anea,N,4,"['▁a', 'ne', 'a']",2,0.25
394,aneat,N,5,"['▁a', 'ne', 'at']",2,0.4
395,aneau,N,5,"['▁an', 'eau']",1,0.6
396,anebome,N,7,"['▁a', 'neb', 'ome']",2,0.57
397,aned,N,4,"['▁an', 'ed']",1,0.5
398,anemns,N,6,"['▁an', 'em', 'ns']",2,0.5
399,aner,N,4,"['▁an', 'er']",1,0.5
400,anfals,N,6,"['▁an', 'fal', 's']",2,0.5
401,anfol,N,5,"['▁an', 'fol']",1,0.6
402,angder,N,6,"['▁ang', 'der']",1,0.67
403,angders,N,7,"['▁ang', 'ders']",1,0.71
404,angdete,N,7,"['▁ang', 'de', 'te']",2,0.57
405,angeing,N,7,"['▁ange', 'ing']",1,0.71
406,angies,N,6,"['▁ang', 'ies']",1,0.67
407,angkill,N,7,"['▁ang', 'kill']",1,0.71
408,angrired,N,8,"['▁ang', 'ri', 'red']",2,0.62
409,angsits,N,7,"['▁ang', 'sit', 's']",2,0.57
410,anguals,N,7,"['▁ang', 'ual', 's']",2,0.57
411,anid,N,4,"['▁an', 'id']",1,0.5
412,anire,N,5,"['▁ani', 're']",1,0.6
413,anired,N,6,"['▁ani', 'red']",1,0.67
414,ankhiles,N,8,"['▁an', 'khi', 'les']",2,0.62
415,ankicks,N,7,"['▁an', 'kick', 's']",2,0.57
416,anks,N,4,"['▁an', 'ks']",1,0.5
417,annaled,N,7,"['▁anna', 'led']",1,0.71
418,annalked,N,8,"['▁an', 'nal', 'ked']",2,0.62
419,annatched,N,9,"['▁annat', 'ched']",1,0.78
420,annaws,N,6,"['▁anna', 'ws']",1,0.67
421,anned,N,5,"['▁ann', 'ed']",1,0.6
422,anneived,N,8,"['▁anne', 'i', 'ved']",2,0.62
423,annise,N,6,"['▁anni', 'se']",1,0.67
424,anob,N,4,"['▁an', 'ob']",1,0.5
425,anom,N,4,"['▁a', 'nom']",1,0.5
426,anopt,N,5,"['▁ano', 'pt']",1,0.6
427,anote,N,5,"['▁ano', 'te']",1,0.6
428,ansham,N,6,"['▁ans', 'ham']",1,0.67
429,anshrix,N,7,"['▁an', 'sh', 'rix']",2,0.57
430,anslipt,N,7,"['▁ans', 'lip', 't']",2,0.57
431,ansshome,N,8,"['▁ans', 's', 'home']",2,0.62
432,anst,N,4,"['▁an', 'st']",1,0.5
433,ansus,N,5,"['▁an', 'sus']",1,0.6
434,ansuy,N,5,"['▁an', 'su', 'y']",2,0.4
435,ansved,N,6,"['▁ans', 'ved']",1,0.67
436,answens,N,7,"['▁ans', 'wens']",1,0.71
437,antail,N,6,"['▁an', 'tail']",1,0.67
438,antalves,N,8,"['▁antal', 'ves']",1,0.75
439,antarme,N,7,"['▁antar', 'me']",1,0.71
440,antaxe,N,6,"['▁anta', 'xe']",1,0.67
441,antaxed,N,7,"['▁an', 'tax', 'ed']",2,0.57
442,antay,N,5,"['▁an', 'tay']",1,0.6
443,anteging,N,8,"['▁ante', 'ging']",1,0.75
444,anthel,N,6,"['▁ant', 'hel']",1,0.67
445,anthorse,N,8,"['▁ant', 'hor', 'se']",2,0.62
446,antiss,N,6,"['▁anti', 's', 's']",2,0.5
447,antleres,N,8,"['▁ant', 'lere', 's']",2,0.62
448,antox,N,5,"['▁ant', 'ox']",1,0.6
449,antu,N,4,"['▁an', 'tu']",1,0.5
450,antyl,N,5,"['▁anty', 'l']",1,0.6
451,anun,N,4,"['▁an', 'un']",1,0.5
452,anveashed,N,9,"['▁an', 've', 'a', 'shed']",3,0.56
453,anvend,N,6,"['▁an', 'vend']",1,0.67
454,anvy,N,4,"['▁an', 'vy']",1,0.5
455,anwot,N,5,"['▁an', 'wo', 't']",2,0.4
456,anx,N,3,"['▁an', 'x']",1,0.33
457,anyne,N,5,"['▁any', 'ne']",1,0.6
458,aoade,N,5,"['▁ao', 'ade']",1,0.6
459,aoers,N,5,"['▁ao', 'ers']",1,0.6
460,aoft,N,4,"['▁ao', 'ft']",1,0.5
461,aouse,N,5,"['▁a', 'ouse']",1,0.6
