,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
32,absincts,N,8,"['▁a', 'bs', 'inc', 't', 's']",4,0.38
33,absipsed,N,8,"['▁a', 'bs', 'ip', 's', 'ed']",4,0.38
34,absirl,N,6,"['▁a', 'bs', 'ir', 'l']",3,0.33
35,abslete,N,7,"['▁a', 'bs', 'let', 'e']",3,0.43
36,absletes,N,8,"['▁a', 'bs', 'let', 'es']",3,0.5
37,absord,N,6,"['▁a', 'bs', 'or', 'd']",3,0.33
38,absords,N,7,"['▁a', 'bs', 'or', 'd', 's']",4,0.29
39,absost,N,6,"['▁a', 'bs', 'ost']",2,0.5
40,absosts,N,7,"['▁a', 'bs', 'ost', 's']",3,0.43
41,absount,N,7,"['▁a', 'bs', 'oun', 't']",3,0.43
42,absounts,N,8,"['▁a', 'bs', 'oun', 't', 's']",4,0.38
43,abstrade,N,8,"['▁a', 'bs', 'trade']",2,0.62
44,abstrides,N,9,"['▁', 'ab', 'str', 'ides']",3,0.56
45,abstuened,N,9,"['▁a', 'bs', 'tu', 'ened']",3,0.56
46,abstuent,N,8,"['▁a', 'bs', 'tu', 'ent']",3,0.5
47,absuse,N,6,"['▁a', 'bs', 'use']",2,0.5
48,absused,N,7,"['▁a', 'bs', 'used']",2,0.57
49,abud,N,4,"['▁a', 'bud']",1,0.5
50,abusts,N,6,"['▁a', 'bus', 't', 's']",3,0.33
51,abvid,N,5,"['▁', 'ab', 'vid']",2,0.4
52,abwipt,N,6,"['▁', 'ab', 'wi', 'pt']",3,0.33
53,acaned,N,6,"['▁a', 'can', 'ed']",2,0.5
54,acax,N,4,"['▁a', 'ca', 'x']",2,0.25
55,accar,N,5,"['▁', 'ac', 'car']",2,0.4
56,accars,N,6,"['▁', 'ac', 'cars']",2,0.5
57,acclo,N,5,"['▁', 'ac', 'clo']",2,0.4
58,accrieve,N,8,"['▁a', 'cc', 'rie', 've']",3,0.5
59,accrieved,N,9,"['▁a', 'cc', 'rie', 'ved']",3,0.56
60,accrond,N,7,"['▁a', 'cc', 'ron', 'd']",3,0.43
61,accubes,N,7,"['▁', 'accu', 'bes']",2,0.57
62,accult,N,6,"['▁', 'accu', 'lt']",2,0.5
63,accune,N,6,"['▁', 'accu', 'ne']",2,0.5
64,accurd,N,6,"['▁', 'accu', 'rd']",2,0.5
65,accures,N,7,"['▁', 'accu', 're', 's']",3,0.43
66,accusts,N,7,"['▁', 'accu', 'st', 's']",3,0.43
67,aced,N,4,"['▁a', 'ced']",1,0.5
68,achens,N,6,"['▁a', 'chen', 's']",2,0.5
69,achms,N,5,"['▁', 'ach', 'm', 's']",3,0.2
70,achop,N,5,"['▁', 'ach', 'op']",2,0.4
71,aciss,N,5,"['▁a', 'cis', 's']",2,0.4
72,acive,N,5,"['▁a', 'ci', 've']",2,0.4
73,acks,N,4,"['▁', 'ack', 's']",2,0.25
74,acloot,N,6,"['▁a', 'clo', 'ot']",2,0.5
75,acnant,N,6,"['▁', 'ac', 'nant']",2,0.5
76,acone,N,5,"['▁a', 'cone']",1,0.6
77,acorked,N,7,"['▁a', 'cor', 'ked']",2,0.57
78,acqure,N,6,"['▁', 'ac', 'qu', 're']",3,0.33
79,acqured,N,7,"['▁', 'ac', 'qu', 'red']",3,0.43
80,acreds,N,6,"['▁', 'acre', 'd', 's']",3,0.33
81,acruist,N,7,"['▁a', 'cru', 'ist']",2,0.57
82,acsuakes,N,8,"['▁', 'ac', 'su', 'ake', 's']",4,0.38
83,acter,N,5,"['▁act', 'er']",1,0.6
84,acters,N,6,"['▁act', 'ers']",1,0.67
85,actot,N,5,"['▁act', 'ot']",1,0.6
86,acung,N,5,"['▁', 'ac', 'ung']",2,0.4
87,adaints,N,7,"['▁', 'ada', 'int', 's']",3,0.43
88,adbells,N,7,"['▁a', 'd', 'bell', 's']",3,0.43
89,adbly,N,5,"['▁a', 'd', 'b', 'ly']",3,0.2
90,adbries,N,7,"['▁a', 'd', 'bri', 'es']",3,0.43
91,adbu,N,4,"['▁a', 'd', 'bu']",2,0.25
92,adbys,N,5,"['▁a', 'd', 'by', 's']",3,0.2
93,adcorb,N,6,"['▁a', 'd', 'cor', 'b']",3,0.33
94,adcorbs,N,7,"['▁a', 'd', 'cor', 'bs']",3,0.43
95,adcorts,N,7,"['▁a', 'd', 'cor', 't', 's']",4,0.29
96,addal,N,5,"['▁add', 'al']",1,0.6
97,addaled,N,7,"['▁add', 'al', 'ed']",2,0.57
98,addave,N,6,"['▁add', 'ave']",1,0.67
99,adday,N,5,"['▁a', 'd', 'day']",2,0.4
100,addeared,N,8,"['▁add', 'eared']",1,0.75
101,addend,N,6,"['▁add', 'end']",1,0.67
102,addends,N,7,"['▁add', 'end', 's']",2,0.57
103,addralt,N,7,"['▁add', 'ral', 't']",2,0.57
104,addre,N,5,"['▁add', 're']",1,0.6
105,addume,N,6,"['▁add', 'ume']",1,0.67
106,addunds,N,7,"['▁add', 'und', 's']",2,0.57
107,addured,N,7,"['▁add', 'ured']",1,0.71
108,addushed,N,8,"['▁add', 'ush', 'ed']",2,0.62
109,adeen,N,5,"['▁', 'ade', 'en']",2,0.4
110,adfle,N,5,"['▁a', 'd', 'fle']",2,0.4
111,adfler,N,6,"['▁a', 'd', 'f', 'ler']",3,0.33
112,adfles,N,6,"['▁a', 'd', 'fle', 's']",3,0.33
113,adhands,N,7,"['▁a', 'd', 'hand', 's']",3,0.43
114,adhirds,N,7,"['▁a', 'dhi', 'rd', 's']",3,0.43
115,adhist,N,6,"['▁a', 'dh', 'ist']",2,0.5
116,adiffs,N,6,"['▁a', 'd', 'iff', 's']",3,0.33
117,adle,N,4,"['▁a', 'dle']",1,0.5
118,adlears,N,7,"['▁a', 'dle', 'ars']",2,0.57
119,adleys,N,6,"['▁a', 'd', 'ley', 's']",3,0.33
120,adloss,N,6,"['▁a', 'd', 'loss']",2,0.5
121,adly,N,4,"['▁a', 'd', 'ly']",2,0.25
122,admar,N,5,"['▁a', 'd', 'mar']",2,0.4
123,admueurs,N,8,"['▁a', 'd', 'mu', 'eur', 's']",4,0.38
124,admuffs,N,7,"['▁a', 'd', 'm', 'uff', 's']",4,0.29
125,admugned,N,8,"['▁a', 'd', 'm', 'ug', 'ned']",4,0.38
126,admunds,N,7,"['▁a', 'd', 'mund', 's']",3,0.43
127,admurst,N,7,"['▁a', 'd', 'mur', 'st']",3,0.43
128,adom,N,4,"['▁a', 'dom']",1,0.5
129,adsen,N,5,"['▁ads', 'en']",1,0.6
130,adstied,N,7,"['▁ads', 'ti', 'ed']",2,0.57
131,adter,N,5,"['▁a', 'd', 'ter']",2,0.4
132,advioned,N,8,"['▁adv', 'ion', 'ed']",2,0.62
133,adwocked,N,8,"['▁a', 'd', 'w', 'ock', 'ed']",4,0.38
134,adwoke,N,6,"['▁a', 'd', 'wo', 'ke']",3,0.33
135,adwolds,N,7,"['▁a', 'd', 'w', 'old', 's']",4,0.29
136,adwosks,N,7,"['▁a', 'd', 'wo', 'sk', 's']",4,0.29
137,adwouched,N,9,"['▁a', 'd', 'w', 'ouche', 'd']",4,0.44
138,adwourts,N,8,"['▁a', 'd', 'w', 'our', 't', 's']",5,0.25
139,aecher,N,6,"['▁a', 'e', 'cher']",2,0.5
140,aekom,N,5,"['▁a', 'e', 'kom']",2,0.4
141,aertion,N,7,"['▁a', 'er', 'tion']",2,0.57
142,aesful,N,6,"['▁a', 'es', 'ful']",2,0.5
143,afalt,N,5,"['▁a', 'fal', 't']",2,0.4
144,afas,N,4,"['▁a', 'fa', 's']",2,0.25
145,afed,N,4,"['▁a', 'fed']",1,0.5
146,afel,N,4,"['▁a', 'fel']",1,0.5
147,afept,N,5,"['▁a', 'fe', 'pt']",2,0.4
148,afepts,N,6,"['▁a', 'fe', 'pt', 's']",3,0.33
149,aferes,N,6,"['▁a', 'fer', 'es']",2,0.5
150,aferned,N,7,"['▁a', 'fer', 'ned']",2,0.57
151,afes,N,4,"['▁a', 'fe', 's']",2,0.25
152,affeal,N,6,"['▁a', 'ffe', 'al']",2,0.5
153,affecks,N,7,"['▁', 'aff', 'eck', 's']",3,0.43
154,affelts,N,7,"['▁a', 'ffe', 'lt', 's']",3,0.43
155,affends,N,7,"['▁', 'aff', 'end', 's']",3,0.43
156,afflane,N,7,"['▁', 'aff', 'lane']",2,0.57
157,afflarts,N,8,"['▁', 'aff', 'lar', 't', 's']",4,0.38
158,affolds,N,7,"['▁', 'aff', 'old', 's']",3,0.43
159,affope,N,6,"['▁', 'aff', 'op', 'e']",3,0.33
160,afforts,N,7,"['▁', 'af', 'fort', 's']",3,0.43
161,affranes,N,8,"['▁', 'aff', 'ran', 'es']",3,0.5
162,affrins,N,7,"['▁', 'aff', 'rin', 's']",3,0.43
163,affrows,N,7,"['▁', 'aff', 'row', 's']",3,0.43
164,affug,N,5,"['▁', 'aff', 'ug']",2,0.4
165,affund,N,6,"['▁', 'aff', 'und']",2,0.5
166,affurned,N,8,"['▁', 'aff', 'ur', 'ned']",3,0.5
167,affuse,N,6,"['▁', 'aff', 'use']",2,0.5
168,affuth,N,6,"['▁', 'aff', 'uth']",2,0.5
169,afia,N,4,"['▁a', 'fi', 'a']",2,0.25
170,afoins,N,6,"['▁a', 'fo', 'ins']",2,0.5
171,afoods,N,6,"['▁a', 'food', 's']",2,0.5
172,afoys,N,5,"['▁a', 'fo', 'y', 's']",3,0.2
173,afress,N,6,"['▁a', 'fre', 's', 's']",3,0.33
174,afrome,N,6,"['▁a', 'from', 'e']",2,0.5
175,afrons,N,6,"['▁a', 'fro', 'ns']",2,0.5
176,afrorm,N,6,"['▁a', 'fro', 'rm']",2,0.5
177,afstint,N,7,"['▁', 'af', 'stin', 't']",3,0.43
178,aftus,N,5,"['▁a', 'ft', 'us']",2,0.4
179,agbuct,N,6,"['▁a', 'gb', 'uc', 't']",3,0.33
180,agelier,N,7,"['▁age', 'lier']",1,0.71
181,agemess,N,7,"['▁age', 'mes', 's']",2,0.57
182,agfor,N,5,"['▁a', 'g', 'for']",2,0.4
183,agfors,N,6,"['▁a', 'g', 'for', 's']",3,0.33
184,aggect,N,6,"['▁a', 'gg', 'ect']",2,0.5
185,aggess,N,6,"['▁a', 'gg', 'es', 's']",3,0.33
186,aggey,N,5,"['▁a', 'gg', 'ey']",2,0.4
187,aggeys,N,6,"['▁a', 'gg', 'ey', 's']",3,0.33
188,aggraimed,N,9,"['▁a', 'gg', 'rai', 'med']",3,0.56
189,aggraims,N,8,"['▁a', 'g', 'gra', 'im', 's']",4,0.38
190,aggrues,N,7,"['▁a', 'g', 'gru', 'es']",3,0.43
191,aghect,N,6,"['▁', 'agh', 'ect']",2,0.5
192,aghonced,N,8,"['▁', 'agh', 'once', 'd']",3,0.5
193,agift,N,5,"['▁a', 'gi', 'ft']",2,0.4
194,agims,N,5,"['▁a', 'gi', 'm', 's']",3,0.2
195,agincts,N,7,"['▁', 'agin', 'ct', 's']",3,0.43
196,agive,N,5,"['▁a', 'g', 'ive']",2,0.4
197,agix,N,4,"['▁a', 'g', 'ix']",2,0.25
198,agler,N,5,"['▁a', 'g', 'ler']",2,0.4
199,agok,N,4,"['▁ago', 'k']",1,0.5
200,agope,N,5,"['▁ago', 'pe']",1,0.6
201,agright,N,7,"['▁a', 'g', 'right']",2,0.57
202,agshess,N,7,"['▁a', 'g', 'she', 's', 's']",4,0.29
203,agstess,N,7,"['▁a', 'gs', 'tes', 's']",3,0.43
204,agtrain,N,7,"['▁a', 'g', 'train']",2,0.57
205,agtrained,N,9,"['▁a', 'g', 'trained']",2,0.67
206,agur,N,4,"['▁a', 'gur']",1,0.5
207,ahoits,N,6,"['▁a', 'ho', 'its']",2,0.5
208,ahokes,N,6,"['▁a', 'ho', 'kes']",2,0.5
209,ahor,N,4,"['▁a', 'hor']",1,0.5
210,ahord,N,5,"['▁a', 'hor', 'd']",2,0.4
211,ahords,N,6,"['▁a', 'hor', 'd', 's']",3,0.33
212,ahries,N,6,"['▁', 'ah', 'ries']",2,0.5
213,ahun,N,4,"['▁', 'ah', 'un']",2,0.25
214,aice,N,4,"['▁a', 'ice']",1,0.5
215,aices,N,5,"['▁a', 'ice', 's']",2,0.4
216,aicipes,N,7,"['▁a', 'ici', 'pes']",2,0.57
217,aier,N,4,"['▁a', 'ier']",1,0.5
218,aight,N,5,"['▁a', 'ight']",1,0.6
219,aights,N,6,"['▁a', 'ight', 's']",2,0.5
220,ailpay,N,6,"['▁a', 'il', 'pay']",2,0.5
221,ailpays,N,7,"['▁a', 'il', 'pay', 's']",3,0.43
222,ainfogue,N,8,"['▁a', 'info', 'gue']",2,0.62
223,ainlibes,N,8,"['▁a', 'in', 'lib', 'es']",3,0.5
224,ains,N,4,"['▁a', 'ins']",1,0.5
225,aints,N,5,"['▁a', 'int', 's']",2,0.4
226,aipse,N,5,"['▁a', 'ip', 'se']",2,0.4
227,aipsed,N,6,"['▁a', 'ip', 's', 'ed']",3,0.33
228,airclaps,N,8,"['▁air', 'cla', 'ps']",2,0.62
229,airclime,N,8,"['▁air', 'cli', 'me']",2,0.62
230,airclimes,N,9,"['▁air', 'cli', 'mes']",2,0.67
231,airclip,N,7,"['▁air', 'clip']",1,0.71
232,aircul,N,6,"['▁air', 'cul']",1,0.67
233,airdess,N,7,"['▁air', 'des', 's']",2,0.57
234,airdraw,N,7,"['▁air', 'draw']",1,0.71
235,airdraws,N,8,"['▁air', 'draw', 's']",2,0.62
236,airflails,N,9,"['▁air', 'fla', 'il', 's']",3,0.56
237,airflift,N,8,"['▁air', 'f', 'lift']",2,0.62
238,airgroin,N,8,"['▁air', 'gro', 'in']",2,0.62
239,airguild,N,8,"['▁air', 'gui', 'ld']",2,0.62
240,airguilds,N,9,"['▁air', 'gui', 'ld', 's']",3,0.56
241,airn,N,4,"['▁air', 'n']",1,0.5
242,airnos,N,6,"['▁air', 'no', 's']",2,0.5
243,airplop,N,7,"['▁air', 'plo', 'p']",2,0.57
244,airshall,N,8,"['▁air', 's', 'hall']",2,0.62
245,airsouth,N,8,"['▁air', 'south']",1,0.75
246,airstares,N,9,"['▁air', 'star', 'es']",2,0.67
247,airstash,N,8,"['▁air', 'st', 'ash']",2,0.62
248,airstay,N,7,"['▁air', 'sta', 'y']",2,0.57
249,airstrums,N,9,"['▁air', 'strum', 's']",2,0.67
250,aistnale,N,8,"['▁a', 'ist', 'na', 'le']",3,0.5
251,aists,N,5,"['▁a', 'ists']",1,0.6
252,aiths,N,5,"['▁a', 'ith', 's']",2,0.4
253,aits,N,4,"['▁a', 'its']",1,0.5
254,aive,N,4,"['▁a', 'ive']",1,0.5
255,aives,N,5,"['▁a', 'ive', 's']",2,0.4
256,aize,N,4,"['▁a', 'ize']",1,0.5
257,ajeqous,N,7,"['▁a', 'je', 'q', 'ous']",3,0.43
258,ajoin,N,5,"['▁a', 'jo', 'in']",2,0.4
259,akcul,N,5,"['▁', 'ak', 'cul']",2,0.4
260,akde,N,4,"['▁', 'ak', 'de']",2,0.25
261,akes,N,4,"['▁a', 'kes']",1,0.5
262,akhs,N,4,"['▁', 'akh', 's']",2,0.25
263,akrade,N,6,"['▁', 'ak', 'rade']",2,0.5
264,alade,N,5,"['▁al', 'ade']",1,0.6
265,alamp,N,5,"['▁a', 'lamp']",1,0.6
266,alap,N,4,"['▁a', 'lap']",1,0.5
267,alaves,N,6,"['▁al', 'aves']",1,0.67
268,alawn,N,5,"['▁al', 'awn']",1,0.6
269,albole,N,6,"['▁a', 'lb', 'ole']",2,0.5
270,albolls,N,7,"['▁al', 'bo', 'll', 's']",3,0.43
271,albust,N,6,"['▁al', 'bus', 't']",2,0.5
272,alcas,N,5,"['▁al', 'cas']",1,0.6
273,alcimin,N,7,"['▁al', 'ci', 'min']",2,0.57
274,alcirans,N,8,"['▁al', 'ci', 'ran', 's']",3,0.5
275,aldims,N,6,"['▁', 'ald', 'im', 's']",3,0.33
276,alesray,N,7,"['▁a', 'les', 'ray']",2,0.57
277,alfives,N,7,"['▁al', 'five', 's']",2,0.57
278,alfpard,N,7,"['▁a', 'lf', 'par', 'd']",3,0.43
279,aliels,N,6,"['▁', 'ali', 'els']",2,0.5
280,alked,N,5,"['▁al', 'ked']",1,0.6
281,alkoe,N,5,"['▁al', 'ko', 'e']",2,0.4
282,alks,N,4,"['▁a', 'lk', 's']",2,0.25
283,allaced,N,7,"['▁al', 'laced']",1,0.71
284,allahed,N,7,"['▁', 'allah', 'ed']",2,0.57
285,allald,N,6,"['▁all', 'ald']",1,0.67
286,allaled,N,7,"['▁all', 'al', 'ed']",2,0.57
287,allape,N,6,"['▁all', 'a', 'pe']",2,0.5
288,allaps,N,6,"['▁all', 'ap', 's']",2,0.5
289,allar,N,5,"['▁all', 'ar']",1,0.6
290,alldess,N,7,"['▁all', 'des', 's']",2,0.57
291,alldets,N,7,"['▁all', 'd', 'ets']",2,0.57
292,allim,N,5,"['▁all', 'im']",1,0.6
293,allint,N,6,"['▁all', 'int']",1,0.67
294,allired,N,7,"['▁all', 'ir', 'ed']",2,0.57
295,allob,N,5,"['▁all', 'ob']",1,0.6
296,allops,N,6,"['▁all', 'ops']",1,0.67
297,allou,N,5,"['▁all', 'ou']",1,0.6
298,allound,N,7,"['▁all', 'ound']",1,0.71
299,allsit,N,6,"['▁all', 's', 'it']",2,0.5
300,allye,N,5,"['▁all', 'ye']",1,0.6
301,almed,N,5,"['▁al', 'med']",1,0.6
302,almstreck,N,9,"['▁al', 'm', 'stre', 'ck']",3,0.56
303,aloid,N,5,"['▁al', 'oid']",1,0.6
304,aloiled,N,7,"['▁al', 'oiled']",1,0.71
305,alolds,N,6,"['▁al', 'old', 's']",2,0.5
306,alord,N,5,"['▁a', 'lord']",1,0.6
307,aloss,N,5,"['▁a', 'loss']",1,0.6
308,alped,N,5,"['▁al', 'ped']",1,0.6
309,alpen,N,5,"['▁al', 'pen']",1,0.6
310,alping,N,6,"['▁al', 'ping']",1,0.67
311,alsehorts,N,9,"['▁al', 'se', 'hor', 't', 's']",4,0.44
312,alspouch,N,8,"['▁al', 's', 'po', 'uch']",3,0.5
313,alsund,N,6,"['▁al', 's', 'und']",2,0.5
314,alsunds,N,7,"['▁al', 's', 'und', 's']",3,0.43
315,althos,N,6,"['▁al', 'tho', 's']",2,0.5
316,altzed,N,6,"['▁al', 'tz', 'ed']",2,0.5
317,alvim,N,5,"['▁al', 'vi', 'm']",2,0.4
318,alylls,N,6,"['▁a', 'ly', 'll', 's']",3,0.33
319,amape,N,5,"['▁', 'ama', 'pe']",2,0.4
320,amately,N,7,"['▁a', 'mate', 'ly']",2,0.57
321,amaus,N,5,"['▁', 'ama', 'us']",2,0.4
322,ambent,N,6,"['▁a', 'mb', 'ent']",2,0.5
323,ambents,N,7,"['▁a', 'mb', 'ent', 's']",3,0.43
324,ambert,N,6,"['▁am', 'bert']",1,0.67
325,amberts,N,7,"['▁am', 'bert', 's']",2,0.57
326,ambess,N,6,"['▁am', 'bes', 's']",2,0.5
327,ambessed,N,8,"['▁am', 'bes', 's', 'ed']",3,0.5
328,ambets,N,6,"['▁am', 'bet', 's']",2,0.5
329,ambic,N,5,"['▁am', 'bic']",1,0.6
330,ambind,N,6,"['▁', 'ambi', 'nd']",2,0.5
331,ambs,N,4,"['▁a', 'mb', 's']",2,0.25
332,amcars,N,6,"['▁am', 'cars']",1,0.67
333,amed,N,4,"['▁a', 'med']",1,0.5
334,ameg,N,4,"['▁am', 'eg']",1,0.5
335,ameshed,N,7,"['▁a', 'me', 'shed']",2,0.57
336,amett,N,5,"['▁am', 'ett']",1,0.6
337,amhance,N,7,"['▁am', 'h', 'ance']",2,0.57
338,amho,N,4,"['▁am', 'ho']",1,0.5
339,amiance,N,7,"['▁', 'ami', 'ance']",2,0.57
340,amias,N,5,"['▁a', 'mia', 's']",2,0.4
341,amibed,N,6,"['▁', 'ami', 'bed']",2,0.5
342,amion,N,5,"['▁am', 'ion']",1,0.6
343,amiques,N,7,"['▁am', 'ique', 's']",2,0.57
344,amise,N,5,"['▁am', 'ise']",1,0.6
345,amives,N,6,"['▁am', 'ive', 's']",2,0.5
346,amler,N,5,"['▁am', 'ler']",1,0.6
347,amlers,N,6,"['▁am', 'ler', 's']",2,0.5
348,amlo,N,4,"['▁am', 'lo']",1,0.5
349,amlos,N,5,"['▁am', 'los']",1,0.6
350,ammedes,N,7,"['▁am', 'med', 'es']",2,0.57
351,ammet,N,5,"['▁am', 'met']",1,0.6
352,ammete,N,6,"['▁a', 'mm', 'ete']",2,0.5
353,ammict,N,6,"['▁am', 'mic', 't']",2,0.5
354,amna,N,4,"['▁am', 'na']",1,0.5
355,amning,N,6,"['▁am', 'ning']",1,0.67
356,amns,N,4,"['▁am', 'ns']",1,0.5
357,amom,N,4,"['▁am', 'om']",1,0.5
358,amoubt,N,6,"['▁a', 'mo', 'ub', 't']",3,0.33
359,ampaigns,N,8,"['▁am', 'pa', 'ign', 's']",3,0.5
360,ampgrair,N,8,"['▁', 'amp', 'gra', 'ir']",3,0.5
361,ampgrairs,N,9,"['▁', 'amp', 'gra', 'ir', 's']",4,0.44
362,ampist,N,6,"['▁', 'amp', 'ist']",2,0.5
363,ampiste,N,7,"['▁', 'amp', 'ist', 'e']",3,0.43
364,amplal,N,6,"['▁am', 'pl', 'al']",2,0.5
365,amrays,N,6,"['▁am', 'ray', 's']",2,0.5
366,amsha,N,5,"['▁am', 'sha']",1,0.6
367,amsice,N,6,"['▁am', 's', 'ice']",2,0.5
368,amsine,N,6,"['▁am', 's', 'ine']",2,0.5
369,amtan,N,5,"['▁am', 'tan']",1,0.6
370,amwere,N,6,"['▁am', 'were']",1,0.67
371,amwight,N,7,"['▁am', 'w', 'ight']",2,0.57
372,anacs,N,5,"['▁an', 'ac', 's']",2,0.4
373,anains,N,6,"['▁an', 'ain', 's']",2,0.5
374,anarms,N,6,"['▁an', 'arm', 's']",2,0.5
375,anbet,N,5,"['▁an', 'bet']",1,0.6
376,anbrams,N,7,"['▁an', 'bra', 'm', 's']",3,0.43
377,anceards,N,8,"['▁', 'ance', 'ard', 's']",3,0.5
378,anced,N,5,"['▁an', 'ced']",1,0.6
379,anch,N,4,"['▁an', 'ch']",1,0.5
380,ancher,N,6,"['▁an', 'cher']",1,0.67
381,anches,N,6,"['▁an', 'ches']",1,0.67
382,anchpays,N,8,"['▁an', 'ch', 'pay', 's']",3,0.5
383,anchta,N,6,"['▁an', 'ch', 'ta']",2,0.5
384,ancilled,N,8,"['▁an', 'cil', 'led']",2,0.62
385,ancing,N,6,"['▁', 'ancing']",1,0.67
386,ancoose,N,7,"['▁an', 'co', 'ose']",2,0.57
387,ancs,N,4,"['▁an', 'c', 's']",2,0.25
388,ancy,N,4,"['▁', 'ancy']",1,0.5
389,andas,N,5,"['▁and', 'as']",1,0.6
390,andow,N,5,"['▁and', 'ow']",1,0.6
391,andrar,N,6,"['▁and', 'r', 'ar']",2,0.5
392,andrars,N,7,"['▁and', 'ra', 'rs']",2,0.57
393,anea,N,4,"['▁an', 'ea']",1,0.5
394,aneat,N,5,"['▁', 'ane', 'at']",2,0.4
395,aneau,N,5,"['▁an', 'eau']",1,0.6
396,anebome,N,7,"['▁an', 'eb', 'ome']",2,0.57
397,aned,N,4,"['▁an', 'ed']",1,0.5
398,anemns,N,6,"['▁an', 'em', 'ns']",2,0.5
399,aner,N,4,"['▁an', 'er']",1,0.5
400,anfals,N,6,"['▁an', 'fal', 's']",2,0.5
401,anfol,N,5,"['▁an', 'fol']",1,0.6
402,angder,N,6,"['▁', 'ang', 'der']",2,0.5
403,angders,N,7,"['▁', 'ang', 'der', 's']",3,0.43
404,angdete,N,7,"['▁', 'ang', 'de', 'te']",3,0.43
405,angeing,N,7,"['▁an', 'ge', 'ing']",2,0.57
406,angies,N,6,"['▁an', 'gies']",1,0.67
407,angkill,N,7,"['▁', 'ang', 'kill']",2,0.57
408,angrired,N,8,"['▁an', 'gri', 'red']",2,0.62
409,angsits,N,7,"['▁', 'ang', 's', 'its']",3,0.43
410,anguals,N,7,"['▁', 'ang', 'ual', 's']",3,0.43
411,anid,N,4,"['▁an', 'id']",1,0.5
412,anire,N,5,"['▁an', 'ire']",1,0.6
413,anired,N,6,"['▁an', 'ir', 'ed']",2,0.5
414,ankhiles,N,8,"['▁an', 'kh', 'ile', 's']",3,0.5
415,ankicks,N,7,"['▁an', 'kick', 's']",2,0.57
416,anks,N,4,"['▁an', 'ks']",1,0.5
417,annaled,N,7,"['▁', 'anna', 'led']",2,0.57
418,annalked,N,8,"['▁an', 'nal', 'ked']",2,0.62
419,annatched,N,9,"['▁an', 'nat', 'ched']",2,0.67
420,annaws,N,6,"['▁', 'anna', 'ws']",2,0.5
421,anned,N,5,"['▁an', 'ned']",1,0.6
422,anneived,N,8,"['▁', 'anne', 'ive', 'd']",3,0.5
423,annise,N,6,"['▁an', 'n', 'ise']",2,0.5
424,anob,N,4,"['▁an', 'ob']",1,0.5
425,anom,N,4,"['▁an', 'om']",1,0.5
426,anopt,N,5,"['▁an', 'op', 't']",2,0.4
427,anote,N,5,"['▁a', 'note']",1,0.6
428,ansham,N,6,"['▁an', 'sham']",1,0.67
429,anshrix,N,7,"['▁an', 's', 'hri', 'x']",3,0.43
430,anslipt,N,7,"['▁an', 's', 'lip', 't']",3,0.43
431,ansshome,N,8,"['▁an', 's', 's', 'home']",3,0.5
432,anst,N,4,"['▁an', 'st']",1,0.5
433,ansus,N,5,"['▁an', 's', 'us']",2,0.4
434,ansuy,N,5,"['▁an', 's', 'uy']",2,0.4
435,ansved,N,6,"['▁an', 's', 'ved']",2,0.5
436,answens,N,7,"['▁an', 's', 'wen', 's']",3,0.43
