,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
197,malére,N,6,"['mal', 'é', 're']",2,0.5
198,camilderait,N,11,"['cam', 'il', 'dera', 'it']",3,0.64
199,somoutit,N,8,"['som', 'ou', 'tit']",2,0.62
200,prenner,N,7,"['pren', 'ner']",1,0.71
201,sauploi,N,7,"['sau', 'plo', 'i']",2,0.57
202,posparge,N,8,"['pos', 'par', 'ge']",2,0.62
203,violenvre,N,9,"['viol', 'en', 'vre']",2,0.67
204,forpé,N,5,"['for', 'pé']",1,0.6
205,duphamarre,N,10,"['du', 'ph', 'amar', 're']",3,0.6
206,nible,N,5,"['ni', 'ble']",1,0.6
207,hômettes,N,8,"['hô', 'met', 'tes']",2,0.62
208,roudarlon,N,9,"['rou', 'dar', 'lon']",2,0.67
209,failoperté,N,10,"['fail', 'oper', 'té']",2,0.7
210,rouchants,N,9,"['rou', 'chants']",1,0.78
211,vertétion,N,9,"['ver', 'té', 'tion']",2,0.67
212,pludameuraispéte,N,16,"['pl', 'ud', 'ame', 'ur', 'ais', 'pé', 'te']",6,0.56
213,derisme,N,7,"['der', 'isme']",1,0.71
214,gausotion,N,9,"['ga', 'uso', 'tion']",2,0.67
215,névale,N,6,"['né', 'vale']",1,0.67
216,consessayant,N,12,"['con', 'ses', 'say', 'ant']",3,0.67
217,cabode,N,6,"['cabo', 'de']",1,0.67
218,sonnousait,N,10,"['son', 'nou', 'sait']",2,0.7
219,commément,N,9,"['com', 'mément']",1,0.78
220,malaud,N,6,"['mal', 'aud']",1,0.67
221,hisfatones,N,10,"['his', 'fat', 'ones']",2,0.7
222,renelse,N,7,"['ren', 'else']",1,0.71
223,hochannes,N,9,"['ho', 'ch', 'annes']",2,0.67
224,voulénaient,N,11,"['vou', 'lé', 'naient']",2,0.73
225,laisplobre,N,10,"['lais', 'plo', 'bre']",2,0.7
226,aufite,N,6,"['au', 'fi', 'te']",2,0.5
227,voutontriel,N,11,"['v', 'out', 'on', 'tri', 'el']",4,0.55
228,trounilors,N,10,"['tr', 'oun', 'il', 'ors']",3,0.6
229,prendestion,N,11,"['pren', 'des', 'tion']",2,0.73
230,lanteupier,N,10,"['l', 'ante', 'up', 'ier']",3,0.6
231,proser,N,6,"['pros', 'er']",1,0.67
232,saitoudre,N,9,"['sait', 'ou', 'dre']",2,0.67
233,verect,N,6,"['vere', 'ct']",1,0.67
234,lanétion,N,8,"['lan', 'é', 'tion']",2,0.62
235,biencroule,N,10,"['bien', 'cr', 'ou', 'le']",3,0.6
236,alterpirait,N,11,"['alter', 'pir', 'ait']",2,0.73
237,remoté,N,6,"['remo', 'té']",1,0.67
238,demade,N,6,"['de', 'made']",1,0.67
239,tenlait,N,7,"['ten', 'lait']",1,0.71
240,rusileron,N,9,"['rus', 'il', 'eron']",2,0.67
241,textane,N,7,"['tex', 'tan', 'e']",2,0.57
242,apectemprend,N,12,"['ape', 'c', 'tem', 'prend']",3,0.67
243,sièveux,N,7,"['si', 'ève', 'ux']",2,0.57
244,cennir,N,6,"['cen', 'n', 'ir']",2,0.5
245,contaire,N,8,"['conta', 'ire']",1,0.75
246,struinte,N,8,"['stru', 'inte']",1,0.75
247,bousannis,N,9,"['bous', 'ann', 'is']",2,0.67
248,cuilinait,N,9,"['cu', 'il', 'ina', 'it']",3,0.56
249,atertre,N,7,"['ater', 'tre']",1,0.71
250,relévesaient,N,12,"['re', 'lé', 'ves', 'aient']",3,0.67
251,atanait,N,7,"['at', 'ana', 'it']",2,0.57
252,pacounait,N,9,"['p', 'ac', 'ou', 'nait']",3,0.56
253,séromigue,N,9,"['s', 'ér', 'om', 'ig', 'ue']",4,0.44
254,choloir,N,7,"['ch', 'olo', 'ir']",2,0.57
255,sadaient,N,8,"['s', 'ada', 'ient']",2,0.62
256,malivions,N,9,"['mali', 'vi', 'ons']",2,0.67
257,paroulétrête,N,12,"['par', 'ou', 'lé', 'tr', 'ête']",4,0.58
258,raptoures,N,9,"['rap', 'tour', 'es']",2,0.67
259,exalmières,N,10,"['ex', 'al', 'mi', 'ères']",3,0.6
260,acconser,N,8,"['ac', 'conser']",1,0.75
261,fairotion,N,9,"['fa', 'iro', 'tion']",2,0.67
262,austaprece,N,10,"['aus', 'ta', 'prece']",2,0.7
263,faimain,N,7,"['fa', 'ima', 'in']",2,0.57
264,atisant,N,7,"['atis', 'ant']",1,0.71
265,mococesse,N,9,"['mo', 'co', 'cesse']",2,0.67
266,douna,N,5,"['dou', 'na']",1,0.6
267,lamairaient,N,11,"['la', 'ma', 'ira', 'ient']",3,0.64
268,enninume,N,8,"['en', 'nin', 'ume']",2,0.62
269,aptrounouit,N,11,"['ap', 'tr', 'oun', 'ou', 'it']",4,0.55
270,bontu,N,5,"['b', 'ont', 'u']",2,0.4
271,semplexe,N,8,"['se', 'mple', 'xe']",2,0.62
272,macheux,N,7,"['ma', 'che', 'ux']",2,0.57
273,sproinfre,N,9,"['s', 'pro', 'inf', 're']",3,0.56
274,plarimansatrie,N,14,"['pl', 'ar', 'im', 'ans', 'atr', 'ie']",5,0.57
275,nourtiser,N,9,"['nour', 't', 'iser']",2,0.67
276,survant,N,7,"['sur', 'vant']",1,0.71
277,poulmant,N,8,"['pou', 'l', 'mant']",2,0.62
278,latace,N,6,"['la', 'ta', 'ce']",2,0.5
279,fortreva,N,8,"['for', 'tre', 'va']",2,0.62
280,pourbres,N,8,"['pour', 'bres']",1,0.75
281,tensagate,N,9,"['ten', 'sa', 'gate']",2,0.67
282,tourtelègne,N,11,"['tour', 'tel', 'èg', 'ne']",3,0.64
283,cait,N,4,"['ca', 'it']",1,0.5
284,prien,N,5,"['pr', 'ien']",1,0.6
285,lucoufanéses,N,12,"['lu', 'cou', 'fan', 'és', 'es']",4,0.58
286,contonses,N,9,"['cont', 'onses']",1,0.78
287,éclatre,N,7,"['écla', 'tre']",1,0.71
288,porser,N,6,"['por', 'ser']",1,0.67
289,ponondin,N,8,"['pon', 'ond', 'in']",2,0.62
290,nouquilmeutrés,N,14,"['nou', 'quil', 'meu', 'tr', 'és']",4,0.64
291,juvere,N,6,"['ju', 'vere']",1,0.67
292,conchici,N,8,"['con', 'ch', 'ici']",2,0.62
293,ormet,N,5,"['or', 'met']",1,0.6
294,loirasé,N,7,"['loir', 'as', 'é']",2,0.57
295,perfordetivaient,N,16,"['per', 'for', 'de', 'tiva', 'ient']",4,0.69
296,malannait,N,9,"['mal', 'an', 'nait']",2,0.67
297,genduits,N,8,"['gen', 'du', 'its']",2,0.62
298,baloncamais,N,11,"['balon', 'cam', 'ais']",2,0.73
299,coupormisait,N,12,"['cou', 'por', 'mis', 'ait']",3,0.67
300,porfilile,N,9,"['por', 'fili', 'le']",2,0.67
301,voivre,N,6,"['vo', 'i', 'vre']",2,0.5
302,dorgue,N,6,"['dor', 'gue']",1,0.67
303,indouber,N,8,"['ind', 'ou', 'ber']",2,0.62
304,déraver,N,7,"['dé', 'ra', 'ver']",2,0.57
305,pagritant,N,9,"['pa', 'grit', 'ant']",2,0.67
306,maments,N,7,"['mam', 'ents']",1,0.71
307,prérel,N,6,"['pré', 'rel']",1,0.67
308,sulanté,N,7,"['su', 'lant', 'é']",2,0.57
309,sisiss,N,6,"['sis', 'iss']",1,0.67
310,déri,N,4,['déri'],0,0.75
311,orve,N,4,"['or', 've']",1,0.5
312,diguerinie,N,10,"['di', 'guer', 'in', 'ie']",3,0.6
313,avas,N,4,"['av', 'as']",1,0.5
314,regaser,N,7,"['reg', 'aser']",1,0.71
315,asura,N,5,"['as', 'ura']",1,0.6
316,hidées,N,6,"['hid', 'ées']",1,0.67
317,tousue,N,6,"['tou', 'sue']",1,0.67
318,tylinu,N,6,"['ty', 'lin', 'u']",2,0.5
319,momant,N,6,"['mom', 'ant']",1,0.67
320,rine,N,4,['rine'],0,0.75
321,côtruité,N,8,"['cô', 'tr', 'uité']",2,0.62
322,chogire,N,7,"['cho', 'g', 'ire']",2,0.57
323,lapongite,N,9,"['la', 'pon', 'gi', 'te']",3,0.56
324,armiltes,N,8,"['ar', 'mil', 'tes']",2,0.62
325,depléve,N,7,"['de', 'plé', 've']",2,0.57
326,adrestion,N,9,"['adres', 'tion']",1,0.78
327,aspotalcouse,N,12,"['as', 'po', 'tal', 'cou', 'se']",4,0.58
328,senlenres,N,9,"['sen', 'len', 'res']",2,0.67
329,fricririnait,N,12,"['fr', 'ic', 'rir', 'ina', 'it']",4,0.58
330,caie,N,4,"['ca', 'ie']",1,0.5
331,voulé,N,5,"['vou', 'lé']",1,0.6
332,coupaistait,N,11,"['cou', 'pa', 'ista', 'it']",3,0.64
333,saucerde,N,8,"['sau', 'cer', 'de']",2,0.62
334,saulenconve,N,11,"['sau', 'len', 'con', 've']",3,0.64
335,toumileurs,N,10,"['tou', 'mi', 'leurs']",2,0.7
336,cidépontre,N,10,"['ci', 'dé', 'pon', 'tre']",3,0.6
337,buleteuil,N,9,"['bule', 'te', 'uil']",2,0.67
338,apourivrit,N,10,"['a', 'pour', 'iv', 'rit']",3,0.6
339,têlà,N,4,"['t', 'ê', 'là']",2,0.25
340,valtrégitrote,N,13,"['val', 'tr', 'ég', 'it', 'rote']",4,0.62
341,garades,N,7,"['gar', 'a', 'des']",2,0.57
342,faimué,N,6,"['fa', 'im', 'ué']",2,0.5
343,comnaux,N,7,"['com', 'n', 'aux']",2,0.57
344,convermanfrayé,N,14,"['conver', 'man', 'fra', 'yé']",3,0.71
345,queltela,N,8,"['quel', 'tela']",1,0.75
346,aporniers,N,9,"['a', 'por', 'niers']",2,0.67
347,sataitait,N,9,"['s', 'ata', 'itait']",2,0.67
348,togue,N,5,"['to', 'gue']",1,0.6
349,porlément,N,9,"['por', 'lé', 'ment']",2,0.67
350,austiongir,N,10,"['aus', 'tion', 'gir']",2,0.7
351,fillivec,N,8,"['fil', 'li', 'vec']",2,0.62
352,lémangarrie,N,11,"['lé', 'man', 'gar', 'rie']",3,0.64
353,lirévier,N,8,"['li', 'ré', 'vier']",2,0.62
354,franti,N,6,"['fr', 'anti']",1,0.67
355,reléprès,N,8,"['re', 'lé', 'près']",2,0.62
356,orplitres,N,9,"['or', 'plit', 'res']",2,0.67
357,gine,N,4,"['g', 'ine']",1,0.5
358,lonze,N,5,"['l', 'onze']",1,0.6
359,jeurées,N,7,"['je', 'ur', 'ées']",2,0.57
360,horloines,N,9,"['hor', 'lo', 'ines']",2,0.67
361,démarisfois,N,11,"['démar', 'is', 'fois']",2,0.73
362,séluble,N,7,"['sé', 'lu', 'ble']",2,0.57
363,trammaprouvis,N,13,"['tram', 'ma', 'prou', 'vis']",3,0.69
364,saucare,N,7,"['sau', 'care']",1,0.71
365,bontrilucend,N,12,"['bon', 'tr', 'ilu', 'cend']",3,0.67
366,étroulier,N,9,"['é', 'trou', 'lier']",2,0.67
367,parnir,N,6,"['par', 'n', 'ir']",2,0.5
368,fatayer,N,7,"['fat', 'ayer']",1,0.71
369,crogue,N,6,"['cro', 'gue']",1,0.67
370,commensaure,N,11,"['commen', 'sau', 're']",2,0.73
371,fourclensais,N,12,"['four', 'cl', 'en', 'sais']",3,0.67
372,brèveroutai,N,11,"['br', 'è', 'ver', 'ou', 'ta', 'i']",5,0.45
373,tantourtes,N,10,"['tant', 'our', 'tes']",2,0.7
374,turmodaloir,N,11,"['tur', 'mod', 'alo', 'ir']",3,0.64
375,sarvait,N,7,"['sar', 'vait']",1,0.71
376,citripoumais,N,12,"['cit', 'ri', 'pou', 'mais']",3,0.67
377,pasé,N,4,"['pas', 'é']",1,0.5
378,sainconvisait,N,13,"['sa', 'incon', 'vis', 'ait']",3,0.69
379,prinfine,N,8,"['pr', 'inf', 'ine']",2,0.62
380,mopoules,N,8,"['m', 'op', 'ou', 'les']",3,0.5
381,éperlu,N,6,"['é', 'per', 'lu']",2,0.5
382,insprose,N,8,"['ins', 'pr', 'ose']",2,0.62
383,cuisabrons,N,10,"['cuis', 'abr', 'ons']",2,0.7
384,lancritre,N,9,"['lan', 'crit', 're']",2,0.67
385,feuilmangea,N,11,"['feu', 'il', 'man', 'ge', 'a']",4,0.55
386,vetonte,N,7,"['vet', 'on', 'te']",2,0.57
387,rangriote,N,9,"['ran', 'gr', 'io', 'te']",3,0.56
388,puispecria,N,10,"['puis', 'pe', 'cri', 'a']",3,0.6
389,prenlitre,N,9,"['pren', 'litre']",1,0.78
390,novemele,N,8,"['nove', 'me', 'le']",2,0.62
391,souquenaient,N,12,"['sou', 'qu', 'ena', 'ient']",3,0.67
392,relailment,N,10,"['rela', 'il', 'ment']",2,0.7
393,titant,N,6,"['ti', 'tant']",1,0.67
394,moustibes,N,9,"['mous', 'ti', 'bes']",2,0.67
395,mitenlice,N,9,"['mit', 'en', 'lice']",2,0.67
396,fuiphoment,N,10,"['fu', 'ip', 'hom', 'ent']",3,0.6
397,troulemour,N,10,"['trou', 'le', 'mour']",2,0.7
398,gralus,N,6,"['gr', 'al', 'us']",2,0.5
399,facitertrée,N,11,"['fac', 'iter', 'tr', 'ée']",3,0.64
400,fulame,N,6,"['fu', 'la', 'me']",2,0.5
401,flampatourrêt,N,13,"['fla', 'mp', 'at', 'our', 'r', 'êt']",5,0.54
402,potiprenques,N,12,"['po', 'ti', 'pren', 'ques']",3,0.67
403,jupiplépeau,N,11,"['ju', 'pi', 'plé', 'peau']",3,0.64
404,itoutient,N,9,"['it', 'ou', 'tient']",2,0.67
405,comnivrier,N,10,"['com', 'ni', 'vrier']",2,0.7
406,bamulors,N,8,"['b', 'am', 'ul', 'ors']",3,0.5
407,protafois,N,9,"['pro', 'ta', 'fois']",2,0.67
408,plasoncivons,N,12,"['pla', 'son', 'ci', 'vons']",3,0.67
409,pourgarcon,N,10,"['pour', 'gar', 'con']",2,0.7
410,parteur,N,7,"['par', 'teur']",1,0.71
411,incanque,N,8,"['in', 'can', 'que']",2,0.62
412,sicasieur,N,9,"['s', 'icas', 'ieur']",2,0.67
413,extaient,N,8,"['ex', 'taient']",1,0.75
414,pladontitate,N,12,"['pla', 'don', 'ti', 'ta', 'te']",4,0.58
415,emmelieu,N,8,"['em', 'mel', 'ieu']",2,0.62
416,appalorait,N,10,"['ap', 'pal', 'or', 'ait']",3,0.6
417,afflexion,N,9,"['af', 'fle', 'xion']",2,0.67
418,disteltant,N,10,"['dis', 'tel', 'tant']",2,0.7
419,pauseilsivres,N,13,"['pause', 'il', 'si', 'vres']",3,0.69
420,reréression,N,11,"['rer', 'é', 'res', 'sion']",3,0.64
421,austoque,N,8,"['aus', 'toque']",1,0.75
422,detritat,N,8,"['detr', 'itat']",1,0.75
423,voifondroyé,N,11,"['vo', 'if', 'ond', 'roy', 'é']",4,0.55
424,attolait,N,8,"['at', 'to', 'lait']",2,0.62
425,vanavais,N,8,"['van', 'avais']",1,0.75
426,opmu,N,4,"['op', 'mu']",1,0.5
427,encieuge,N,8,"['enci', 'eu', 'ge']",2,0.62
