,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
200,prenner,N,7,"['prenne', '##r']",1,0.71
201,sauploi,N,7,"['sau', '##plo', '##i']",2,0.57
202,posparge,N,8,"['pos', '##parg', '##e']",2,0.62
203,violenvre,N,9,"['violen', '##vre']",1,0.78
204,forpé,N,5,"['for', '##pé']",1,0.6
205,duphamarre,N,10,"['dup', '##ham', '##arre']",2,0.7
206,nible,N,5,"['ni', '##ble']",1,0.6
207,hômettes,N,8,"['hô', '##mettes']",1,0.75
208,roudarlon,N,9,"['rou', '##dar', '##lon']",2,0.67
209,failoperté,N,10,"['fai', '##lo', '##pert', '##é']",3,0.6
210,rouchants,N,9,"['rou', '##chants']",1,0.78
211,vertétion,N,9,"['vert', '##ét', '##ion']",2,0.67
212,pludameuraispéte,N,16,"['plu', '##dam', '##eur', '##ais', '##pét', '##e']",5,0.62
213,derisme,N,7,"['der', '##isme']",1,0.71
214,gausotion,N,9,"['gau', '##so', '##tion']",2,0.67
215,névale,N,6,"['név', '##ale']",1,0.67
216,consessayant,N,12,"['conse', '##ssa', '##yant']",2,0.75
217,cabode,N,6,"['cab', '##ode']",1,0.67
218,sonnousait,N,10,"['son', '##nou', '##sait']",2,0.7
219,commément,N,9,"['commém', '##ent']",1,0.78
220,malaud,N,6,"['mal', '##aud']",1,0.67
221,hisfatones,N,10,"['his', '##fa', '##tones']",2,0.7
222,renelse,N,7,"['ren', '##else']",1,0.71
223,hochannes,N,9,"['hoc', '##han', '##nes']",2,0.67
224,voulénaient,N,11,"['voul', '##éna', '##ient']",2,0.73
225,laisplobre,N,10,"['la', '##is', '##plo', '##bre']",3,0.6
226,aufite,N,6,"['au', '##fit', '##e']",2,0.5
227,voutontriel,N,11,"['vo', '##uto', '##nt', '##riel']",3,0.64
228,trounilors,N,10,"['trou', '##ni', '##lor', '##s']",3,0.6
229,prendestion,N,11,"['prend', '##estion']",1,0.82
230,lanteupier,N,10,"['lant', '##eu', '##pier']",2,0.7
231,proser,N,6,"['prose', '##r']",1,0.67
232,saitoudre,N,9,"['sait', '##oudre']",1,0.78
233,verect,N,6,"['ver', '##ect']",1,0.67
234,lanétion,N,8,"['lan', '##ét', '##ion']",2,0.62
235,biencroule,N,10,"['bien', '##cro', '##ule']",2,0.7
236,alterpirait,N,11,"['alter', '##pira', '##it']",2,0.73
237,remoté,N,6,"['rem', '##oté']",1,0.67
238,demade,N,6,"['de', '##mad', '##e']",2,0.5
239,tenlait,N,7,"['ten', '##lait']",1,0.71
240,rusileron,N,9,"['rus', '##iler', '##on']",2,0.67
241,textane,N,7,"['tex', '##tane']",1,0.71
242,apectemprend,N,12,"['ape', '##cte', '##mp', '##rend']",3,0.67
243,sièveux,N,7,"['siè', '##ve', '##ux']",2,0.57
244,cennir,N,6,"['ce', '##nni', '##r']",2,0.5
245,contaire,N,8,"['cont', '##aire']",1,0.75
246,struinte,N,8,"['st', '##rui', '##nte']",2,0.62
247,bousannis,N,9,"['bous', '##annis']",1,0.78
248,cuilinait,N,9,"['cu', '##ilin', '##ait']",2,0.67
249,atertre,N,7,"['ate', '##r', '##tre']",2,0.57
250,relévesaient,N,12,"['rel', '##év', '##esa', '##ient']",3,0.67
251,atanait,N,7,"['at', '##ana', '##it']",2,0.57
252,pacounait,N,9,"['pac', '##ouna', '##it']",2,0.67
253,séromigue,N,9,"['sér', '##omi', '##gue']",2,0.67
254,choloir,N,7,"['cho', '##loir']",1,0.71
255,sadaient,N,8,"['sa', '##daient']",1,0.75
256,malivions,N,9,"['mal', '##ivi', '##ons']",2,0.67
257,paroulétrête,N,12,"['paro', '##ulé', '##tr', '##ête']",3,0.67
258,raptoures,N,9,"['rapt', '##oure', '##s']",2,0.67
259,exalmières,N,10,"['exal', '##mières']",1,0.8
260,acconser,N,8,"['acco', '##ns', '##er']",2,0.62
261,fairotion,N,9,"['fair', '##otion']",1,0.78
262,austaprece,N,10,"['aust', '##ap', '##re', '##ce']",3,0.6
263,faimain,N,7,"['faim', '##ain']",1,0.71
264,atisant,N,7,"['at', '##isant']",1,0.71
265,mococesse,N,9,"['mo', '##co', '##cesse']",2,0.67
266,douna,N,5,"['dou', '##na']",1,0.6
267,lamairaient,N,11,"['la', '##ma', '##ira', '##ient']",3,0.64
268,enninume,N,8,"['enn', '##inu', '##me']",2,0.62
269,aptrounouit,N,11,"['apt', '##rou', '##nou', '##it']",3,0.64
270,bontu,N,5,"['bon', '##tu']",1,0.6
271,semplexe,N,8,"['sem', '##ple', '##xe']",2,0.62
272,macheux,N,7,"['mach', '##eux']",1,0.71
273,sproinfre,N,9,"['sp', '##roi', '##n', '##fre']",3,0.56
274,plarimansatrie,N,14,"['pla', '##rim', '##ansa', '##trie']",3,0.71
275,nourtiser,N,9,"['nour', '##tis', '##er']",2,0.67
276,survant,N,7,"['surv', '##ant']",1,0.71
277,poulmant,N,8,"['poul', '##mant']",1,0.75
278,latace,N,6,"['lat', '##ace']",1,0.67
279,fortreva,N,8,"['fort', '##re', '##va']",2,0.62
280,pourbres,N,8,"['pourb', '##res']",1,0.75
281,tensagate,N,9,"['ten', '##sa', '##gate']",2,0.67
282,tourtelègne,N,11,"['tour', '##tel', '##èg', '##ne']",3,0.64
283,cait,N,4,"['ca', '##it']",1,0.5
284,prien,N,5,"['prie', '##n']",1,0.6
285,lucoufanéses,N,12,"['luc', '##ouf', '##anés', '##es']",3,0.67
286,contonses,N,9,"['cont', '##onses']",1,0.78
287,éclatre,N,7,"['éclat', '##re']",1,0.71
288,porser,N,6,"['por', '##ser']",1,0.67
289,ponondin,N,8,"['pon', '##ondi', '##n']",2,0.62
290,nouquilmeutrés,N,14,"['no', '##u', '##qui', '##lm', '##eut', '##rés']",5,0.57
291,juvere,N,6,"['ju', '##ver', '##e']",2,0.5
292,conchici,N,8,"['conc', '##hic', '##i']",2,0.62
293,ormet,N,5,"['or', '##met']",1,0.6
294,loirasé,N,7,"['loir', '##asé']",1,0.71
295,perfordetivaient,N,16,"['perfor', '##de', '##tiva', '##ient']",3,0.75
296,malannait,N,9,"['mal', '##anna', '##it']",2,0.67
297,genduits,N,8,"['gen', '##duit', '##s']",2,0.62
298,baloncamais,N,11,"['bal', '##onc', '##ama', '##is']",3,0.64
299,coupormisait,N,12,"['coup', '##ormis', '##ait']",2,0.75
300,porfilile,N,9,"['por', '##fil', '##ile']",2,0.67
301,voivre,N,6,"['voi', '##vre']",1,0.67
302,dorgue,N,6,"['dor', '##gue']",1,0.67
303,indouber,N,8,"['indo', '##uber']",1,0.75
304,déraver,N,7,"['déra', '##ver']",1,0.71
305,pagritant,N,9,"['pag', '##ritan', '##t']",2,0.67
306,maments,N,7,"['mam', '##ents']",1,0.71
307,prérel,N,6,"['pré', '##rel']",1,0.67
308,sulanté,N,7,"['su', '##lanté']",1,0.71
309,sisiss,N,6,"['sis', '##iss']",1,0.67
310,déri,N,4,['déri'],0,0.75
311,orve,N,4,"['or', '##ve']",1,0.5
312,diguerinie,N,10,"['digue', '##rini', '##e']",2,0.7
313,avas,N,4,"['av', '##as']",1,0.5
314,regaser,N,7,"['reg', '##aser']",1,0.71
315,asura,N,5,"['as', '##ura']",1,0.6
316,hidées,N,6,"['hi', '##dées']",1,0.67
317,tousue,N,6,"['tous', '##ue']",1,0.67
318,tylinu,N,6,"['ty', '##lin', '##u']",2,0.5
319,momant,N,6,"['mom', '##ant']",1,0.67
320,rine,N,4,"['rin', '##e']",1,0.5
321,côtruité,N,8,"['côt', '##ruit', '##é']",2,0.62
322,chogire,N,7,"['cho', '##gir', '##e']",2,0.57
323,lapongite,N,9,"['lap', '##ong', '##ite']",2,0.67
324,armiltes,N,8,"['arm', '##il', '##tes']",2,0.62
325,depléve,N,7,"['dep', '##lé', '##ve']",2,0.57
326,adrestion,N,9,"['ad', '##res', '##tion']",2,0.67
327,aspotalcouse,N,12,"['asp', '##ota', '##l', '##cous', '##e']",4,0.58
328,senlenres,N,9,"['sen', '##len', '##res']",2,0.67
329,fricririnait,N,12,"['fric', '##rir', '##inait']",2,0.75
330,caie,N,4,"['ca', '##ie']",1,0.5
331,voulé,N,5,"['voul', '##é']",1,0.6
332,coupaistait,N,11,"['coup', '##ais', '##tait']",2,0.73
333,saucerde,N,8,"['sauce', '##rd', '##e']",2,0.62
334,saulenconve,N,11,"['sau', '##len', '##con', '##ve']",3,0.64
335,toumileurs,N,10,"['tou', '##mile', '##urs']",2,0.7
336,cidépontre,N,10,"['cid', '##ép', '##ont', '##re']",3,0.6
337,buleteuil,N,9,"['bul', '##et', '##euil']",2,0.67
338,apourivrit,N,10,"['ap', '##ouri', '##v', '##rit']",3,0.6
339,têlà,N,4,"['t', '##ê', '##l', '##à']",3,0.0
340,valtrégitrote,N,13,"['val', '##tré', '##gi', '##tro', '##te']",4,0.62
341,garades,N,7,"['gar', '##ades']",1,0.71
342,faimué,N,6,"['faim', '##ué']",1,0.67
343,comnaux,N,7,"['com', '##naux']",1,0.71
344,convermanfrayé,N,14,"['conver', '##man', '##fra', '##y', '##é']",4,0.64
345,queltela,N,8,"['quel', '##tel', '##a']",2,0.62
346,aporniers,N,9,"['ap', '##orn', '##iers']",2,0.67
347,sataitait,N,9,"['sat', '##ait', '##ait']",2,0.67
348,togue,N,5,"['tog', '##ue']",1,0.6
349,porlément,N,9,"['por', '##lément']",1,0.78
350,austiongir,N,10,"['aust', '##ion', '##gir']",2,0.7
351,fillivec,N,8,"['fil', '##li', '##vec']",2,0.62
352,lémangarrie,N,11,"['lé', '##man', '##gar', '##rie']",3,0.64
353,lirévier,N,8,"['li', '##révi', '##er']",2,0.62
354,franti,N,6,"['fran', '##ti']",1,0.67
355,reléprès,N,8,"['rel', '##ép', '##rès']",2,0.62
356,orplitres,N,9,"['or', '##pli', '##tres']",2,0.67
357,gine,N,4,"['gin', '##e']",1,0.5
358,lonze,N,5,"['lo', '##n', '##ze']",2,0.4
359,jeurées,N,7,"['jeu', '##rées']",1,0.71
360,horloines,N,9,"['hor', '##loi', '##nes']",2,0.67
361,démarisfois,N,11,"['démar', '##is', '##fois']",2,0.73
362,séluble,N,7,"['sé', '##lu', '##ble']",2,0.57
363,trammaprouvis,N,13,"['tram', '##ma', '##pro', '##uv', '##is']",4,0.62
364,saucare,N,7,"['sauc', '##are']",1,0.71
365,bontrilucend,N,12,"['bon', '##tri', '##luc', '##end']",3,0.67
366,étroulier,N,9,"['étro', '##uli', '##er']",2,0.67
367,parnir,N,6,"['par', '##nir']",1,0.67
368,fatayer,N,7,"['fat', '##ayer']",1,0.71
369,crogue,N,6,"['cro', '##gue']",1,0.67
370,commensaure,N,11,"['commen', '##sa', '##ure']",2,0.73
371,fourclensais,N,12,"['four', '##clen', '##sa', '##is']",3,0.67
372,brèveroutai,N,11,"['brève', '##rout', '##ai']",2,0.73
373,tantourtes,N,10,"['tant', '##ourt', '##es']",2,0.7
374,turmodaloir,N,11,"['tur', '##mod', '##alo', '##ir']",3,0.64
375,sarvait,N,7,"['sar', '##vait']",1,0.71
376,citripoumais,N,12,"['cit', '##rip', '##ouma', '##is']",3,0.67
377,pasé,N,4,"['pas', '##é']",1,0.5
378,sainconvisait,N,13,"['sain', '##con', '##vis', '##ait']",3,0.69
379,prinfine,N,8,"['prin', '##fin', '##e']",2,0.62
380,mopoules,N,8,"['mo', '##po', '##ules']",2,0.62
381,éperlu,N,6,"['éper', '##lu']",1,0.67
382,insprose,N,8,"['insp', '##rose']",1,0.75
383,cuisabrons,N,10,"['cuis', '##ab', '##rons']",2,0.7
384,lancritre,N,9,"['lanc', '##rit', '##re']",2,0.67
385,feuilmangea,N,11,"['feu', '##ilm', '##ange', '##a']",3,0.64
386,vetonte,N,7,"['veto', '##nte']",1,0.71
387,rangriote,N,9,"['rang', '##riote']",1,0.78
388,puispecria,N,10,"['puis', '##pec', '##ria']",2,0.7
389,prenlitre,N,9,"['pren', '##lit', '##re']",2,0.67
390,novemele,N,8,"['nov', '##eme', '##le']",2,0.62
391,souquenaient,N,12,"['sou', '##quen', '##aient']",2,0.75
392,relailment,N,10,"['relai', '##lm', '##ent']",2,0.7
393,titant,N,6,"['tit', '##ant']",1,0.67
394,moustibes,N,9,"['mousti', '##bes']",1,0.78
395,mitenlice,N,9,"['mit', '##en', '##lice']",2,0.67
396,fuiphoment,N,10,"['fui', '##ph', '##omen', '##t']",3,0.6
397,troulemour,N,10,"['trou', '##lem', '##our']",2,0.7
398,gralus,N,6,"['gra', '##lus']",1,0.67
399,facitertrée,N,11,"['faci', '##ter', '##trée']",2,0.73
400,fulame,N,6,"['ful', '##ame']",1,0.67
401,flampatourrêt,N,13,"['flam', '##pat', '##our', '##r', '##êt']",4,0.62
402,potiprenques,N,12,"['pot', '##ip', '##ren', '##ques']",3,0.67
403,jupiplépeau,N,11,"['ju', '##pi', '##plé', '##pea', '##u']",4,0.55
404,itoutient,N,9,"['it', '##outi', '##ent']",2,0.67
405,comnivrier,N,10,"['com', '##ni', '##vrier']",2,0.7
406,bamulors,N,8,"['bam', '##ulo', '##rs']",2,0.62
407,protafois,N,9,"['prot', '##afo', '##is']",2,0.67
408,plasoncivons,N,12,"['plas', '##onc', '##ivo', '##ns']",3,0.67
409,pourgarcon,N,10,"['pour', '##gar', '##con']",2,0.7
410,parteur,N,7,"['parte', '##ur']",1,0.71
411,incanque,N,8,"['inc', '##anque']",1,0.75
412,sicasieur,N,9,"['si', '##cas', '##ieur']",2,0.67
413,extaient,N,8,"['ext', '##aient']",1,0.75
414,pladontitate,N,12,"['pla', '##don', '##tit', '##ate']",3,0.67
415,emmelieu,N,8,"['emm', '##elieu']",1,0.75
416,appalorait,N,10,"['appa', '##lor', '##ait']",2,0.7
417,afflexion,N,9,"['aff', '##lex', '##ion']",2,0.67
418,disteltant,N,10,"['dist', '##elt', '##ant']",2,0.7
419,pauseilsivres,N,13,"['pause', '##ils', '##ivre', '##s']",3,0.69
420,reréression,N,11,"['re', '##ré', '##ression']",2,0.73
421,austoque,N,8,"['aust', '##oque']",1,0.75
422,detritat,N,8,"['de', '##tri', '##tat']",2,0.62
423,voifondroyé,N,11,"['voi', '##fond', '##roy', '##é']",3,0.64
424,attolait,N,8,"['att', '##ola', '##it']",2,0.62
425,vanavais,N,8,"['van', '##ava', '##is']",2,0.62
426,opmu,N,4,"['op', '##mu']",1,0.5
427,encieuge,N,8,"['enc', '##ieu', '##ge']",2,0.62
428,tifonces,N,8,"['tif', '##once', '##s']",2,0.62
429,pourrasiritact,N,14,"['pourras', '##iri', '##ta', '##ct']",3,0.71
430,senvement,N,9,"['sen', '##vement']",1,0.78
431,mécouvoir,N,9,"['méc', '##ouvoir']",1,0.78
432,sinnait,N,7,"['sin', '##nait']",1,0.71
433,plavarnie,N,9,"['pla', '##var', '##nie']",2,0.67
434,atounésez,N,9,"['at', '##oun', '##és', '##ez']",3,0.56
