,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
161,andang,N,6,"['and', 'ang']",1,0.67
162,andicht,N,7,"['an', 'dicht']",1,0.71
163,andooi,N,6,"['ando', 'o', 'i']",2,0.5
164,andos,N,5,"['ando', 's']",1,0.6
165,anen,N,4,"['an', 'en']",1,0.5
166,anghoord,N,8,"['ang', 'hoor', 'd']",2,0.62
167,anghoordt,N,9,"['ang', 'hoor', 'd', 't']",3,0.56
168,angrans,N,7,"['an', 'gran', 's']",2,0.57
169,angstzwaam,N,10,"['angst', 'z', 'wa', 'a', 'm']",4,0.5
170,angszee,N,7,"['ang', 's', 'ze', 'e']",3,0.43
171,angt,N,4,"['ang', 't']",1,0.5
172,annast,N,6,"['an', 'n', 'a', 's', 't']",4,0.17
173,annue,N,5,"['an', 'n', 'u', 'e']",3,0.2
174,anpo,N,4,"['an', 'po']",1,0.5
175,anre,N,4,"['an', 're']",1,0.5
176,anren,N,5,"['an', 'r', 'en']",2,0.4
177,ansels,N,6,"['ans', 'el', 's']",2,0.5
178,antrog,N,6,"['ant', 'rog']",1,0.67
179,antsteel,N,8,"['ant', 'steel']",1,0.75
180,anveen,N,6,"['an', 've', 'en']",2,0.5
181,anver,N,5,"['an', 'ver']",1,0.6
182,anwaar,N,6,"['an', 'waar']",1,0.67
183,anwin,N,5,"['an', 'win']",1,0.6
184,anzecht,N,7,"['an', 'z', 'echt']",2,0.57
185,anzert,N,6,"['an', 'z', 'er', 't']",3,0.33
186,anzucht,N,7,"['an', 'zucht']",1,0.71
187,ap,N,2,"['a', 'p']",1,0.0
188,apaan,N,5,"['a', 'p', 'aan']",2,0.4
189,apel,N,4,"['a', 'p', 'el']",2,0.25
190,apers,N,5,"['a', 'per', 's']",2,0.4
191,apgels,N,6,"['a', 'p', 'gel', 's']",3,0.33
192,apneet,N,6,"['a', 'p', 'n', 'e', 'e', 't']",5,0.0
193,apos,N,4,"['a', 'pos']",1,0.5
194,appen,N,5,"['app', 'en']",1,0.6
195,appes,N,5,"['app', 'e', 's']",2,0.4
196,appis,N,5,"['app', 'is']",1,0.6
197,aps,N,3,"['a', 'p', 's']",2,0.0
198,apteer,N,6,"['a', 'p', 't', 'e', 'er']",4,0.17
199,aptiem,N,6,"['a', 'p', 'tie', 'm']",3,0.33
200,ard,N,3,['ard'],0,0.67
201,ardaak,N,6,"['ard', 'aak']",1,0.67
202,arder,N,5,"['ard', 'er']",1,0.6
203,ardeur,N,6,"['ar', 'deur']",1,0.67
204,ardog,N,5,"['ar', 'dog']",1,0.6
205,arf,N,3,"['ar', 'f']",1,0.33
206,arkee,N,5,"['ar', 'k', 'e', 'e']",3,0.2
207,arkweef,N,7,"['ar', 'k', 'we', 'e', 'f']",4,0.29
208,armers,N,6,"['arm', 'er', 's']",2,0.5
209,arnast,N,6,"['ar', 'n', 'a', 's', 't']",4,0.17
210,arnient,N,7,"['ar', 'n', 'ient']",2,0.57
211,arrijd,N,6,"['ar', 'rij', 'd']",2,0.5
212,arschrift,N,9,"['ar', 'schrift']",1,0.78
213,arschrikt,N,9,"['ar', 'schrik', 't']",2,0.67
214,arsel,N,5,"['arse', 'l']",1,0.6
215,arsels,N,6,"['arse', 'l', 's']",2,0.5
216,arsen,N,5,"['ar', 's', 'en']",2,0.4
217,arslag,N,6,"['ar', 'slag']",1,0.67
218,artij,N,5,"['art', 'ij']",1,0.6
219,artocht,N,7,"['ar', 'tocht']",1,0.71
220,arvaar,N,6,"['ar', 'vaar']",1,0.67
221,arweg,N,5,"['ar', 'weg']",1,0.6
222,arwies,N,6,"['ar', 'wie', 's']",2,0.5
223,arza,N,4,"['ar', 'za']",1,0.5
224,arzie,N,5,"['ar', 'zie']",1,0.6
225,asca's,N,6,"['a', 's', 'ca', ""'"", 's']",4,0.17
226,asen,N,4,"['a', 's', 'en']",2,0.25
227,asfonk,N,6,"['a', 's', 'f', 'on', 'k']",4,0.17
228,asgaan,N,6,"['a', 's', 'gaan']",2,0.5
229,asgroef,N,7,"['a', 's', 'gro', 'e', 'f']",4,0.29
230,asha,N,4,"['a', 's', 'ha']",2,0.25
231,ashaar,N,6,"['a', 's', 'haar']",2,0.5
232,asho,N,4,"['a', 's', 'ho']",2,0.25
233,askad,N,5,"['ask', 'a', 'd']",2,0.4
234,asker,N,5,"['aske', 'r']",1,0.6
235,askers,N,6,"['a', 's', 'kers']",2,0.5
236,asleer,N,6,"['a', 's', 'le', 'er']",3,0.33
237,asmars,N,6,"['a', 's', 'mars']",2,0.5
238,asnact,N,6,"['a', 's', 'n', 'act']",3,0.33
239,asser,N,5,"['a', 's', 's', 'er']",3,0.2
240,assiek,N,6,"['a', 's', 's', 'iek']",3,0.33
241,asstel,N,6,"['a', 's', 's', 't', 'el']",4,0.17
242,astee,N,5,"['a', 's', 't', 'e', 'e']",4,0.0
243,asts,N,4,"['a', 's', 't', 's']",3,0.0
244,asuun,N,5,"['a', 's', 'u', 'un']",3,0.2
245,ate,N,3,"['a', 't', 'e']",2,0.0
246,atel,N,4,"['a', 't', 'el']",2,0.25
247,atens,N,5,"['aten', 's']",1,0.6
248,atert,N,5,"['a', 'ter', 't']",2,0.4
249,atgal,N,5,"['a', 't', 'g', 'al']",3,0.2
250,aths,N,4,"['a', 'th', 's']",2,0.25
251,atkang,N,6,"['a', 't', 'kan', 'g']",3,0.33
252,atrim,N,5,"['a', 't', 'rim']",2,0.4
253,atroer,N,6,"['a', 'tro', 'er']",2,0.5
254,atroop,N,6,"['a', 'troop']",1,0.67
255,ats,N,3,"['a', 't', 's']",2,0.0
256,atslond,N,7,"['a', 't', 's', 'l', 'on', 'd']",5,0.14
257,atter,N,5,"['a', 't', 'ter']",2,0.4
258,atzas,N,5,"['a', 't', 'za', 's']",3,0.2
259,aulaars,N,7,"['au', 'la', 'ar', 's']",3,0.43
260,auleer,N,6,"['au', 'le', 'er']",2,0.5
261,aupurg,N,6,"['au', 'pur', 'g']",2,0.5
262,aurast,N,6,"['aura', 's', 't']",2,0.5
263,avels,N,5,"['a', 'vel', 's']",2,0.4
264,aven,N,4,"['a', 'ven']",1,0.5
265,averst,N,6,"['a', 'vers', 't']",2,0.5
266,avinst,N,6,"['a', 'vin', 's', 't']",3,0.33
267,ax,N,2,"['a', 'x']",1,0.0
268,azems,N,5,"['a', 'ze', 'm', 's']",3,0.2
269,azzes,N,5,"['a', 'z', 'ze', 's']",3,0.2
270,ba's,N,4,"['ba', ""'"", 's']",2,0.25
271,baadgaard,N,9,"['ba', 'a', 'd', 'gaard']",3,0.56
272,baadstronk,N,10,"['ba', 'a', 'd', 's', 't', 'ron', 'k']",6,0.3
273,baadwerk,N,8,"['ba', 'a', 'd', 'werk']",3,0.5
274,baaf,N,4,"['ba', 'a', 'f']",2,0.25
275,baag,N,4,"['ba', 'ag']",1,0.5
276,baagt,N,5,"['ba', 'ag', 't']",2,0.4
277,baaiend,N,7,"['ba', 'a', 'i', 'en', 'd']",4,0.29
278,baakschap,N,9,"['b', 'aak', 'schap']",2,0.67
279,baam,N,4,"['ba', 'a', 'm']",2,0.25
280,baamde,N,6,"['ba', 'a', 'm', 'de']",3,0.33
281,baamgriep,N,9,"['ba', 'a', 'm', 'griep']",3,0.56
282,baap,N,4,"['ba', 'a', 'p']",2,0.25
283,baarsen,N,7,"['baar', 's', 'en']",2,0.57
284,baarsten,N,8,"['baar', 's', 't', 'en']",3,0.5
285,baartlui,N,8,"['baar', 't', 'lui']",2,0.62
286,baastman,N,8,"['baas', 't', 'man']",2,0.62
287,baatmerg,N,8,"['baat', 'm', 'erg']",2,0.62
288,bab,N,3,['bab'],0,0.67
289,bacht,N,5,"['bach', 't']",1,0.6
290,bachten,N,7,"['bach', 't', 'en']",2,0.57
291,bachter,N,7,"['b', 'achter']",1,0.71
292,bachtjes,N,8,"['bach', 'tjes']",1,0.75
293,bachtte,N,7,"['bach', 't', 't', 'e']",3,0.43
294,bachtten,N,8,"['bach', 't', 't', 'en']",3,0.5
295,bactris,N,7,"['b', 'actri', 's']",2,0.57
296,badgad,N,6,"['bad', 'ga', 'd']",2,0.5
297,badhots,N,7,"['bad', 'hot', 's']",2,0.57
298,badsen,N,6,"['bad', 's', 'en']",2,0.5
299,badses,N,6,"['bad', 's', 'e', 's']",3,0.33
300,badstaard,N,9,"['bad', 's', 't', 'aard']",3,0.56
301,badu,N,4,"['ba', 'du']",1,0.5
302,badwiep,N,7,"['bad', 'wie', 'p']",2,0.57
303,baf,N,3,"['ba', 'f']",1,0.33
304,bafdoe,N,6,"['ba', 'f', 'd', 'o', 'e']",4,0.17
305,bafel,N,5,"['ba', 'f', 'el']",2,0.4
306,bafin,N,5,"['ba', 'fin']",1,0.6
307,bafjes,N,6,"['ba', 'f', 'je', 's']",3,0.33
308,bafrand,N,7,"['ba', 'f', 'r', 'and']",3,0.43
309,baft,N,4,"['ba', 'f', 't']",2,0.25
310,bagden,N,6,"['bag', 'de', 'n']",2,0.5
311,bagen,N,5,"['bag', 'en']",1,0.6
312,bagjus,N,6,"['bag', 'ju', 's']",2,0.5
313,bai,N,3,"['ba', 'i']",1,0.33
314,baims,N,5,"['b', 'aim', 's']",2,0.4
315,bair,N,4,"['ba', 'ir']",1,0.5
316,bakhoed,N,7,"['bak', 'hoe', 'd']",2,0.57
317,bakke,N,5,['bakke'],0,0.8
318,bakmuits,N,8,"['bak', 'm', 'uit', 's']",3,0.5
319,bakmuw,N,6,"['bak', 'm', 'u', 'w']",3,0.33
320,bakstel,N,7,"['bak', 's', 't', 'el']",3,0.43
321,bakstels,N,8,"['bak', 's', 't', 'el', 's']",4,0.38
322,bakwerk,N,7,"['bak', 'werk']",1,0.71
323,baldet,N,6,"['bal', 'de', 't']",2,0.5
324,baldien,N,7,"['bal', 'die', 'n']",2,0.57
325,baldin,N,6,"['bal', 'd', 'in']",2,0.5
326,balept,N,6,"['bal', 'e', 'p', 't']",3,0.33
327,balfuwt,N,7,"['bal', 'fu', 'w', 't']",3,0.43
328,balgert,N,7,"['bal', 'ger', 't']",2,0.57
329,balget,N,6,"['bal', 'get']",1,0.67
330,balig,N,5,"['bal', 'ig']",1,0.6
331,balik,N,5,"['bal', 'ik']",1,0.6
332,balin,N,5,"['bal', 'in']",1,0.6
333,balla,N,5,"['ball', 'a']",1,0.6
334,balle,N,5,['balle'],0,0.8
335,ballpicks,N,9,"['ball', 'pick', 's']",2,0.67
336,balme,N,5,"['bal', 'me']",1,0.6
337,balven,N,6,"['bal', 'ven']",1,0.67
338,bam,N,3,"['ba', 'm']",1,0.33
339,bamaat,N,6,"['ba', 'maat']",1,0.67
340,bamdees,N,7,"['ba', 'm', 'de', 'e', 's']",4,0.29
341,bamen,N,5,"['ba', 'men']",1,0.6
342,bamier,N,6,"['ba', 'mi', 'er']",2,0.5
343,bammen,N,6,"['ba', 'm', 'men']",2,0.5
344,bamp,N,4,"['b', 'amp']",1,0.5
345,bamser,N,6,"['ba', 'm', 's', 'er']",3,0.33
346,bamweg,N,6,"['ba', 'm', 'weg']",2,0.5
347,banbons,N,7,"['ban', 'bons']",1,0.71
348,bancon,N,6,"['ban', 'con']",1,0.67
349,bandins,N,7,"['band', 'in', 's']",2,0.57
350,baneer,N,6,"['ban', 'e', 'er']",2,0.5
351,banjaar,N,7,"['ban', 'jaar']",1,0.71
352,bankeert,N,8,"['ban', 'keer', 't']",2,0.62
353,bankhaaf,N,8,"['bank', 'ha', 'a', 'f']",3,0.5
354,bankrein,N,8,"['bank', 're', 'in']",2,0.62
355,bannens,N,7,"['banne', 'n', 's']",2,0.57
356,bannons,N,7,"['ban', 'n', 'on', 's']",3,0.43
357,banon,N,5,"['ban', 'on']",1,0.6
358,bans,N,4,"['ban', 's']",1,0.5
359,banze,N,5,"['ban', 'ze']",1,0.6
360,bap,N,3,"['ba', 'p']",1,0.33
361,bapen,N,5,"['ba', 'pen']",1,0.6
362,bapje,N,5,"['ba', 'p', 'je']",2,0.4
363,bapjes,N,6,"['ba', 'p', 'je', 's']",3,0.33
364,bappen,N,6,"['b', 'app', 'en']",2,0.5
365,bapte,N,5,"['ba', 'p', 't', 'e']",3,0.2
366,bardjas,N,7,"['bar', 'd', 'ja', 's']",3,0.43
367,bargaart,N,8,"['bar', 'ga', 'art']",2,0.62
368,bargdall,N,8,"['bar', 'g', 'd', 'all']",3,0.5
369,barhoord,N,8,"['bar', 'hoor', 'd']",2,0.62
370,barin,N,5,"['bar', 'in']",1,0.6
371,barkje,N,6,"['bar', 'k', 'je']",2,0.5
372,barkjes,N,7,"['bar', 'k', 'je', 's']",3,0.43
373,barmde,N,6,"['bar', 'm', 'de']",2,0.5
374,barsen,N,6,"['bars', 'en']",1,0.67
375,barte,N,5,"['bar', 't', 'e']",2,0.4
376,barten,N,6,"['bar', 't', 'en']",2,0.5
377,bartjes,N,7,"['bar', 'tjes']",1,0.71
378,barts,N,5,"['bar', 't', 's']",2,0.4
379,bartte,N,6,"['bar', 't', 't', 'e']",3,0.33
380,bartten,N,7,"['bar', 't', 't', 'en']",3,0.43
381,barzier,N,7,"['bar', 'zie', 'r']",2,0.57
382,basbaal,N,7,"['bas', 'ba', 'al']",2,0.57
383,baseft,N,6,"['base', 'f', 't']",2,0.5
384,basmes,N,6,"['bas', 'mes']",1,0.67
385,basoopt,N,7,"['bas', 'o', 'op', 't']",3,0.43
386,bassat,N,6,"['bas', 's', 'a', 't']",3,0.33
387,bastet,N,6,"['bas', 't', 'e', 't']",3,0.33
388,bastoorns,N,9,"['bas', 'to', 'or', 'n', 's']",4,0.44
389,bastoots,N,8,"['bas', 'to', 'o', 't', 's']",4,0.38
390,batak,N,5,"['ba', 'tak']",1,0.6
391,batans,N,6,"['bat', 'ans']",1,0.67
392,bater,N,5,"['bat', 'er']",1,0.6
393,baters,N,6,"['bat', 'er', 's']",2,0.5
394,batgrond,N,8,"['bat', 'grond']",1,0.75
395,batje,N,5,"['bat', 'je']",1,0.6
396,batpad,N,6,"['bat', 'pad']",1,0.67
397,baven,N,5,"['ba', 'ven']",1,0.6
398,baver,N,5,"['ba', 'ver']",1,0.6
399,baxen,N,5,"['ba', 'x', 'en']",2,0.4
400,bazeegd,N,7,"['ba', 'ze', 'e', 'g', 'd']",4,0.29
401,beaart,N,6,"['be', 'a', 'art']",2,0.5
402,beaasd,N,6,"['be', 'a', 'a', 's', 'd']",4,0.17
403,beals,N,5,"['be', 'als']",1,0.6
404,bealy,N,5,"['be', 'a', 'ly']",2,0.4
405,beb,N,3,"['be', 'b']",1,0.33
406,bebaaid,N,7,"['be', 'ba', 'aid']",2,0.57
407,bebaard,N,7,"['be', 'baar', 'd']",2,0.57
408,bebeelt,N,7,"['be', 'be', 'el', 't']",3,0.43
409,bebenkt,N,7,"['be', 'ben', 'k', 't']",3,0.43
410,bebest,N,6,"['be', 'best']",1,0.67
411,bebied,N,6,"['be', 'bied']",1,0.67
412,bebijk,N,6,"['be', 'bij', 'k']",2,0.5
413,beblier,N,7,"['be', 'bli', 'er']",2,0.57
414,bebon,N,5,"['be', 'bon']",1,0.6
415,bebrenst,N,8,"['be', 'bre', 'n', 's', 't']",4,0.38
416,becht,N,5,"['b', 'echt']",1,0.6
417,bechte,N,6,"['b', 'echte']",1,0.67
418,bechter,N,7,"['b', 'echter']",1,0.71
419,bechtste,N,8,"['b', 'echt', 's', 't', 'e']",4,0.38
420,becling,N,7,"['be', 'c', 'l', 'ing']",3,0.43
421,becten,N,6,"['be', 'c', 't', 'en']",3,0.33
422,bedaarn,N,7,"['be', 'daar', 'n']",2,0.57
423,bedaft,N,6,"['be', 'd', 'a', 'f', 't']",4,0.17
424,bedams,N,6,"['be', 'dam', 's']",2,0.5
425,bedangt,N,7,"['be', 'dan', 'g', 't']",3,0.43
426,bedeefd,N,7,"['be', 'de', 'e', 'f', 'd']",4,0.29
427,bedinct,N,7,"['be', 'd', 'in', 'c', 't']",4,0.29
428,bedit,N,5,"['be', 'dit']",1,0.6
429,bedkrui,N,7,"['be', 'd', 'krui']",2,0.57
430,bedlijk,N,7,"['be', 'd', 'lijk']",2,0.57
431,bedoept,N,7,"['be', 'd', 'o', 'e', 'p', 't']",5,0.14
432,bedoogt,N,7,"['be', 'd', 'oog', 't']",3,0.43
433,bedraalt,N,8,"['be', 'd', 'r', 'a', 'al', 't']",5,0.25
434,bedraam,N,7,"['be', 'd', 'raam']",2,0.57
435,bedraar,N,7,"['be', 'd', 'raar']",2,0.57
436,bedraast,N,8,"['be', 'd', 'r', 'a', 'a', 's', 't']",6,0.12
437,bedraat,N,7,"['be', 'd', 'r', 'a', 'a', 't']",5,0.14
438,bedram,N,6,"['be', 'd', 'ram']",2,0.5
439,bedreedt,N,8,"['be', 'd', 'reed', 't']",3,0.5
440,bedreesd,N,8,"['be', 'd', 're', 'e', 's', 'd']",5,0.25
441,bedreim,N,7,"['be', 'd', 're', 'i', 'm']",4,0.29
442,bedrekt,N,7,"['be', 'd', 're', 'k', 't']",4,0.29
443,bedrend,N,7,"['be', 'd', 'rend']",2,0.57
444,bedriem,N,7,"['be', 'drie', 'm']",2,0.57
445,bedriet,N,7,"['be', 'drie', 't']",2,0.57
446,bedrijdt,N,8,"['be', 'd', 'rijdt']",2,0.62
447,bedrijns,N,8,"['be', 'd', 'rij', 'n', 's']",4,0.38
448,bedro,N,5,"['b', 'edro']",1,0.6
449,bedroed,N,7,"['b', 'edro', 'e', 'd']",3,0.43
450,bedroem,N,7,"['be', 'd', 'roem']",2,0.57
451,bedroeps,N,8,"['be', 'd', 'roep', 's']",3,0.5
452,bedroept,N,8,"['be', 'd', 'roept']",2,0.62
453,bedrok,N,6,"['be', 'd', 'r', 'ok']",3,0.33
454,bedult,N,6,"['be', 'du', 'l', 't']",3,0.33
455,bedwalt,N,7,"['be', 'd', 'w', 'al', 't']",4,0.29
456,bee,N,3,"['be', 'e']",1,0.33
