,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
57,aatslas,N,7,"['a', '##ats', '##la', '##s']",3,0.43
58,ab,N,2,['ab'],0,0.5
59,abant,N,5,"['ab', '##ant']",1,0.6
60,abbes,N,5,"['ab', '##bes']",1,0.6
61,abdent,N,6,"['ab', '##dent']",1,0.67
62,abert,N,5,"['ab', '##ert']",1,0.6
63,abras,N,5,"['ab', '##ras']",1,0.6
64,abree,N,5,"['ab', '##ree']",1,0.6
65,absald,N,6,"['abs', '##ald']",1,0.67
66,absept,N,6,"['abs', '##ep', '##t']",2,0.5
67,abstrelt,N,8,"['abs', '##tre', '##l', '##t']",3,0.5
68,abte,N,4,"['ab', '##te']",1,0.5
69,achterds,N,8,"['achter', '##ds']",1,0.75
70,achtjaan,N,8,"['acht', '##ja', '##an']",2,0.62
71,achts,N,5,"['acht', '##s']",1,0.6
72,acool,N,5,"['ac', '##ool']",1,0.6
73,acteept,N,7,"['act', '##eept']",1,0.71
74,aden,N,4,"['ade', '##n']",1,0.5
75,adgent,N,6,"['ad', '##gent']",1,0.67
76,adhees,N,6,"['ad', '##he', '##es']",2,0.5
77,adim,N,4,"['ad', '##im']",1,0.5
78,adit,N,4,"['ad', '##it']",1,0.5
79,adooi,N,5,"['ad', '##ooi']",1,0.6
80,adrak,N,5,"['ad', '##rak']",1,0.6
81,adries,N,6,"['ad', '##ries']",1,0.67
82,aduus,N,5,"['ad', '##u', '##us']",2,0.4
83,adwel,N,5,"['ad', '##wel']",1,0.6
84,adzie,N,5,"['ad', '##zie']",1,0.6
85,aeik,N,4,"['a', '##ei', '##k']",2,0.25
86,afbinst,N,7,"['af', '##bin', '##st']",2,0.57
87,afbrenk,N,7,"['af', '##bren', '##k']",2,0.57
88,afdrijk,N,7,"['afd', '##rijk']",1,0.71
89,afdrook,N,7,"['afd', '##roo', '##k']",2,0.57
90,afes,N,4,"['af', '##es']",1,0.5
91,afgas,N,5,"['afg', '##as']",1,0.6
92,afhoen,N,6,"['afh', '##oen']",1,0.67
93,afhoer,N,6,"['afh', '##oer']",1,0.67
94,afmoer,N,6,"['af', '##mo', '##er']",2,0.5
95,afmorst,N,7,"['af', '##mo', '##r', '##st']",3,0.43
96,afschef,N,7,"['afsch', '##ef']",1,0.71
97,aftacht,N,7,"['aft', '##acht']",1,0.71
98,aftad,N,5,"['aft', '##ad']",1,0.6
99,aftijn,N,6,"['aft', '##ijn']",1,0.67
100,afuun,N,5,"['af', '##uun']",1,0.6
101,afwers,N,6,"['afwe', '##r', '##s']",2,0.5
102,ag,N,2,['ag'],0,0.5
103,aghu,N,4,"['ag', '##hu']",1,0.5
104,aghu's,N,6,"['ag', '##hu', ""'"", 's']",3,0.33
105,agi,N,3,"['ag', '##i']",1,0.33
106,ahs,N,3,"['a', '##h', '##s']",2,0.0
107,aillan,N,6,"['a', '##illa', '##n']",2,0.5
108,ain,N,3,"['a', '##in']",1,0.33
109,ak,N,2,"['a', '##k']",1,0.0
110,ake,N,3,"['a', '##ke']",1,0.33
111,akhums,N,6,"['a', '##k', '##hu', '##ms']",3,0.33
112,akind,N,5,"['a', '##kind']",1,0.6
113,akkeeld,N,7,"['akk', '##eeld']",1,0.71
114,akkent,N,6,"['akk', '##ent']",1,0.67
115,akloop,N,6,"['a', '##kl', '##oop']",2,0.5
116,akse,N,4,"['a', '##ks', '##e']",2,0.25
117,akter,N,5,"['a', '##kte', '##r']",2,0.4
118,akwal,N,5,"['a', '##kw', '##al']",2,0.4
119,alars,N,5,"['al', '##ars']",1,0.6
120,albecht,N,7,"['al', '##bec', '##h', '##t']",3,0.43
121,alde,N,4,"['ald', '##e']",1,0.5
122,aldenkt,N,7,"['ald', '##enk', '##t']",2,0.57
123,alders,N,6,"['ald', '##ers']",1,0.67
124,aldes,N,5,"['ald', '##es']",1,0.6
125,aleem,N,5,"['al', '##eem']",1,0.6
126,alerf,N,5,"['al', '##er', '##f']",2,0.4
127,alfaar,N,6,"['al', '##fa', '##ar']",2,0.5
128,alfjaar,N,7,"['al', '##f', '##jaar']",2,0.57
129,algang,N,6,"['al', '##gang']",1,0.67
130,algel,N,5,"['al', '##gel']",1,0.6
131,algoei,N,6,"['al', '##go', '##ei']",2,0.5
132,alhom,N,5,"['al', '##ho', '##m']",2,0.4
133,almeid,N,6,"['al', '##me', '##id']",2,0.5
134,almes,N,5,"['al', '##mes']",1,0.6
135,alteems,N,7,"['al', '##te', '##em', '##s']",3,0.43
136,altisch,N,7,"['al', '##t', '##isch']",2,0.57
137,alvang,N,6,"['al', '##vang']",1,0.67
138,alve,N,4,"['al', '##ve']",1,0.5
139,alvier,N,6,"['al', '##vier']",1,0.67
140,ambtaan,N,7,"['ambt', '##aan']",1,0.71
141,ame,N,3,"['am', '##e']",1,0.33
142,amfer,N,5,"['am', '##fer']",1,0.6
143,amliep,N,6,"['am', '##liep']",1,0.67
144,amme,N,4,"['am', '##me']",1,0.5
145,ammer,N,5,"['am', '##mer']",1,0.6
146,amnaan,N,6,"['am', '##na', '##an']",2,0.5
147,amoen,N,5,"['am', '##oen']",1,0.6
148,ampkrag,N,7,"['am', '##pk', '##rag']",2,0.57
149,ampkrig,N,7,"['am', '##pk', '##rig']",2,0.57
150,amplaas,N,7,"['am', '##pl', '##aas']",2,0.57
151,ampland,N,7,"['am', '##plan', '##d']",2,0.57
152,amret,N,5,"['am', '##ret']",1,0.6
153,ams,N,3,"['am', '##s']",1,0.33
154,amschaak,N,8,"['am', '##scha', '##ak']",2,0.62
155,amslaan,N,7,"['am', '##slaan']",1,0.71
156,amstuk,N,6,"['am', '##stuk']",1,0.67
157,amtrand,N,7,"['am', '##tra', '##nd']",2,0.57
158,amvocht,N,7,"['am', '##voc', '##h', '##t']",3,0.43
159,anam,N,4,"['an', '##am']",1,0.5
160,anda,N,4,"['and', '##a']",1,0.5
161,andang,N,6,"['and', '##ang']",1,0.67
162,andicht,N,7,"['and', '##icht']",1,0.71
163,andooi,N,6,"['and', '##ooi']",1,0.67
164,andos,N,5,"['and', '##os']",1,0.6
165,anen,N,4,"['an', '##en']",1,0.5
166,anghoord,N,8,"['ang', '##hoor', '##d']",2,0.62
167,anghoordt,N,9,"['ang', '##hoor', '##dt']",2,0.67
168,angrans,N,7,"['ang', '##rans']",1,0.71
169,angstzwaam,N,10,"['angst', '##zw', '##aam']",2,0.7
170,angszee,N,7,"['ang', '##sz', '##ee']",2,0.57
171,angt,N,4,"['ang', '##t']",1,0.5
172,annast,N,6,"['ann', '##ast']",1,0.67
173,annue,N,5,"['ann', '##ue']",1,0.6
174,anpo,N,4,"['an', '##po']",1,0.5
175,anre,N,4,"['an', '##re']",1,0.5
176,anren,N,5,"['an', '##ren']",1,0.6
177,ansels,N,6,"['an', '##sels']",1,0.67
178,antrog,N,6,"['ant', '##rog']",1,0.67
179,antsteel,N,8,"['ant', '##ste', '##el']",2,0.62
180,anveen,N,6,"['an', '##veen']",1,0.67
181,anver,N,5,"['an', '##ver']",1,0.6
182,anwaar,N,6,"['an', '##waar']",1,0.67
183,anwin,N,5,"['an', '##win']",1,0.6
184,anzecht,N,7,"['an', '##ze', '##cht']",2,0.57
185,anzert,N,6,"['an', '##zer', '##t']",2,0.5
186,anzucht,N,7,"['an', '##zucht']",1,0.71
187,ap,N,2,['ap'],0,0.5
188,apaan,N,5,"['ap', '##aan']",1,0.6
189,apel,N,4,"['ap', '##el']",1,0.5
190,apers,N,5,"['ap', '##ers']",1,0.6
191,apgels,N,6,"['ap', '##gels']",1,0.67
192,apneet,N,6,"['ap', '##ne', '##et']",2,0.5
193,apos,N,4,"['ap', '##os']",1,0.5
194,appen,N,5,"['app', '##en']",1,0.6
195,appes,N,5,"['app', '##es']",1,0.6
196,appis,N,5,"['app', '##is']",1,0.6
197,aps,N,3,"['ap', '##s']",1,0.33
198,apteer,N,6,"['ap', '##te', '##er']",2,0.5
199,aptiem,N,6,"['ap', '##tie', '##m']",2,0.5
200,ard,N,3,"['ar', '##d']",1,0.33
201,ardaak,N,6,"['ar', '##da', '##ak']",2,0.5
202,arder,N,5,"['ar', '##der']",1,0.6
203,ardeur,N,6,"['ar', '##deur']",1,0.67
204,ardog,N,5,"['ar', '##do', '##g']",2,0.4
205,arf,N,3,"['ar', '##f']",1,0.33
206,arkee,N,5,"['ar', '##ke', '##e']",2,0.4
207,arkweef,N,7,"['ar', '##kw', '##eef']",2,0.57
208,armers,N,6,"['arme', '##r', '##s']",2,0.5
209,arnast,N,6,"['ar', '##na', '##st']",2,0.5
210,arnient,N,7,"['ar', '##nie', '##nt']",2,0.57
211,arrijd,N,6,"['ar', '##rijd']",1,0.67
212,arschrift,N,9,"['ar', '##schrift']",1,0.78
213,arschrikt,N,9,"['ar', '##sch', '##rikt']",2,0.67
214,arsel,N,5,"['ar', '##sel']",1,0.6
215,arsels,N,6,"['ar', '##sels']",1,0.67
216,arsen,N,5,"['ar', '##sen']",1,0.6
217,arslag,N,6,"['ar', '##slag']",1,0.67
218,artij,N,5,"['art', '##ij']",1,0.6
219,artocht,N,7,"['art', '##ocht']",1,0.71
220,arvaar,N,6,"['ar', '##vaar']",1,0.67
221,arweg,N,5,"['ar', '##weg']",1,0.6
222,arwies,N,6,"['ar', '##w', '##ies']",2,0.5
223,arza,N,4,"['ar', '##za']",1,0.5
224,arzie,N,5,"['ar', '##zie']",1,0.6
225,asca's,N,6,"['as', '##ca', ""'"", 's']",3,0.33
226,asen,N,4,"['as', '##en']",1,0.5
227,asfonk,N,6,"['as', '##f', '##onk']",2,0.5
228,asgaan,N,6,"['as', '##gaan']",1,0.67
229,asgroef,N,7,"['as', '##gro', '##ef']",2,0.57
230,asha,N,4,"['as', '##ha']",1,0.5
231,ashaar,N,6,"['as', '##ha', '##ar']",2,0.5
232,asho,N,4,"['as', '##ho']",1,0.5
233,askad,N,5,"['as', '##ka', '##d']",2,0.4
234,asker,N,5,"['as', '##ker']",1,0.6
235,askers,N,6,"['as', '##kers']",1,0.67
236,asleer,N,6,"['as', '##leer']",1,0.67
237,asmars,N,6,"['as', '##mars']",1,0.67
238,asnact,N,6,"['as', '##na', '##ct']",2,0.5
239,asser,N,5,"['ass', '##er']",1,0.6
240,assiek,N,6,"['ass', '##iek']",1,0.67
241,asstel,N,6,"['ass', '##tel']",1,0.67
242,astee,N,5,"['ast', '##ee']",1,0.6
243,asts,N,4,"['ast', '##s']",1,0.5
244,asuun,N,5,"['as', '##uun']",1,0.6
245,ate,N,3,"['at', '##e']",1,0.33
246,atel,N,4,"['at', '##el']",1,0.5
247,atens,N,5,"['at', '##ens']",1,0.6
248,atert,N,5,"['at', '##ert']",1,0.6
249,atgal,N,5,"['at', '##ga', '##l']",2,0.4
250,aths,N,4,"['at', '##h', '##s']",2,0.25
251,atkang,N,6,"['at', '##kan', '##g']",2,0.5
252,atrim,N,5,"['at', '##rim']",1,0.6
253,atroer,N,6,"['at', '##roe', '##r']",2,0.5
254,atroop,N,6,"['at', '##roo', '##p']",2,0.5
255,ats,N,3,"['at', '##s']",1,0.33
256,atslond,N,7,"['at', '##sl', '##ond']",2,0.57
257,atter,N,5,"['at', '##ter']",1,0.6
258,atzas,N,5,"['at', '##za', '##s']",2,0.4
259,aulaars,N,7,"['au', '##la', '##ars']",2,0.57
260,auleer,N,6,"['au', '##leer']",1,0.67
261,aupurg,N,6,"['au', '##p', '##urg']",2,0.5
262,aurast,N,6,"['au', '##ras', '##t']",2,0.5
263,avels,N,5,"['av', '##els']",1,0.6
264,aven,N,4,"['av', '##en']",1,0.5
265,averst,N,6,"['av', '##erst']",1,0.67
266,avinst,N,6,"['av', '##inst']",1,0.67
267,ax,N,2,"['a', '##x']",1,0.0
268,azems,N,5,"['a', '##zem', '##s']",2,0.4
269,azzes,N,5,"['a', '##zz', '##es']",2,0.4
270,ba's,N,4,"['b', '##a', ""'"", 's']",3,0.0
271,baadgaard,N,9,"['b', '##aad', '##ga', '##ard']",3,0.56
272,baadstronk,N,10,"['b', '##aad', '##stro', '##n', '##k']",4,0.5
273,baadwerk,N,8,"['b', '##aad', '##werk']",2,0.62
274,baaf,N,4,"['b', '##aaf']",1,0.5
275,baag,N,4,"['b', '##aag']",1,0.5
276,baagt,N,5,"['b', '##aagt']",1,0.6
277,baaiend,N,7,"['b', '##aaien', '##d']",2,0.57
278,baakschap,N,9,"['b', '##aak', '##schap']",2,0.67
279,baam,N,4,"['b', '##aam']",1,0.5
280,baamde,N,6,"['b', '##aamd', '##e']",2,0.5
281,baamgriep,N,9,"['b', '##aam', '##griep']",2,0.67
282,baap,N,4,"['b', '##aap']",1,0.5
283,baarsen,N,7,"['baar', '##sen']",1,0.71
284,baarsten,N,8,"['baar', '##sten']",1,0.75
285,baartlui,N,8,"['baar', '##t', '##lui']",2,0.62
286,baastman,N,8,"['baas', '##t', '##man']",2,0.62
287,baatmerg,N,8,"['baat', '##mer', '##g']",2,0.62
288,bab,N,3,['bab'],0,0.67
289,bacht,N,5,"['b', '##acht']",1,0.6
290,bachten,N,7,"['b', '##achten']",1,0.71
291,bachter,N,7,"['b', '##achter']",1,0.71
292,bachtjes,N,8,"['b', '##acht', '##jes']",2,0.62
293,bachtte,N,7,"['b', '##acht', '##te']",2,0.57
294,bachtten,N,8,"['b', '##acht', '##ten']",2,0.62
295,bactris,N,7,"['bact', '##ris']",1,0.71
296,badgad,N,6,"['bad', '##ga', '##d']",2,0.5
297,badhots,N,7,"['bad', '##hot', '##s']",2,0.57
298,badsen,N,6,"['bad', '##sen']",1,0.67
299,badses,N,6,"['bad', '##ses']",1,0.67
300,badstaard,N,9,"['bad', '##st', '##aard']",2,0.67
301,badu,N,4,"['bad', '##u']",1,0.5
302,badwiep,N,7,"['bad', '##w', '##iep']",2,0.57
303,baf,N,3,"['b', '##af']",1,0.33
304,bafdoe,N,6,"['b', '##af', '##do', '##e']",3,0.33
305,bafel,N,5,"['b', '##afel']",1,0.6
306,bafin,N,5,"['b', '##af', '##in']",2,0.4
307,bafjes,N,6,"['b', '##af', '##jes']",2,0.5
308,bafrand,N,7,"['b', '##af', '##rand']",2,0.57
309,baft,N,4,"['b', '##aft']",1,0.5
310,bagden,N,6,"['bag', '##den']",1,0.67
311,bagen,N,5,"['bag', '##en']",1,0.6
312,bagjus,N,6,"['bag', '##j', '##us']",2,0.5
313,bai,N,3,"['b', '##ai']",1,0.33
314,baims,N,5,"['b', '##ai', '##ms']",2,0.4
315,bair,N,4,"['b', '##air']",1,0.5
316,bakhoed,N,7,"['bak', '##hoe', '##d']",2,0.57
317,bakke,N,5,"['bak', '##ke']",1,0.6
318,bakmuits,N,8,"['bak', '##m', '##uits']",2,0.62
319,bakmuw,N,6,"['bak', '##m', '##uw']",2,0.5
320,bakstel,N,7,"['bak', '##stel']",1,0.71
321,bakstels,N,8,"['bak', '##stel', '##s']",2,0.62
322,bakwerk,N,7,"['bak', '##werk']",1,0.71
323,baldet,N,6,"['bal', '##det']",1,0.67
324,baldien,N,7,"['bal', '##dien']",1,0.71
325,baldin,N,6,"['bal', '##din']",1,0.67
326,balept,N,6,"['bal', '##ep', '##t']",2,0.5
327,balfuwt,N,7,"['bal', '##f', '##uw', '##t']",3,0.43
328,balgert,N,7,"['bal', '##ger', '##t']",2,0.57
329,balget,N,6,"['bal', '##get']",1,0.67
330,balig,N,5,"['bal', '##ig']",1,0.6
331,balik,N,5,"['bal', '##ik']",1,0.6
332,balin,N,5,"['bal', '##in']",1,0.6
333,balla,N,5,"['ball', '##a']",1,0.6
334,balle,N,5,"['ball', '##e']",1,0.6
335,ballpicks,N,9,"['ball', '##p', '##icks']",2,0.67
336,balme,N,5,"['bal', '##me']",1,0.6
337,balven,N,6,"['bal', '##ven']",1,0.67
338,bam,N,3,"['b', '##am']",1,0.33
339,bamaat,N,6,"['b', '##ama', '##at']",2,0.5
340,bamdees,N,7,"['b', '##am', '##de', '##es']",3,0.43
341,bamen,N,5,"['b', '##amen']",1,0.6
342,bamier,N,6,"['b', '##ami', '##er']",2,0.5
343,bammen,N,6,"['b', '##ammen']",1,0.67
344,bamp,N,4,"['b', '##amp']",1,0.5
345,bamser,N,6,"['b', '##ams', '##er']",2,0.5
346,bamweg,N,6,"['b', '##am', '##weg']",2,0.5
347,banbons,N,7,"['ban', '##bon', '##s']",2,0.57
348,bancon,N,6,"['ban', '##con']",1,0.67
349,bandins,N,7,"['band', '##ins']",1,0.71
350,baneer,N,6,"['ban', '##eer']",1,0.67
351,banjaar,N,7,"['ban', '##jaar']",1,0.71
352,bankeert,N,8,"['bank', '##eert']",1,0.75
353,bankhaaf,N,8,"['bank', '##ha', '##af']",2,0.62
354,bankrein,N,8,"['bank', '##rein']",1,0.75
355,bannens,N,7,"['ban', '##nen', '##s']",2,0.57
356,bannons,N,7,"['ban', '##no', '##n', '##s']",3,0.43
357,banon,N,5,"['ban', '##on']",1,0.6
358,bans,N,4,"['ban', '##s']",1,0.5
359,banze,N,5,"['ban', '##ze']",1,0.6
360,bap,N,3,"['b', '##ap']",1,0.33
361,bapen,N,5,"['b', '##apen']",1,0.6
362,bapje,N,5,"['b', '##ap', '##je']",2,0.4
363,bapjes,N,6,"['b', '##ap', '##jes']",2,0.5
364,bappen,N,6,"['b', '##appen']",1,0.67
365,bapte,N,5,"['b', '##apte']",1,0.6
366,bardjas,N,7,"['bar', '##d', '##jas']",2,0.57
367,bargaart,N,8,"['bar', '##ga', '##art']",2,0.62
368,bargdall,N,8,"['bar', '##gd', '##all']",2,0.62
369,barhoord,N,8,"['bar', '##hoor', '##d']",2,0.62
370,barin,N,5,"['bar', '##in']",1,0.6
371,barkje,N,6,"['bar', '##k', '##je']",2,0.5
372,barkjes,N,7,"['bar', '##k', '##jes']",2,0.57
373,barmde,N,6,"['bar', '##md', '##e']",2,0.5
374,barsen,N,6,"['bar', '##sen']",1,0.67
375,barte,N,5,"['bar', '##te']",1,0.6
376,barten,N,6,"['bar', '##ten']",1,0.67
377,bartjes,N,7,"['bar', '##tjes']",1,0.71
378,barts,N,5,"['bar', '##ts']",1,0.6
379,bartte,N,6,"['bar', '##tt', '##e']",2,0.5
380,bartten,N,7,"['bar', '##tt', '##en']",2,0.57
381,barzier,N,7,"['bar', '##zier']",1,0.71
382,basbaal,N,7,"['bas', '##ba', '##al']",2,0.57
383,baseft,N,6,"['bas', '##ef', '##t']",2,0.5
384,basmes,N,6,"['bas', '##mes']",1,0.67
385,basoopt,N,7,"['bas', '##oopt']",1,0.71
386,bassat,N,6,"['bas', '##sa', '##t']",2,0.5
387,bastet,N,6,"['bas', '##te', '##t']",2,0.5
388,bastoorns,N,9,"['bas', '##to', '##orn', '##s']",3,0.56
389,bastoots,N,8,"['bas', '##to', '##ots']",2,0.62
390,batak,N,5,"['b', '##ata', '##k']",2,0.4
391,batans,N,6,"['b', '##ata', '##n', '##s']",3,0.33
392,bater,N,5,"['b', '##ater']",1,0.6
393,baters,N,6,"['b', '##aters']",1,0.67
394,batgrond,N,8,"['b', '##at', '##grond']",2,0.62
395,batje,N,5,"['b', '##at', '##je']",2,0.4
396,batpad,N,6,"['b', '##at', '##pad']",2,0.5
397,baven,N,5,"['b', '##aven']",1,0.6
398,baver,N,5,"['b', '##aver']",1,0.6
399,baxen,N,5,"['b', '##ax', '##en']",2,0.4
400,bazeegd,N,7,"['b', '##az', '##eegd']",2,0.57
401,beaart,N,6,"['be', '##aart']",1,0.67
402,beaasd,N,6,"['be', '##aas', '##d']",2,0.5
403,beals,N,5,"['be', '##als']",1,0.6
404,bealy,N,5,"['be', '##al', '##y']",2,0.4
405,beb,N,3,"['be', '##b']",1,0.33
406,bebaaid,N,7,"['be', '##ba', '##ai', '##d']",3,0.43
407,bebaard,N,7,"['be', '##baar', '##d']",2,0.57
408,bebeelt,N,7,"['be', '##bee', '##l', '##t']",3,0.43
409,bebenkt,N,7,"['be', '##ben', '##kt']",2,0.57
410,bebest,N,6,"['be', '##best']",1,0.67
411,bebied,N,6,"['be', '##bie', '##d']",2,0.5
412,bebijk,N,6,"['be', '##bij', '##k']",2,0.5
413,beblier,N,7,"['be', '##bli', '##er']",2,0.57
414,bebon,N,5,"['be', '##bon']",1,0.6
415,bebrenst,N,8,"['be', '##bren', '##st']",2,0.62
416,becht,N,5,"['be', '##cht']",1,0.6
417,bechte,N,6,"['be', '##cht', '##e']",2,0.5
418,bechter,N,7,"['be', '##chter']",1,0.71
419,bechtste,N,8,"['be', '##cht', '##ste']",2,0.62
420,becling,N,7,"['be', '##cl', '##ing']",2,0.57
421,becten,N,6,"['be', '##cten']",1,0.67
422,bedaarn,N,7,"['bed', '##aarn']",1,0.71
423,bedaft,N,6,"['bed', '##aft']",1,0.67
424,bedams,N,6,"['bed', '##ams']",1,0.67
425,bedangt,N,7,"['bed', '##ang', '##t']",2,0.57
426,bedeefd,N,7,"['bede', '##ef', '##d']",2,0.57
427,bedinct,N,7,"['bed', '##inc', '##t']",2,0.57
428,bedit,N,5,"['bed', '##it']",1,0.6
429,bedkrui,N,7,"['bed', '##kr', '##ui']",2,0.57
430,bedlijk,N,7,"['bed', '##lijk']",1,0.71
431,bedoept,N,7,"['bed', '##oep', '##t']",2,0.57
432,bedoogt,N,7,"['bed', '##oog', '##t']",2,0.57
433,bedraalt,N,8,"['bed', '##raal', '##t']",2,0.62
434,bedraam,N,7,"['bed', '##raa', '##m']",2,0.57
435,bedraar,N,7,"['bed', '##raa', '##r']",2,0.57
436,bedraast,N,8,"['bed', '##raa', '##st']",2,0.62
437,bedraat,N,7,"['bed', '##raat']",1,0.71
438,bedram,N,6,"['bed', '##ram']",1,0.67
439,bedreedt,N,8,"['bedre', '##ed', '##t']",2,0.62
440,bedreesd,N,8,"['bedre', '##es', '##d']",2,0.62
441,bedreim,N,7,"['bedre', '##im']",1,0.71
442,bedrekt,N,7,"['bedre', '##kt']",1,0.71
443,bedrend,N,7,"['bedre', '##nd']",1,0.71
444,bedriem,N,7,"['bedrie', '##m']",1,0.71
445,bedriet,N,7,"['bedrie', '##t']",1,0.71
446,bedrijdt,N,8,"['bedrij', '##dt']",1,0.75
447,bedrijns,N,8,"['bedrij', '##n', '##s']",2,0.62
448,bedro,N,5,"['bed', '##ro']",1,0.6
449,bedroed,N,7,"['bed', '##roe', '##d']",2,0.57
450,bedroem,N,7,"['bed', '##roe', '##m']",2,0.57
451,bedroeps,N,8,"['bed', '##roep', '##s']",2,0.62
452,bedroept,N,8,"['bed', '##roep', '##t']",2,0.62
453,bedrok,N,6,"['bed', '##rok']",1,0.67
454,bedult,N,6,"['bed', '##ult']",1,0.67
455,bedwalt,N,7,"['bed', '##wal', '##t']",2,0.57
456,bee,N,3,"['be', '##e']",1,0.33
457,beed,N,4,"['be', '##ed']",1,0.5
458,beeds,N,5,"['be', '##ed', '##s']",2,0.4
459,beedt,N,5,"['be', '##ed', '##t']",2,0.4
460,beedwerk,N,8,"['be', '##ed', '##werk']",2,0.62
461,beeg,N,4,"['be', '##eg']",1,0.5
462,beeke,N,5,"['be', '##ek', '##e']",2,0.4
463,beel,N,4,"['be', '##el']",1,0.5
464,beelde,N,6,"['beeld', '##e']",1,0.67
465,beeldpoos,N,9,"['beeld', '##po', '##os']",2,0.67
466,beeltjes,N,8,"['be', '##eltjes']",1,0.75
467,beem,N,4,"['be', '##em']",1,0.5
468,beening,N,7,"['been', '##ing']",1,0.71
469,beepbeeld,N,9,"['be', '##ep', '##beeld']",2,0.67
470,beernen,N,7,"['beer', '##nen']",1,0.71
471,bees,N,4,"['be', '##es']",1,0.5
472,beesden,N,7,"['be', '##es', '##den']",2,0.57
473,beestschaak,N,11,"['beest', '##scha', '##ak']",2,0.73
474,beestschern,N,11,"['beest', '##scher', '##n']",2,0.73
475,beeten,N,6,"['beet', '##en']",1,0.67
476,beeter,N,6,"['beet', '##er']",1,0.67
477,beetwand,N,8,"['beet', '##wand']",1,0.75
478,befijpt,N,7,"['be', '##f', '##ijp', '##t']",3,0.43
479,befluit,N,7,"['be', '##fl', '##uit']",2,0.57
480,beg,N,3,['beg'],0,0.67
481,begaald,N,7,"['beg', '##aald']",1,0.71
482,begaard,N,7,"['beg', '##aard']",1,0.71
483,begalt,N,6,"['beg', '##alt']",1,0.67
484,begast,N,6,"['beg', '##ast']",1,0.67
