,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
201,sauploi,N,7,"['sau', 'pl', 'oi']",2,0.57
202,posparge,N,8,"['pos', 'par', 'ge']",2,0.62
203,violenvre,N,9,"['viol', 'en', 'vre']",2,0.67
204,forpé,N,5,"['for', 'pé']",1,0.6
205,duphamarre,N,10,"['du', 'ph', 'am', 'arre']",3,0.6
206,nible,N,5,"['ni', 'ble']",1,0.6
207,hômettes,N,8,"['hô', 'mettes']",1,0.75
208,roudarlon,N,9,"['rou', 'dar', 'lon']",2,0.67
209,failoperté,N,10,"['fai', 'lo', 'per', 'té']",3,0.6
210,rouchants,N,9,"['rou', 'chants']",1,0.78
211,vertétion,N,9,"['ver', 'té', 'tion']",2,0.67
212,pludameuraispéte,N,16,"['plu', 'da', 'meur', 'ais', 'pé', 'te']",5,0.62
213,derisme,N,7,"['der', 'isme']",1,0.71
214,gausotion,N,9,"['gau', 'so', 'tion']",2,0.67
215,névale,N,6,"['né', 'vale']",1,0.67
216,consessayant,N,12,"['con', 'ses', 'sa', 'yant']",3,0.67
217,cabode,N,6,"['cab', 'ode']",1,0.67
218,sonnousait,N,10,"['son', 'nous', 'ait']",2,0.7
219,commément,N,9,"['com', 'mément']",1,0.78
220,malaud,N,6,"['mala', 'ud']",1,0.67
221,hisfatones,N,10,"['his', 'fat', 'ones']",2,0.7
222,renelse,N,7,"['ren', 'el', 'se']",2,0.57
223,hochannes,N,9,"['ho', 'ch', 'annes']",2,0.67
224,voulénaient,N,11,"['vou', 'lé', 'naient']",2,0.73
225,laisplobre,N,10,"['lais', 'pl', 'obre']",2,0.7
226,aufite,N,6,"['au', 'fi', 'te']",2,0.5
227,voutontriel,N,11,"['vou', 'ton', 'tri', 'el']",3,0.64
228,trounilors,N,10,"['tr', 'oun', 'il', 'ors']",3,0.6
229,prendestion,N,11,"['pren', 'des', 'tion']",2,0.73
230,lanteupier,N,10,"['lante', 'u', 'pier']",2,0.7
231,proser,N,6,"['pro', 'ser']",1,0.67
232,saitoudre,N,9,"['sait', 'ou', 'dre']",2,0.67
233,verect,N,6,"['ve', 'rect']",1,0.67
234,lanétion,N,8,"['lan', 'é', 'tion']",2,0.62
235,biencroule,N,10,"['bien', 'crou', 'le']",2,0.7
236,alterpirait,N,11,"['alter', 'pir', 'ait']",2,0.73
237,remoté,N,6,"['remo', 'té']",1,0.67
238,demade,N,6,"['de', 'made']",1,0.67
239,tenlait,N,7,"['ten', 'lait']",1,0.71
240,rusileron,N,9,"['ru', 'si', 'le', 'ron']",3,0.56
241,textane,N,7,"['tex', 'tane']",1,0.71
242,apectemprend,N,12,"['ap', 'ec', 'tem', 'prend']",3,0.67
243,sièveux,N,7,"['siè', 'veux']",1,0.71
244,cennir,N,6,"['cen', 'nir']",1,0.67
245,contaire,N,8,"['cont', 'aire']",1,0.75
246,struinte,N,8,"['stru', 'inte']",1,0.75
247,bousannis,N,9,"['bous', 'ann', 'is']",2,0.67
248,cuilinait,N,9,"['cu', 'ilin', 'ait']",2,0.67
249,atertre,N,7,"['ater', 'tre']",1,0.71
250,relévesaient,N,12,"['relé', 'ves', 'aient']",2,0.75
251,atanait,N,7,"['atan', 'ait']",1,0.71
252,pacounait,N,9,"['pac', 'oun', 'ait']",2,0.67
253,séromigue,N,9,"['sé', 'rom', 'ig', 'ue']",3,0.56
254,choloir,N,7,"['ch', 'ol', 'oir']",2,0.57
255,sadaient,N,8,"['sa', 'daient']",1,0.75
256,malivions,N,9,"['m', 'ali', 'vions']",2,0.67
257,paroulétrête,N,12,"['par', 'oulé', 'tr', 'ête']",3,0.67
258,raptoures,N,9,"['rap', 'tour', 'es']",2,0.67
259,exalmières,N,10,"['exal', 'mières']",1,0.8
260,acconser,N,8,"['ac', 'conser']",1,0.75
261,fairotion,N,9,"['fai', 'ro', 'tion']",2,0.67
262,austaprece,N,10,"['au', 'st', 'ap', 'rece']",3,0.6
263,faimain,N,7,"['fai', 'main']",1,0.71
264,atisant,N,7,"['atis', 'ant']",1,0.71
265,mococesse,N,9,"['mo', 'co', 'cesse']",2,0.67
266,douna,N,5,"['dou', 'na']",1,0.6
267,lamairaient,N,11,"['lam', 'air', 'aient']",2,0.73
268,enninume,N,8,"['en', 'nin', 'u', 'me']",3,0.5
269,aptrounouit,N,11,"['ap', 'tr', 'oun', 'ou', 'it']",4,0.55
270,bontu,N,5,"['b', 'ont', 'u']",2,0.4
271,semplexe,N,8,"['se', 'mp', 'lex', 'e']",3,0.5
272,macheux,N,7,"['mach', 'eux']",1,0.71
273,sproinfre,N,9,"['s', 'pro', 'inf', 're']",3,0.56
274,plarimansatrie,N,14,"['pla', 'ri', 'mans', 'atrie']",3,0.71
275,nourtiser,N,9,"['nour', 'tiser']",1,0.78
276,survant,N,7,"['sur', 'vant']",1,0.71
277,poulmant,N,8,"['poul', 'mant']",1,0.75
278,latace,N,6,"['lata', 'ce']",1,0.67
279,fortreva,N,8,"['for', 'tre', 'va']",2,0.62
280,pourbres,N,8,"['pour', 'bres']",1,0.75
281,tensagate,N,9,"['tens', 'ag', 'ate']",2,0.67
282,tourtelègne,N,11,"['tour', 'te', 'lè', 'gne']",3,0.64
283,cait,N,4,"['c', 'ait']",1,0.5
284,prien,N,5,['prien'],0,0.8
285,lucoufanéses,N,12,"['lu', 'cou', 'fan', 'és', 'es']",4,0.58
286,contonses,N,9,"['cont', 'ons', 'es']",2,0.67
287,éclatre,N,7,"['écla', 'tre']",1,0.71
288,porser,N,6,"['por', 'ser']",1,0.67
289,ponondin,N,8,"['pon', 'ond', 'in']",2,0.62
290,nouquilmeutrés,N,14,"['nou', 'qu', 'il', 'meu', 'trés']",4,0.64
291,juvere,N,6,"['ju', 've', 're']",2,0.5
292,conchici,N,8,"['con', 'ch', 'ici']",2,0.62
293,ormet,N,5,"['or', 'met']",1,0.6
294,loirasé,N,7,"['loir', 'as', 'é']",2,0.57
295,perfordetivaient,N,16,"['perfor', 'de', 'tiv', 'aient']",3,0.75
296,malannait,N,9,"['mal', 'ann', 'ait']",2,0.67
297,genduits,N,8,"['gen', 'du', 'its']",2,0.62
298,baloncamais,N,11,"['bal', 'on', 'cam', 'ais']",3,0.64
299,coupormisait,N,12,"['cou', 'por', 'misait']",2,0.75
300,porfilile,N,9,"['por', 'fil', 'ile']",2,0.67
301,voivre,N,6,"['voi', 'vre']",1,0.67
302,dorgue,N,6,"['d', 'orgue']",1,0.67
303,indouber,N,8,"['in', 'dou', 'ber']",2,0.62
304,déraver,N,7,"['dé', 'r', 'aver']",2,0.57
305,pagritant,N,9,"['pag', 'rit', 'ant']",2,0.67
306,maments,N,7,"['ma', 'ments']",1,0.71
307,prérel,N,6,"['pré', 'rel']",1,0.67
308,sulanté,N,7,"['su', 'lant', 'é']",2,0.57
309,sisiss,N,6,"['sis', 'iss']",1,0.67
310,déri,N,4,['déri'],0,0.75
311,orve,N,4,"['or', 've']",1,0.5
312,diguerinie,N,10,"['di', 'guer', 'in', 'ie']",3,0.6
313,avas,N,4,"['av', 'as']",1,0.5
314,regaser,N,7,"['reg', 'aser']",1,0.71
315,asura,N,5,"['as', 'ura']",1,0.6
316,hidées,N,6,"['hi', 'dées']",1,0.67
317,tousue,N,6,"['tous', 'ue']",1,0.67
318,tylinu,N,6,"['ty', 'lin', 'u']",2,0.5
319,momant,N,6,"['mom', 'ant']",1,0.67
320,rine,N,4,['rine'],0,0.75
321,côtruité,N,8,"['cô', 'tru', 'ité']",2,0.62
322,chogire,N,7,"['cho', 'gire']",1,0.71
323,lapongite,N,9,"['la', 'pon', 'gite']",2,0.67
324,armiltes,N,8,"['ar', 'mil', 'tes']",2,0.62
325,depléve,N,7,"['de', 'plé', 've']",2,0.57
326,adrestion,N,9,"['adres', 'tion']",1,0.78
327,aspotalcouse,N,12,"['as', 'po', 'tal', 'cou', 'se']",4,0.58
328,senlenres,N,9,"['sen', 'len', 'res']",2,0.67
329,fricririnait,N,12,"['fric', 'rir', 'inait']",2,0.75
330,caie,N,4,"['c', 'aie']",1,0.5
331,voulé,N,5,"['vou', 'lé']",1,0.6
332,coupaistait,N,11,"['coup', 'ais', 'tait']",2,0.73
333,saucerde,N,8,"['sau', 'cer', 'de']",2,0.62
334,saulenconve,N,11,"['sau', 'len', 'con', 've']",3,0.64
335,toumileurs,N,10,"['tou', 'mi', 'leurs']",2,0.7
336,cidépontre,N,10,"['ci', 'dép', 'ont', 're']",3,0.6
337,buleteuil,N,9,"['bule', 'teuil']",1,0.78
338,apourivrit,N,10,"['a', 'pour', 'iv', 'rit']",3,0.6
339,têlà,N,4,"['t', 'ê', 'là']",2,0.25
340,valtrégitrote,N,13,"['val', 'tr', 'ég', 'it', 'ro', 'te']",5,0.54
341,garades,N,7,"['gar', 'ades']",1,0.71
342,faimué,N,6,"['fai', 'mu', 'é']",2,0.5
343,comnaux,N,7,"['com', 'naux']",1,0.71
344,convermanfrayé,N,14,"['conver', 'man', 'f', 'rayé']",3,0.71
345,queltela,N,8,"['quel', 'te', 'la']",2,0.62
346,aporniers,N,9,"['apor', 'niers']",1,0.78
347,sataitait,N,9,"['sat', 'ait', 'ait']",2,0.67
348,togue,N,5,"['t', 'ogue']",1,0.6
349,porlément,N,9,"['por', 'lé', 'ment']",2,0.67
350,austiongir,N,10,"['aus', 'tion', 'gir']",2,0.7
351,fillivec,N,8,"['fil', 'liv', 'ec']",2,0.62
352,lémangarrie,N,11,"['lé', 'man', 'gar', 'rie']",3,0.64
353,lirévier,N,8,"['li', 'ré', 'vier']",2,0.62
354,franti,N,6,"['fran', 'ti']",1,0.67
355,reléprès,N,8,"['relé', 'près']",1,0.75
356,orplitres,N,9,"['or', 'pl', 'itres']",2,0.67
357,gine,N,4,['gine'],0,0.75
358,lonze,N,5,"['lon', 'ze']",1,0.6
359,jeurées,N,7,"['j', 'eur', 'ées']",2,0.57
360,horloines,N,9,"['hor', 'lo', 'ines']",2,0.67
361,démarisfois,N,11,"['démar', 'is', 'fois']",2,0.73
362,séluble,N,7,"['sé', 'lu', 'ble']",2,0.57
363,trammaprouvis,N,13,"['tram', 'ma', 'prouv', 'is']",3,0.69
364,saucare,N,7,"['sau', 'care']",1,0.71
365,bontrilucend,N,12,"['bon', 'tril', 'u', 'cend']",3,0.67
366,étroulier,N,9,"['étr', 'ou', 'lier']",2,0.67
367,parnir,N,6,"['par', 'nir']",1,0.67
368,fatayer,N,7,"['fat', 'ayer']",1,0.71
369,crogue,N,6,"['cro', 'gue']",1,0.67
370,commensaure,N,11,"['comm', 'ens', 'au', 're']",3,0.64
371,fourclensais,N,12,"['four', 'cl', 'ens', 'ais']",3,0.67
372,brèveroutai,N,11,"['br', 'è', 'ver', 'out', 'ai']",4,0.55
373,tantourtes,N,10,"['tant', 'our', 'tes']",2,0.7
374,turmodaloir,N,11,"['tur', 'modal', 'oir']",2,0.73
375,sarvait,N,7,"['sar', 'vait']",1,0.71
376,citripoumais,N,12,"['cit', 'ri', 'pou', 'mais']",3,0.67
377,pasé,N,4,"['pas', 'é']",1,0.5
378,sainconvisait,N,13,"['sain', 'con', 'visait']",2,0.77
379,prinfine,N,8,"['prin', 'fine']",1,0.75
380,mopoules,N,8,"['mo', 'poules']",1,0.75
381,éperlu,N,6,"['é', 'per', 'lu']",2,0.5
382,insprose,N,8,"['ins', 'pro', 'se']",2,0.62
383,cuisabrons,N,10,"['cuis', 'ab', 'rons']",2,0.7
384,lancritre,N,9,"['lan', 'crit', 're']",2,0.67
385,feuilmangea,N,11,"['feu', 'il', 'mange', 'a']",3,0.64
386,vetonte,N,7,"['vet', 'on', 'te']",2,0.57
387,rangriote,N,9,"['ran', 'gri', 'ote']",2,0.67
388,puispecria,N,10,"['puis', 'pec', 'ria']",2,0.7
389,prenlitre,N,9,"['pren', 'litre']",1,0.78
390,novemele,N,8,"['no', 've', 'me', 'le']",3,0.5
391,souquenaient,N,12,"['sou', 'qu', 'en', 'aient']",3,0.67
392,relailment,N,10,"['rel', 'ail', 'ment']",2,0.7
393,titant,N,6,"['ti', 'tant']",1,0.67
394,moustibes,N,9,"['mous', 'ti', 'bes']",2,0.67
395,mitenlice,N,9,"['mit', 'en', 'lice']",2,0.67
396,fuiphoment,N,10,"['fui', 'ph', 'om', 'ent']",3,0.6
397,troulemour,N,10,"['trou', 'le', 'mour']",2,0.7
398,gralus,N,6,"['gr', 'al', 'us']",2,0.5
399,facitertrée,N,11,"['fac', 'iter', 'trée']",2,0.73
400,fulame,N,6,"['fu', 'lame']",1,0.67
401,flampatourrêt,N,13,"['fla', 'mp', 'at', 'our', 'rêt']",4,0.62
402,potiprenques,N,12,"['po', 'ti', 'pren', 'ques']",3,0.67
403,jupiplépeau,N,11,"['ju', 'pi', 'plé', 'peau']",3,0.64
404,itoutient,N,9,"['itou', 'tient']",1,0.78
405,comnivrier,N,10,"['com', 'ni', 'vrier']",2,0.7
406,bamulors,N,8,"['bam', 'u', 'lors']",2,0.62
407,protafois,N,9,"['pro', 'ta', 'fois']",2,0.67
408,plasoncivons,N,12,"['pla', 'son', 'ci', 'vons']",3,0.67
409,pourgarcon,N,10,"['pour', 'gar', 'con']",2,0.7
410,parteur,N,7,"['par', 'teur']",1,0.71
411,incanque,N,8,"['incan', 'que']",1,0.75
412,sicasieur,N,9,"['sica', 'sieur']",1,0.78
413,extaient,N,8,"['ex', 'taient']",1,0.75
414,pladontitate,N,12,"['pla', 'don', 'ti', 'ta', 'te']",4,0.58
415,emmelieu,N,8,"['em', 'me', 'lieu']",2,0.62
416,appalorait,N,10,"['ap', 'pal', 'or', 'ait']",3,0.6
417,afflexion,N,9,"['aff', 'lex', 'ion']",2,0.67
418,disteltant,N,10,"['dis', 'tel', 'tant']",2,0.7
419,pauseilsivres,N,13,"['pau', 'seil', 'si', 'vres']",3,0.69
420,reréression,N,11,"['re', 'ré', 'res', 'sion']",3,0.64
421,austoque,N,8,"['au', 'st', 'oque']",2,0.62
422,detritat,N,8,"['de', 'tr', 'it', 'at']",3,0.5
423,voifondroyé,N,11,"['voi', 'fon', 'dro', 'yé']",3,0.64
424,attolait,N,8,"['att', 'ol', 'ait']",2,0.62
425,vanavais,N,8,"['van', 'avais']",1,0.75
426,opmu,N,4,"['op', 'mu']",1,0.5
427,encieuge,N,8,"['en', 'ci', 'eu', 'ge']",3,0.5
428,tifonces,N,8,"['tif', 'on', 'ces']",2,0.62
429,pourrasiritact,N,14,"['pourra', 'si', 'rit', 'act']",3,0.71
430,senvement,N,9,"['sen', 'vement']",1,0.78
431,mécouvoir,N,9,"['mé', 'c', 'ouvoir']",2,0.67
432,sinnait,N,7,"['sin', 'nait']",1,0.71
433,plavarnie,N,9,"['pla', 'var', 'nie']",2,0.67
434,atounésez,N,9,"['atou', 'né', 'sez']",2,0.67
435,esculés,N,7,"['es', 'culés']",1,0.71
436,doutumition,N,11,"['dou', 'tu', 'mi', 'tion']",3,0.64
