,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
53,aartol,N,6,"['a', 'art', 'ol']",2,0.5
54,aarwel,N,6,"['a', 'ar', 'w', 'el']",3,0.33
55,aarwouw,N,7,"['a', 'ar', 'w', 'ou', 'w']",4,0.29
56,aat,N,3,"['a', 'at']",1,0.33
57,aatslas,N,7,"['a', 'ats', 'las']",2,0.57
58,ab,N,2,['ab'],0,0.5
59,abant,N,5,"['ab', 'ant']",1,0.6
60,abbes,N,5,"['abb', 'es']",1,0.6
61,abdent,N,6,"['ab', 'd', 'ent']",2,0.5
62,abert,N,5,"['ab', 'ert']",1,0.6
63,abras,N,5,"['ab', 'ras']",1,0.6
64,abree,N,5,"['ab', 'ree']",1,0.6
65,absald,N,6,"['abs', 'ald']",1,0.67
66,absept,N,6,"['ab', 'se', 'pt']",2,0.5
67,abstrelt,N,8,"['ab', 'st', 'rel', 't']",3,0.5
68,abte,N,4,"['ab', 'te']",1,0.5
69,achterds,N,8,"['ach', 'ter', 'ds']",2,0.62
70,achtjaan,N,8,"['acht', 'ja', 'an']",2,0.62
71,achts,N,5,"['ach', 'ts']",1,0.6
72,acool,N,5,"['ac', 'ool']",1,0.6
73,acteept,N,7,"['act', 'ee', 'pt']",2,0.57
74,aden,N,4,['aden'],0,0.75
75,adgent,N,6,"['ad', 'gent']",1,0.67
76,adhees,N,6,"['ad', 'he', 'es']",2,0.5
77,adim,N,4,"['ad', 'im']",1,0.5
78,adit,N,4,"['ad', 'it']",1,0.5
79,adooi,N,5,"['ad', 'oo', 'i']",2,0.4
80,adrak,N,5,"['ad', 'rak']",1,0.6
81,adries,N,6,"['ad', 'ries']",1,0.67
82,aduus,N,5,"['ad', 'u', 'us']",2,0.4
83,adwel,N,5,"['ad', 'w', 'el']",2,0.4
84,adzie,N,5,"['ad', 'zie']",1,0.6
85,aeik,N,4,"['ae', 'ik']",1,0.5
86,afbinst,N,7,"['af', 'b', 'inst']",2,0.57
87,afbrenk,N,7,"['af', 'b', 'ren', 'k']",3,0.43
88,afdrijk,N,7,"['af', 'dri', 'j', 'k']",3,0.43
89,afdrook,N,7,"['af', 'dro', 'ok']",2,0.57
90,afes,N,4,"['af', 'es']",1,0.5
91,afgas,N,5,"['af', 'gas']",1,0.6
92,afhoen,N,6,"['af', 'h', 'oen']",2,0.5
93,afhoer,N,6,"['af', 'ho', 'er']",2,0.5
94,afmoer,N,6,"['af', 'mo', 'er']",2,0.5
95,afmorst,N,7,"['af', 'mor', 'st']",2,0.57
96,afschef,N,7,"['af', 'sche', 'f']",2,0.57
97,aftacht,N,7,"['aft', 'acht']",1,0.71
98,aftad,N,5,"['aft', 'ad']",1,0.6
99,aftijn,N,6,"['aft', 'ijn']",1,0.67
100,afuun,N,5,"['af', 'u', 'un']",2,0.4
101,afwers,N,6,"['af', 'w', 'ers']",2,0.5
102,ag,N,2,['ag'],0,0.5
103,aghu,N,4,"['agh', 'u']",1,0.5
104,aghu's,N,6,"['agh', 'u', ""'s""]",2,0.5
105,agi,N,3,['agi'],0,0.67
106,ahs,N,3,['ahs'],0,0.67
107,aillan,N,6,"['a', 'ill', 'an']",2,0.5
108,ain,N,3,['ain'],0,0.67
109,ak,N,2,['ak'],0,0.5
110,ake,N,3,['ake'],0,0.67
111,akhums,N,6,"['akh', 'ums']",1,0.67
112,akind,N,5,"['ak', 'ind']",1,0.6
113,akkeeld,N,7,"['ak', 'kee', 'ld']",2,0.57
114,akkent,N,6,"['ak', 'k', 'ent']",2,0.5
115,akloop,N,6,"['ak', 'loop']",1,0.67
116,akse,N,4,"['ak', 'se']",1,0.5
117,akter,N,5,"['ak', 'ter']",1,0.6
118,akwal,N,5,"['ak', 'wal']",1,0.6
119,alars,N,5,"['al', 'ars']",1,0.6
120,albecht,N,7,"['al', 'be', 'cht']",2,0.57
121,alde,N,4,['alde'],0,0.75
122,aldenkt,N,7,"['ald', 'en', 'kt']",2,0.57
123,alders,N,6,"['ald', 'ers']",1,0.67
124,aldes,N,5,"['ald', 'es']",1,0.6
125,aleem,N,5,"['ale', 'em']",1,0.6
126,alerf,N,5,"['aler', 'f']",1,0.6
127,alfaar,N,6,"['alf', 'a', 'ar']",2,0.5
128,alfjaar,N,7,"['alf', 'ja', 'ar']",2,0.57
129,algang,N,6,"['alg', 'ang']",1,0.67
130,algel,N,5,"['alg', 'el']",1,0.6
131,algoei,N,6,"['al', 'go', 'ei']",2,0.5
132,alhom,N,5,"['al', 'hom']",1,0.6
133,almeid,N,6,"['al', 'me', 'id']",2,0.5
134,almes,N,5,"['al', 'mes']",1,0.6
135,alteems,N,7,"['al', 'te', 'ems']",2,0.57
136,altisch,N,7,"['alt', 'isch']",1,0.71
137,alvang,N,6,"['al', 'v', 'ang']",2,0.5
138,alve,N,4,"['al', 've']",1,0.5
139,alvier,N,6,"['al', 'vier']",1,0.67
140,ambtaan,N,7,"['amb', 'ta', 'an']",2,0.57
141,ame,N,3,['ame'],0,0.67
142,amfer,N,5,"['am', 'fer']",1,0.6
143,amliep,N,6,"['am', 'lie', 'p']",2,0.5
144,amme,N,4,"['am', 'me']",1,0.5
145,ammer,N,5,"['am', 'mer']",1,0.6
146,amnaan,N,6,"['am', 'na', 'an']",2,0.5
147,amoen,N,5,"['am', 'oen']",1,0.6
148,ampkrag,N,7,"['amp', 'k', 'rag']",2,0.57
149,ampkrig,N,7,"['amp', 'k', 'rig']",2,0.57
150,amplaas,N,7,"['am', 'pl', 'a', 'as']",3,0.43
151,ampland,N,7,"['am', 'pl', 'and']",2,0.57
152,amret,N,5,"['am', 'ret']",1,0.6
153,ams,N,3,['ams'],0,0.67
154,amschaak,N,8,"['ams', 'cha', 'ak']",2,0.62
155,amslaan,N,7,"['ams', 'la', 'an']",2,0.57
156,amstuk,N,6,"['am', 'st', 'uk']",2,0.5
157,amtrand,N,7,"['am', 'tr', 'and']",2,0.57
158,amvocht,N,7,"['am', 'v', 'och', 't']",3,0.43
159,anam,N,4,"['an', 'am']",1,0.5
160,anda,N,4,['anda'],0,0.75
161,andang,N,6,"['and', 'ang']",1,0.67
162,andicht,N,7,"['and', 'icht']",1,0.71
163,andooi,N,6,"['and', 'oo', 'i']",2,0.5
164,andos,N,5,"['and', 'os']",1,0.6
165,anen,N,4,"['an', 'en']",1,0.5
166,anghoord,N,8,"['an', 'gh', 'o', 'ord']",3,0.5
167,anghoordt,N,9,"['an', 'gh', 'o', 'ord', 't']",4,0.44
168,angrans,N,7,"['ang', 'rans']",1,0.71
169,angstzwaam,N,10,"['ang', 'st', 'z', 'wa', 'am']",4,0.5
170,angszee,N,7,"['angs', 'zee']",1,0.71
171,angt,N,4,"['ang', 't']",1,0.5
172,annast,N,6,"['ann', 'ast']",1,0.67
173,annue,N,5,"['ann', 'ue']",1,0.6
174,anpo,N,4,"['an', 'po']",1,0.5
175,anre,N,4,"['an', 're']",1,0.5
176,anren,N,5,"['an', 'ren']",1,0.6
177,ansels,N,6,"['an', 'sels']",1,0.67
178,antrog,N,6,"['ant', 'rog']",1,0.67
179,antsteel,N,8,"['ant', 'steel']",1,0.75
180,anveen,N,6,"['an', 've', 'en']",2,0.5
181,anver,N,5,"['an', 'ver']",1,0.6
182,anwaar,N,6,"['an', 'wa', 'ar']",2,0.5
183,anwin,N,5,"['an', 'win']",1,0.6
184,anzecht,N,7,"['an', 'zech', 't']",2,0.57
185,anzert,N,6,"['anz', 'ert']",1,0.67
186,anzucht,N,7,"['anz', 'uch', 't']",2,0.57
187,ap,N,2,['ap'],0,0.5
188,apaan,N,5,"['ap', 'aan']",1,0.6
189,apel,N,4,"['ap', 'el']",1,0.5
190,apers,N,5,['apers'],0,0.8
191,apgels,N,6,"['ap', 'g', 'els']",2,0.5
192,apneet,N,6,"['ap', 'ne', 'et']",2,0.5
193,apos,N,4,"['ap', 'os']",1,0.5
194,appen,N,5,"['app', 'en']",1,0.6
195,appes,N,5,"['app', 'es']",1,0.6
196,appis,N,5,"['app', 'is']",1,0.6
197,aps,N,3,['aps'],0,0.67
198,apteer,N,6,"['apt', 'eer']",1,0.67
199,aptiem,N,6,"['apt', 'iem']",1,0.67
200,ard,N,3,['ard'],0,0.67
201,ardaak,N,6,"['ard', 'a', 'ak']",2,0.5
202,arder,N,5,"['ard', 'er']",1,0.6
203,ardeur,N,6,"['ard', 'eur']",1,0.67
204,ardog,N,5,"['ard', 'og']",1,0.6
205,arf,N,3,['arf'],0,0.67
206,arkee,N,5,"['ar', 'kee']",1,0.6
207,arkweef,N,7,"['ark', 'we', 'ef']",2,0.57
208,armers,N,6,"['arm', 'ers']",1,0.67
209,arnast,N,6,"['arn', 'ast']",1,0.67
210,arnient,N,7,"['arn', 'ient']",1,0.71
211,arrijd,N,6,"['ar', 'ri', 'j', 'd']",3,0.33
212,arschrift,N,9,"['ars', 'ch', 'rift']",2,0.67
213,arschrikt,N,9,"['ars', 'ch', 'rik', 't']",3,0.56
214,arsel,N,5,"['ar', 'sel']",1,0.6
215,arsels,N,6,"['ar', 'sels']",1,0.67
216,arsen,N,5,"['ars', 'en']",1,0.6
217,arslag,N,6,"['ars', 'lag']",1,0.67
218,artij,N,5,"['art', 'ij']",1,0.6
219,artocht,N,7,"['art', 'och', 't']",2,0.57
220,arvaar,N,6,"['ar', 'va', 'ar']",2,0.5
221,arweg,N,5,"['ar', 'we', 'g']",2,0.4
222,arwies,N,6,"['ar', 'w', 'ies']",2,0.5
223,arza,N,4,"['ar', 'za']",1,0.5
224,arzie,N,5,"['ar', 'zie']",1,0.6
225,asca's,N,6,"['asca', ""'s""]",1,0.67
226,asen,N,4,"['as', 'en']",1,0.5
227,asfonk,N,6,"['as', 'f', 'on', 'k']",3,0.33
228,asgaan,N,6,"['as', 'ga', 'an']",2,0.5
229,asgroef,N,7,"['as', 'gro', 'ef']",2,0.57
230,asha,N,4,['asha'],0,0.75
231,ashaar,N,6,"['asha', 'ar']",1,0.67
232,asho,N,4,"['ash', 'o']",1,0.5
233,askad,N,5,"['ask', 'ad']",1,0.6
234,asker,N,5,"['ask', 'er']",1,0.6
235,askers,N,6,"['ask', 'ers']",1,0.67
236,asleer,N,6,"['as', 'le', 'er']",2,0.5
237,asmars,N,6,"['asm', 'ars']",1,0.67
238,asnact,N,6,"['as', 'n', 'act']",2,0.5
239,asser,N,5,['asser'],0,0.8
240,assiek,N,6,"['ass', 'ie', 'k']",2,0.5
241,asstel,N,6,"['as', 'st', 'el']",2,0.5
242,astee,N,5,"['ast', 'ee']",1,0.6
243,asts,N,4,['asts'],0,0.75
244,asuun,N,5,"['asu', 'un']",1,0.6
245,ate,N,3,['ate'],0,0.67
246,atel,N,4,['atel'],0,0.75
247,atens,N,5,"['at', 'ens']",1,0.6
248,atert,N,5,"['ater', 't']",1,0.6
249,atgal,N,5,"['at', 'gal']",1,0.6
250,aths,N,4,['aths'],0,0.75
251,atkang,N,6,"['at', 'k', 'ang']",2,0.5
252,atrim,N,5,"['at', 'rim']",1,0.6
253,atroer,N,6,"['atro', 'er']",1,0.67
254,atroop,N,6,"['atro', 'op']",1,0.67
255,ats,N,3,['ats'],0,0.67
256,atslond,N,7,"['ats', 'l', 'ond']",2,0.57
257,atter,N,5,['atter'],0,0.8
258,atzas,N,5,"['atz', 'as']",1,0.6
259,aulaars,N,7,"['aul', 'a', 'ars']",2,0.57
260,auleer,N,6,"['au', 'le', 'er']",2,0.5
261,aupurg,N,6,"['au', 'p', 'urg']",2,0.5
262,aurast,N,6,"['aur', 'ast']",1,0.67
263,avels,N,5,"['a', 'vel', 's']",2,0.4
264,aven,N,4,['aven'],0,0.75
265,averst,N,6,"['aver', 'st']",1,0.67
266,avinst,N,6,"['av', 'inst']",1,0.67
267,ax,N,2,['ax'],0,0.5
268,azems,N,5,"['az', 'ems']",1,0.6
269,azzes,N,5,"['azz', 'es']",1,0.6
270,ba's,N,4,"['ba', ""'s""]",1,0.5
271,baadgaard,N,9,"['ba', 'ad', 'gaard']",2,0.67
272,baadstronk,N,10,"['ba', 'ad', 'st', 'ron', 'k']",4,0.5
273,baadwerk,N,8,"['ba', 'ad', 'w', 'erk']",3,0.5
274,baaf,N,4,"['ba', 'af']",1,0.5
275,baag,N,4,"['ba', 'ag']",1,0.5
276,baagt,N,5,"['ba', 'ag', 't']",2,0.4
277,baaiend,N,7,"['ba', 'ai', 'end']",2,0.57
278,baakschap,N,9,"['ba', 'aks', 'ch', 'ap']",3,0.56
279,baam,N,4,"['ba', 'am']",1,0.5
280,baamde,N,6,"['ba', 'am', 'de']",2,0.5
281,baamgriep,N,9,"['ba', 'am', 'g', 'ri', 'ep']",4,0.44
282,baap,N,4,"['ba', 'ap']",1,0.5
283,baarsen,N,7,"['ba', 'ars', 'en']",2,0.57
284,baarsten,N,8,"['ba', 'ar', 'sten']",2,0.62
285,baartlui,N,8,"['ba', 'art', 'lu', 'i']",3,0.5
286,baastman,N,8,"['ba', 'ast', 'man']",2,0.62
287,baatmerg,N,8,"['ba', 'at', 'mer', 'g']",3,0.5
288,bab,N,3,"['b', 'ab']",1,0.33
289,bacht,N,5,"['bach', 't']",1,0.6
290,bachten,N,7,"['bach', 'ten']",1,0.71
291,bachter,N,7,"['bach', 'ter']",1,0.71
292,bachtjes,N,8,"['bach', 't', 'j', 'es']",3,0.5
293,bachtte,N,7,"['bach', 't', 'te']",2,0.57
294,bachtten,N,8,"['bach', 'tten']",1,0.75
295,bactris,N,7,"['b', 'act', 'ris']",2,0.57
296,badgad,N,6,"['bad', 'g', 'ad']",2,0.5
297,badhots,N,7,"['bad', 'hots']",1,0.71
298,badsen,N,6,"['b', 'ads', 'en']",2,0.5
299,badses,N,6,"['b', 'ads', 'es']",2,0.5
300,badstaard,N,9,"['bad', 'sta', 'ard']",2,0.67
301,badu,N,4,"['bad', 'u']",1,0.5
302,badwiep,N,7,"['bad', 'w', 'ie', 'p']",3,0.43
303,baf,N,3,"['b', 'af']",1,0.33
304,bafdoe,N,6,"['b', 'af', 'd', 'oe']",3,0.33
305,bafel,N,5,"['b', 'af', 'el']",2,0.4
306,bafin,N,5,"['b', 'af', 'in']",2,0.4
307,bafjes,N,6,"['b', 'af', 'j', 'es']",3,0.33
308,bafrand,N,7,"['b', 'af', 'rand']",2,0.57
309,baft,N,4,"['ba', 'ft']",1,0.5
310,bagden,N,6,"['bag', 'den']",1,0.67
311,bagen,N,5,"['b', 'agen']",1,0.6
312,bagjus,N,6,"['bag', 'j', 'us']",2,0.5
313,bai,N,3,"['b', 'ai']",1,0.33
314,baims,N,5,"['b', 'aim', 's']",2,0.4
315,bair,N,4,"['b', 'air']",1,0.5
316,bakhoed,N,7,"['b', 'ak', 'ho', 'ed']",3,0.43
317,bakke,N,5,"['b', 'ak', 'ke']",2,0.4
318,bakmuits,N,8,"['b', 'ak', 'm', 'uits']",3,0.5
319,bakmuw,N,6,"['b', 'ak', 'mu', 'w']",3,0.33
320,bakstel,N,7,"['b', 'ak', 'st', 'el']",3,0.43
321,bakstels,N,8,"['b', 'ak', 'st', 'els']",3,0.5
322,bakwerk,N,7,"['b', 'ak', 'w', 'erk']",3,0.43
323,baldet,N,6,"['b', 'ald', 'et']",2,0.5
324,baldien,N,7,"['b', 'ald', 'ien']",2,0.57
325,baldin,N,6,"['b', 'ald', 'in']",2,0.5
326,balept,N,6,"['b', 'ale', 'pt']",2,0.5
327,balfuwt,N,7,"['b', 'alf', 'u', 'wt']",3,0.43
328,balgert,N,7,"['bal', 'g', 'ert']",2,0.57
329,balget,N,6,"['bal', 'get']",1,0.67
330,balig,N,5,"['bal', 'ig']",1,0.6
331,balik,N,5,"['bal', 'ik']",1,0.6
332,balin,N,5,"['bal', 'in']",1,0.6
333,balla,N,5,"['ball', 'a']",1,0.6
334,balle,N,5,"['b', 'alle']",1,0.6
335,ballpicks,N,9,"['ball', 'p', 'icks']",2,0.67
336,balme,N,5,"['bal', 'me']",1,0.6
337,balven,N,6,"['bal', 'ven']",1,0.67
338,bam,N,3,"['b', 'am']",1,0.33
339,bamaat,N,6,"['b', 'ama', 'at']",2,0.5
340,bamdees,N,7,"['b', 'amd', 'ees']",2,0.57
341,bamen,N,5,"['b', 'amen']",1,0.6
342,bamier,N,6,"['b', 'am', 'ier']",2,0.5
343,bammen,N,6,"['b', 'am', 'men']",2,0.5
344,bamp,N,4,"['b', 'amp']",1,0.5
345,bamser,N,6,"['b', 'am', 'ser']",2,0.5
346,bamweg,N,6,"['b', 'am', 'we', 'g']",3,0.33
347,banbons,N,7,"['ban', 'bons']",1,0.71
348,bancon,N,6,"['ban', 'con']",1,0.67
349,bandins,N,7,"['band', 'ins']",1,0.71
350,baneer,N,6,"['bane', 'er']",1,0.67
351,banjaar,N,7,"['ban', 'ja', 'ar']",2,0.57
352,bankeert,N,8,"['ban', 'ke', 'ert']",2,0.62
353,bankhaaf,N,8,"['bank', 'ha', 'af']",2,0.62
354,bankrein,N,8,"['bank', 're', 'in']",2,0.62
355,bannens,N,7,"['b', 'ann', 'ens']",2,0.57
356,bannons,N,7,"['b', 'ann', 'ons']",2,0.57
357,banon,N,5,"['ban', 'on']",1,0.6
358,bans,N,4,"['b', 'ans']",1,0.5
359,banze,N,5,"['ban', 'ze']",1,0.6
360,bap,N,3,"['b', 'ap']",1,0.33
361,bapen,N,5,"['b', 'ap', 'en']",2,0.4
362,bapje,N,5,"['b', 'ap', 'je']",2,0.4
363,bapjes,N,6,"['b', 'ap', 'j', 'es']",3,0.33
364,bappen,N,6,"['b', 'app', 'en']",2,0.5
365,bapte,N,5,"['b', 'apt', 'e']",2,0.4
366,bardjas,N,7,"['bard', 'jas']",1,0.71
367,bargaart,N,8,"['b', 'arg', 'a', 'art']",3,0.5
368,bargdall,N,8,"['b', 'arg', 'd', 'all']",3,0.5
369,barhoord,N,8,"['bar', 'ho', 'ord']",2,0.62
370,barin,N,5,"['bar', 'in']",1,0.6
371,barkje,N,6,"['b', 'ark', 'je']",2,0.5
372,barkjes,N,7,"['b', 'ark', 'j', 'es']",3,0.43
373,barmde,N,6,"['b', 'arm', 'de']",2,0.5
374,barsen,N,6,"['bars', 'en']",1,0.67
375,barte,N,5,"['bart', 'e']",1,0.6
376,barten,N,6,"['bart', 'en']",1,0.67
377,bartjes,N,7,"['bart', 'j', 'es']",2,0.57
378,barts,N,5,"['b', 'arts']",1,0.6
379,bartte,N,6,"['bart', 'te']",1,0.67
380,bartten,N,7,"['bart', 'ten']",1,0.71
381,barzier,N,7,"['bar', 'z', 'ier']",2,0.57
382,basbaal,N,7,"['bas', 'ba', 'al']",2,0.57
383,baseft,N,6,"['base', 'ft']",1,0.67
384,basmes,N,6,"['bas', 'mes']",1,0.67
385,basoopt,N,7,"['bas', 'o', 'opt']",2,0.57
386,bassat,N,6,"['bass', 'at']",1,0.67
387,bastet,N,6,"['b', 'ast', 'et']",2,0.5
388,bastoorns,N,9,"['b', 'ast', 'o', 'orns']",3,0.56
389,bastoots,N,8,"['b', 'ast', 'oots']",2,0.62
390,batak,N,5,"['bat', 'ak']",1,0.6
391,batans,N,6,"['bat', 'ans']",1,0.67
392,bater,N,5,"['b', 'ater']",1,0.6
393,baters,N,6,"['b', 'aters']",1,0.67
394,batgrond,N,8,"['bat', 'gr', 'ond']",2,0.62
395,batje,N,5,"['bat', 'je']",1,0.6
396,batpad,N,6,"['bat', 'pad']",1,0.67
397,baven,N,5,"['b', 'aven']",1,0.6
398,baver,N,5,"['ba', 'ver']",1,0.6
399,baxen,N,5,"['b', 'ax', 'en']",2,0.4
400,bazeegd,N,7,"['b', 'az', 'ee', 'gd']",3,0.43
401,beaart,N,6,"['be', 'a', 'art']",2,0.5
402,beaasd,N,6,"['be', 'a', 'as', 'd']",3,0.33
403,beals,N,5,"['be', 'als']",1,0.6
404,bealy,N,5,"['be', 'aly']",1,0.6
405,beb,N,3,"['be', 'b']",1,0.33
406,bebaaid,N,7,"['be', 'ba', 'aid']",2,0.57
407,bebaard,N,7,"['be', 'ba', 'ard']",2,0.57
408,bebeelt,N,7,"['be', 'be', 'elt']",2,0.57
409,bebenkt,N,7,"['be', 'ben', 'kt']",2,0.57
410,bebest,N,6,"['be', 'best']",1,0.67
411,bebied,N,6,"['be', 'b', 'ied']",2,0.5
412,bebijk,N,6,"['be', 'b', 'ijk']",2,0.5
413,beblier,N,7,"['be', 'bl', 'ier']",2,0.57
414,bebon,N,5,"['be', 'bon']",1,0.6
415,bebrenst,N,8,"['be', 'b', 'ren', 'st']",3,0.5
416,becht,N,5,"['be', 'cht']",1,0.6
417,bechte,N,6,"['be', 'ch', 'te']",2,0.5
418,bechter,N,7,"['be', 'ch', 'ter']",2,0.57
419,bechtste,N,8,"['be', 'cht', 'ste']",2,0.62
420,becling,N,7,"['be', 'cling']",1,0.71
421,becten,N,6,"['b', 'ect', 'en']",2,0.5
422,bedaarn,N,7,"['bed', 'a', 'arn']",2,0.57
423,bedaft,N,6,"['bed', 'aft']",1,0.67
424,bedams,N,6,"['bed', 'ams']",1,0.67
425,bedangt,N,7,"['bed', 'ang', 't']",2,0.57
426,bedeefd,N,7,"['bed', 'e', 'ef', 'd']",3,0.43
427,bedinct,N,7,"['bed', 'inct']",1,0.71
428,bedit,N,5,"['bed', 'it']",1,0.6
429,bedkrui,N,7,"['bed', 'k', 'ru', 'i']",3,0.43
430,bedlijk,N,7,"['bed', 'l', 'ijk']",2,0.57
431,bedoept,N,7,"['bed', 'oe', 'pt']",2,0.57
432,bedoogt,N,7,"['bed', 'o', 'og', 't']",3,0.43
433,bedraalt,N,8,"['bed', 'ra', 'alt']",2,0.62
434,bedraam,N,7,"['bed', 'ra', 'am']",2,0.57
435,bedraar,N,7,"['bed', 'ra', 'ar']",2,0.57
436,bedraast,N,8,"['bed', 'ra', 'ast']",2,0.62
437,bedraat,N,7,"['bed', 'ra', 'at']",2,0.57
438,bedram,N,6,"['bed', 'ram']",1,0.67
439,bedreedt,N,8,"['bed', 'reed', 't']",2,0.62
440,bedreesd,N,8,"['bed', 'rees', 'd']",2,0.62
441,bedreim,N,7,"['bed', 're', 'im']",2,0.57
442,bedrekt,N,7,"['bed', 're', 'kt']",2,0.57
443,bedrend,N,7,"['bed', 'rend']",1,0.71
444,bedriem,N,7,"['bed', 'ri', 'em']",2,0.57
445,bedriet,N,7,"['bed', 'riet']",1,0.71
446,bedrijdt,N,8,"['bed', 'ri', 'j', 'dt']",3,0.5
447,bedrijns,N,8,"['bed', 'ri', 'j', 'ns']",3,0.5
448,bedro,N,5,"['bed', 'ro']",1,0.6
449,bedroed,N,7,"['bed', 'ro', 'ed']",2,0.57
450,bedroem,N,7,"['bed', 'ro', 'em']",2,0.57
451,bedroeps,N,8,"['bed', 'ro', 'eps']",2,0.62
452,bedroept,N,8,"['bed', 'ro', 'ept']",2,0.62
453,bedrok,N,6,"['bed', 'ro', 'k']",2,0.5
454,bedult,N,6,"['bed', 'ult']",1,0.67
455,bedwalt,N,7,"['bed', 'w', 'alt']",2,0.57
456,bee,N,3,['bee'],0,0.67
457,beed,N,4,"['be', 'ed']",1,0.5
458,beeds,N,5,"['be', 'eds']",1,0.6
459,beedt,N,5,"['be', 'ed', 't']",2,0.4
460,beedwerk,N,8,"['be', 'ed', 'w', 'erk']",3,0.5
461,beeg,N,4,"['be', 'eg']",1,0.5
462,beeke,N,5,"['bee', 'ke']",1,0.6
463,beel,N,4,"['be', 'el']",1,0.5
464,beelde,N,6,"['bee', 'lde']",1,0.67
465,beeldpoos,N,9,"['bee', 'ld', 'po', 'os']",3,0.56
466,beeltjes,N,8,"['be', 'elt', 'j', 'es']",3,0.5
467,beem,N,4,"['be', 'em']",1,0.5
468,beening,N,7,"['be', 'ening']",1,0.71
469,beepbeeld,N,9,"['be', 'ep', 'bee', 'ld']",3,0.56
470,beernen,N,7,"['be', 'ern', 'en']",2,0.57
471,bees,N,4,['bees'],0,0.75
472,beesden,N,7,"['bees', 'den']",1,0.71
473,beestschaak,N,11,"['be', 'ests', 'cha', 'ak']",3,0.64
474,beestschern,N,11,"['be', 'est', 'sc', 'hern']",3,0.64
475,beeten,N,6,"['be', 'et', 'en']",2,0.5
476,beeter,N,6,"['be', 'eter']",1,0.67
477,beetwand,N,8,"['be', 'et', 'w', 'and']",3,0.5
