,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
66,absept,N,6,"['ab', '##s', '##ept']",2,0.5
67,abstrelt,N,8,"['ab', '##str', '##elt']",2,0.62
68,abte,N,4,"['abt', '##e']",1,0.5
69,achterds,N,8,"['achter', '##d', '##s']",2,0.62
70,achtjaan,N,8,"['acht', '##ja', '##an']",2,0.62
71,achts,N,5,"['acht', '##s']",1,0.6
72,acool,N,5,"['ac', '##ool']",1,0.6
73,acteept,N,7,"['act', '##e', '##ept']",2,0.57
74,aden,N,4,"['a', '##den']",1,0.5
75,adgent,N,6,"['a', '##d', '##gen', '##t']",3,0.33
76,adhees,N,6,"['a', '##d', '##he', '##e', '##s']",4,0.17
77,adim,N,4,"['a', '##di', '##m']",2,0.25
78,adit,N,4,"['a', '##dit']",1,0.5
79,adooi,N,5,"['a', '##do', '##o', '##i']",3,0.2
80,adrak,N,5,"['a', '##dra', '##k']",2,0.4
81,adries,N,6,"['a', '##drie', '##s']",2,0.5
82,aduus,N,5,"['a', '##d', '##u', '##us']",3,0.2
83,adwel,N,5,"['a', '##d', '##wel']",2,0.4
84,adzie,N,5,"['a', '##d', '##zie']",2,0.4
85,aeik,N,4,"['a', '##e', '##ik']",2,0.25
86,afbinst,N,7,"['af', '##bin', '##s', '##t']",3,0.43
87,afbrenk,N,7,"['af', '##bre', '##n', '##k']",3,0.43
88,afdrijk,N,7,"['af', '##dri', '##j', '##k']",3,0.43
89,afdrook,N,7,"['af', '##dro', '##ok']",2,0.57
90,afes,N,4,"['af', '##e', '##s']",2,0.25
91,afgas,N,5,"['af', '##gas']",1,0.6
92,afhoen,N,6,"['af', '##hoe', '##n']",2,0.5
93,afhoer,N,6,"['af', '##hoe', '##r']",2,0.5
94,afmoer,N,6,"['af', '##mo', '##er']",2,0.5
95,afmorst,N,7,"['af', '##mor', '##s', '##t']",3,0.43
96,afschef,N,7,"['af', '##sche', '##f']",2,0.57
97,aftacht,N,7,"['af', '##t', '##acht']",2,0.57
98,aftad,N,5,"['af', '##t', '##a', '##d']",3,0.2
99,aftijn,N,6,"['af', '##t', '##ijn']",2,0.5
100,afuun,N,5,"['af', '##u', '##u', '##n']",3,0.2
101,afwers,N,6,"['af', '##wer', '##s']",2,0.5
102,ag,N,2,"['a', '##g']",1,0.0
103,aghu,N,4,"['a', '##g', '##hu']",2,0.25
104,aghu's,N,6,"['a', '##g', '##hu', ""'"", 's']",4,0.17
105,agi,N,3,"['a', '##g', '##i']",2,0.0
106,ahs,N,3,"['a', '##h', '##s']",2,0.0
107,aillan,N,6,"['a', '##illa', '##n']",2,0.5
108,ain,N,3,"['a', '##in']",1,0.33
109,ak,N,2,"['a', '##k']",1,0.0
110,ake,N,3,"['a', '##k', '##e']",2,0.0
111,akhums,N,6,"['a', '##k', '##hum', '##s']",3,0.33
112,akind,N,5,"['a', '##kind']",1,0.6
113,akkeeld,N,7,"['a', '##kke', '##eld']",2,0.57
114,akkent,N,6,"['a', '##kken', '##t']",2,0.5
115,akloop,N,6,"['a', '##k', '##loop']",2,0.5
116,akse,N,4,"['a', '##k', '##s', '##e']",3,0.0
117,akter,N,5,"['a', '##kte', '##r']",2,0.4
118,akwal,N,5,"['a', '##k', '##wal']",2,0.4
119,alars,N,5,"['al', '##ars']",1,0.6
120,albecht,N,7,"['al', '##be', '##cht']",2,0.57
121,alde,N,4,"['al', '##de']",1,0.5
122,aldenkt,N,7,"['al', '##den', '##k', '##t']",3,0.43
123,alders,N,6,"['al', '##ders']",1,0.67
124,aldes,N,5,"['al', '##de', '##s']",2,0.4
125,aleem,N,5,"['al', '##e', '##e', '##m']",3,0.2
126,alerf,N,5,"['al', '##erf']",1,0.6
127,alfaar,N,6,"['al', '##fa', '##ar']",2,0.5
128,alfjaar,N,7,"['al', '##f', '##jaar']",2,0.57
129,algang,N,6,"['al', '##gang']",1,0.67
130,algel,N,5,"['al', '##gel']",1,0.6
131,algoei,N,6,"['al', '##go', '##e', '##i']",3,0.33
132,alhom,N,5,"['al', '##ho', '##m']",2,0.4
133,almeid,N,6,"['al', '##meid']",1,0.67
134,almes,N,5,"['al', '##mes']",1,0.6
135,alteems,N,7,"['al', '##te', '##e', '##m', '##s']",4,0.29
136,altisch,N,7,"['al', '##tisch']",1,0.71
137,alvang,N,6,"['al', '##van', '##g']",2,0.5
138,alve,N,4,"['al', '##ve']",1,0.5
139,alvier,N,6,"['al', '##vier']",1,0.67
140,ambtaan,N,7,"['ambt', '##aan']",1,0.71
141,ame,N,3,"['a', '##me']",1,0.33
142,amfer,N,5,"['a', '##m', '##fer']",2,0.4
143,amliep,N,6,"['a', '##m', '##liep']",2,0.5
144,amme,N,4,"['a', '##mme']",1,0.5
145,ammer,N,5,"['a', '##mmer']",1,0.6
146,amnaan,N,6,"['a', '##m', '##na', '##an']",3,0.33
147,amoen,N,5,"['a', '##mo', '##en']",2,0.4
148,ampkrag,N,7,"['a', '##m', '##p', '##kra', '##g']",4,0.29
149,ampkrig,N,7,"['a', '##m', '##p', '##k', '##rig']",4,0.29
150,amplaas,N,7,"['a', '##m', '##pla', '##a', '##s']",4,0.29
151,ampland,N,7,"['a', '##m', '##plan', '##d']",3,0.43
152,amret,N,5,"['a', '##m', '##r', '##e', '##t']",4,0.0
153,ams,N,3,"['a', '##m', '##s']",2,0.0
154,amschaak,N,8,"['a', '##m', '##scha', '##ak']",3,0.5
155,amslaan,N,7,"['a', '##m', '##slaan']",2,0.57
156,amstuk,N,6,"['a', '##m', '##stuk']",2,0.5
157,amtrand,N,7,"['a', '##m', '##tra', '##n', '##d']",4,0.29
158,amvocht,N,7,"['a', '##m', '##vocht']",2,0.57
159,anam,N,4,"['a', '##nam']",1,0.5
160,anda,N,4,"['and', '##a']",1,0.5
161,andang,N,6,"['and', '##ang']",1,0.67
162,andicht,N,7,"['and', '##icht']",1,0.71
163,andooi,N,6,"['and', '##ooi']",1,0.67
164,andos,N,5,"['and', '##o', '##s']",2,0.4
165,anen,N,4,"['a', '##n', '##en']",2,0.25
166,anghoord,N,8,"['a', '##n', '##g', '##hoor', '##d']",4,0.38
167,anghoordt,N,9,"['a', '##n', '##g', '##hoor', '##d', '##t']",5,0.33
168,angrans,N,7,"['a', '##n', '##gra', '##n', '##s']",4,0.29
169,angstzwaam,N,10,"['angst', '##zw', '##a', '##am']",3,0.6
170,angszee,N,7,"['a', '##n', '##g', '##s', '##ze', '##e']",5,0.14
171,angt,N,4,"['a', '##n', '##g', '##t']",3,0.0
172,annast,N,6,"['a', '##n', '##na', '##s', '##t']",4,0.17
173,annue,N,5,"['annu', '##e']",1,0.6
174,anpo,N,4,"['a', '##n', '##po']",2,0.25
175,anre,N,4,"['a', '##n', '##r', '##e']",3,0.0
176,anren,N,5,"['a', '##n', '##ren']",2,0.4
177,ansels,N,6,"['a', '##n', '##sels']",2,0.5
178,antrog,N,6,"['a', '##n', '##tro', '##g']",3,0.33
179,antsteel,N,8,"['a', '##n', '##t', '##ste', '##el']",4,0.38
180,anveen,N,6,"['a', '##n', '##veen']",2,0.5
181,anver,N,5,"['a', '##n', '##ver']",2,0.4
182,anwaar,N,6,"['a', '##n', '##waar']",2,0.5
183,anwin,N,5,"['a', '##n', '##win']",2,0.4
184,anzecht,N,7,"['a', '##n', '##ze', '##cht']",3,0.43
185,anzert,N,6,"['a', '##n', '##zer', '##t']",3,0.33
186,anzucht,N,7,"['a', '##n', '##zucht']",2,0.57
187,ap,N,2,"['a', '##p']",1,0.0
188,apaan,N,5,"['a', '##pa', '##an']",2,0.4
189,apel,N,4,"['ape', '##l']",1,0.5
190,apers,N,5,"['ape', '##r', '##s']",2,0.4
191,apgels,N,6,"['a', '##p', '##gels']",2,0.5
192,apneet,N,6,"['a', '##p', '##n', '##e', '##e', '##t']",5,0.0
193,apos,N,4,"['a', '##pos']",1,0.5
194,appen,N,5,"['app', '##en']",1,0.6
195,appes,N,5,"['app', '##e', '##s']",2,0.4
196,appis,N,5,"['app', '##is']",1,0.6
197,aps,N,3,"['a', '##p', '##s']",2,0.0
198,apteer,N,6,"['a', '##pte', '##er']",2,0.5
199,aptiem,N,6,"['a', '##pti', '##e', '##m']",3,0.33
200,ard,N,3,"['a', '##r', '##d']",2,0.0
201,ardaak,N,6,"['a', '##r', '##da', '##ak']",3,0.33
202,arder,N,5,"['a', '##r', '##der']",2,0.4
203,ardeur,N,6,"['a', '##r', '##deur']",2,0.5
204,ardog,N,5,"['a', '##r', '##do', '##g']",3,0.2
205,arf,N,3,"['a', '##r', '##f']",2,0.0
206,arkee,N,5,"['a', '##rke', '##e']",2,0.4
207,arkweef,N,7,"['a', '##r', '##k', '##weef']",3,0.43
208,armers,N,6,"['arme', '##r', '##s']",2,0.5
209,arnast,N,6,"['a', '##r', '##na', '##s', '##t']",4,0.17
210,arnient,N,7,"['a', '##r', '##nie', '##n', '##t']",4,0.29
211,arrijd,N,6,"['a', '##r', '##rij', '##d']",3,0.33
212,arschrift,N,9,"['a', '##r', '##schrift']",2,0.67
213,arschrikt,N,9,"['a', '##r', '##schrik', '##t']",3,0.56
214,arsel,N,5,"['a', '##r', '##sel']",2,0.4
215,arsels,N,6,"['a', '##r', '##sels']",2,0.5
216,arsen,N,5,"['a', '##r', '##s', '##en']",3,0.2
217,arslag,N,6,"['a', '##r', '##slag']",2,0.5
218,artij,N,5,"['art', '##ij']",1,0.6
219,artocht,N,7,"['art', '##och', '##t']",2,0.57
220,arvaar,N,6,"['a', '##r', '##vaar']",2,0.5
221,arweg,N,5,"['a', '##r', '##weg']",2,0.4
222,arwies,N,6,"['a', '##r', '##wie', '##s']",3,0.33
223,arza,N,4,"['a', '##r', '##za']",2,0.25
224,arzie,N,5,"['a', '##r', '##zie']",2,0.4
225,asca's,N,6,"['a', '##s', '##ca', ""'"", 's']",4,0.17
226,asen,N,4,"['a', '##s', '##en']",2,0.25
227,asfonk,N,6,"['a', '##s', '##f', '##on', '##k']",4,0.17
228,asgaan,N,6,"['a', '##s', '##gaan']",2,0.5
229,asgroef,N,7,"['a', '##s', '##gro', '##e', '##f']",4,0.29
230,asha,N,4,"['a', '##sha']",1,0.5
231,ashaar,N,6,"['a', '##sha', '##ar']",2,0.5
232,asho,N,4,"['a', '##s', '##ho']",2,0.25
233,askad,N,5,"['a', '##ska', '##d']",2,0.4
234,asker,N,5,"['a', '##ske', '##r']",2,0.4
235,askers,N,6,"['a', '##ske', '##r', '##s']",3,0.33
236,asleer,N,6,"['a', '##s', '##leer']",2,0.5
237,asmars,N,6,"['a', '##sma', '##r', '##s']",3,0.33
238,asnact,N,6,"['a', '##s', '##na', '##c', '##t']",4,0.17
239,asser,N,5,"['a', '##sser']",1,0.6
240,assiek,N,6,"['a', '##ssi', '##e', '##k']",3,0.33
241,asstel,N,6,"['a', '##s', '##stel']",2,0.5
242,astee,N,5,"['a', '##ste', '##e']",2,0.4
243,asts,N,4,"['a', '##s', '##t', '##s']",3,0.0
244,asuun,N,5,"['a', '##s', '##u', '##u', '##n']",4,0.0
245,ate,N,3,"['a', '##te']",1,0.33
246,atel,N,4,"['a', '##tel']",1,0.5
247,atens,N,5,"['a', '##ten', '##s']",2,0.4
248,atert,N,5,"['a', '##ter', '##t']",2,0.4
249,atgal,N,5,"['a', '##t', '##gal']",2,0.4
250,aths,N,4,"['a', '##th', '##s']",2,0.25
251,atkang,N,6,"['a', '##t', '##kan', '##g']",3,0.33
252,atrim,N,5,"['a', '##tri', '##m']",2,0.4
253,atroer,N,6,"['a', '##tro', '##er']",2,0.5
254,atroop,N,6,"['a', '##tro', '##op']",2,0.5
255,ats,N,3,"['a', '##t', '##s']",2,0.0
256,atslond,N,7,"['a', '##t', '##s', '##lon', '##d']",4,0.29
257,atter,N,5,"['a', '##tter']",1,0.6
258,atzas,N,5,"['a', '##t', '##za', '##s']",3,0.2
259,aulaars,N,7,"['au', '##la', '##ars']",2,0.57
260,auleer,N,6,"['au', '##leer']",1,0.67
261,aupurg,N,6,"['au', '##pur', '##g']",2,0.5
262,aurast,N,6,"['aura', '##s', '##t']",2,0.5
263,avels,N,5,"['a', '##vel', '##s']",2,0.4
264,aven,N,4,"['a', '##ven']",1,0.5
265,averst,N,6,"['a', '##vers', '##t']",2,0.5
266,avinst,N,6,"['a', '##vin', '##s', '##t']",3,0.33
267,ax,N,2,"['a', '##x']",1,0.0
268,azems,N,5,"['a', '##ze', '##m', '##s']",3,0.2
269,azzes,N,5,"['a', '##z', '##ze', '##s']",3,0.2
270,ba's,N,4,"['ba', ""'"", 's']",2,0.25
271,baadgaard,N,9,"['ba', '##a', '##d', '##gaard']",3,0.56
272,baadstronk,N,10,"['ba', '##ads', '##tron', '##k']",3,0.6
273,baadwerk,N,8,"['ba', '##a', '##d', '##werk']",3,0.5
274,baaf,N,4,"['ba', '##af']",1,0.5
275,baag,N,4,"['ba', '##ag']",1,0.5
276,baagt,N,5,"['ba', '##ag', '##t']",2,0.4
277,baaiend,N,7,"['baai', '##en', '##d']",2,0.57
278,baakschap,N,9,"['ba', '##aks', '##cha', '##p']",3,0.56
279,baam,N,4,"['ba', '##am']",1,0.5
280,baamde,N,6,"['ba', '##am', '##de']",2,0.5
281,baamgriep,N,9,"['ba', '##am', '##g', '##riep']",3,0.56
282,baap,N,4,"['ba', '##ap']",1,0.5
283,baarsen,N,7,"['ba', '##ars', '##en']",2,0.57
284,baarsten,N,8,"['ba', '##ars', '##ten']",2,0.62
285,baartlui,N,8,"['ba', '##art', '##lui']",2,0.62
286,baastman,N,8,"['baas', '##t', '##man']",2,0.62
287,baatmerg,N,8,"['baat', '##mer', '##g']",2,0.62
288,bab,N,3,"['ba', '##b']",1,0.33
289,bacht,N,5,"['ba', '##cht']",1,0.6
290,bachten,N,7,"['ba', '##chten']",1,0.71
291,bachter,N,7,"['ba', '##chter']",1,0.71
292,bachtjes,N,8,"['ba', '##cht', '##jes']",2,0.62
293,bachtte,N,7,"['ba', '##cht', '##te']",2,0.57
294,bachtten,N,8,"['ba', '##cht', '##ten']",2,0.62
295,bactris,N,7,"['ba', '##c', '##tri', '##s']",3,0.43
296,badgad,N,6,"['bad', '##ga', '##d']",2,0.5
297,badhots,N,7,"['bad', '##ho', '##t', '##s']",3,0.43
298,badsen,N,6,"['bad', '##s', '##en']",2,0.5
299,badses,N,6,"['bad', '##s', '##e', '##s']",3,0.33
300,badstaard,N,9,"['bad', '##staard']",1,0.78
301,badu,N,4,"['bad', '##u']",1,0.5
302,badwiep,N,7,"['bad', '##wie', '##p']",2,0.57
303,baf,N,3,"['ba', '##f']",1,0.33
304,bafdoe,N,6,"['ba', '##f', '##doe']",2,0.5
305,bafel,N,5,"['ba', '##fel']",1,0.6
306,bafin,N,5,"['ba', '##fin']",1,0.6
307,bafjes,N,6,"['ba', '##f', '##jes']",2,0.5
308,bafrand,N,7,"['ba', '##fra', '##n', '##d']",3,0.43
309,baft,N,4,"['ba', '##f', '##t']",2,0.25
310,bagden,N,6,"['ba', '##g', '##den']",2,0.5
311,bagen,N,5,"['ba', '##gen']",1,0.6
312,bagjus,N,6,"['ba', '##g', '##j', '##us']",3,0.33
313,bai,N,3,"['ba', '##i']",1,0.33
314,baims,N,5,"['ba', '##i', '##m', '##s']",3,0.2
315,bair,N,4,"['ba', '##i', '##r']",2,0.25
316,bakhoed,N,7,"['bak', '##hoed']",1,0.71
317,bakke,N,5,"['bak', '##k', '##e']",2,0.4
318,bakmuits,N,8,"['bak', '##m', '##uit', '##s']",3,0.5
319,bakmuw,N,6,"['bak', '##m', '##uw']",2,0.5
320,bakstel,N,7,"['bak', '##stel']",1,0.71
321,bakstels,N,8,"['bak', '##stel', '##s']",2,0.62
322,bakwerk,N,7,"['bak', '##werk']",1,0.71
323,baldet,N,6,"['bal', '##de', '##t']",2,0.5
324,baldien,N,7,"['bal', '##dien']",1,0.71
325,baldin,N,6,"['bal', '##di', '##n']",2,0.5
326,balept,N,6,"['bal', '##ept']",1,0.67
327,balfuwt,N,7,"['bal', '##f', '##uw', '##t']",3,0.43
328,balgert,N,7,"['bal', '##ger', '##t']",2,0.57
329,balget,N,6,"['bal', '##ge', '##t']",2,0.5
330,balig,N,5,"['bal', '##ig']",1,0.6
331,balik,N,5,"['bal', '##ik']",1,0.6
332,balin,N,5,"['bal', '##in']",1,0.6
333,balla,N,5,"['bal', '##la']",1,0.6
334,balle,N,5,"['bal', '##l', '##e']",2,0.4
335,ballpicks,N,9,"['bal', '##l', '##pic', '##k', '##s']",4,0.44
336,balme,N,5,"['bal', '##me']",1,0.6
337,balven,N,6,"['bal', '##ven']",1,0.67
338,bam,N,3,"['ba', '##m']",1,0.33
339,bamaat,N,6,"['ba', '##maat']",1,0.67
340,bamdees,N,7,"['ba', '##m', '##de', '##e', '##s']",4,0.29
341,bamen,N,5,"['ba', '##men']",1,0.6
342,bamier,N,6,"['ba', '##mie', '##r']",2,0.5
343,bammen,N,6,"['ba', '##mmen']",1,0.67
344,bamp,N,4,"['ba', '##m', '##p']",2,0.25
345,bamser,N,6,"['ba', '##m', '##s', '##er']",3,0.33
346,bamweg,N,6,"['ba', '##m', '##weg']",2,0.5
347,banbons,N,7,"['ban', '##bon', '##s']",2,0.57
348,bancon,N,6,"['ban', '##con']",1,0.67
349,bandins,N,7,"['band', '##in', '##s']",2,0.57
350,baneer,N,6,"['ban', '##e', '##er']",2,0.5
351,banjaar,N,7,"['ban', '##jaar']",1,0.71
352,bankeert,N,8,"['bank', '##eert']",1,0.75
353,bankhaaf,N,8,"['bank', '##ha', '##af']",2,0.62
354,bankrein,N,8,"['bank', '##rei', '##n']",2,0.62
355,bannens,N,7,"['ban', '##n', '##en', '##s']",3,0.43
356,bannons,N,7,"['ban', '##n', '##ons']",2,0.57
357,banon,N,5,"['ban', '##on']",1,0.6
358,bans,N,4,"['ban', '##s']",1,0.5
359,banze,N,5,"['ban', '##ze']",1,0.6
360,bap,N,3,"['ba', '##p']",1,0.33
361,bapen,N,5,"['ba', '##pen']",1,0.6
362,bapje,N,5,"['ba', '##pje']",1,0.6
363,bapjes,N,6,"['ba', '##pjes']",1,0.67
364,bappen,N,6,"['ba', '##ppen']",1,0.67
365,bapte,N,5,"['ba', '##pte']",1,0.6
366,bardjas,N,7,"['bar', '##dja', '##s']",2,0.57
367,bargaart,N,8,"['bar', '##ga', '##art']",2,0.62
368,bargdall,N,8,"['bar', '##g', '##dal', '##l']",3,0.5
369,barhoord,N,8,"['bar', '##hoor', '##d']",2,0.62
370,barin,N,5,"['bar', '##in']",1,0.6
371,barkje,N,6,"['bar', '##kje']",1,0.67
372,barkjes,N,7,"['bar', '##kje', '##s']",2,0.57
373,barmde,N,6,"['bar', '##m', '##de']",2,0.5
374,barsen,N,6,"['bar', '##s', '##en']",2,0.5
375,barte,N,5,"['bar', '##te']",1,0.6
376,barten,N,6,"['bar', '##ten']",1,0.67
377,bartjes,N,7,"['bar', '##tjes']",1,0.71
378,barts,N,5,"['bar', '##t', '##s']",2,0.4
379,bartte,N,6,"['bar', '##t', '##te']",2,0.5
380,bartten,N,7,"['bar', '##tten']",1,0.71
381,barzier,N,7,"['bar', '##zier']",1,0.71
382,basbaal,N,7,"['bas', '##ba', '##al']",2,0.57
383,baseft,N,6,"['bas', '##eft']",1,0.67
384,basmes,N,6,"['bas', '##mes']",1,0.67
385,basoopt,N,7,"['bas', '##oo', '##p', '##t']",3,0.43
386,bassat,N,6,"['bas', '##s', '##at']",2,0.5
387,bastet,N,6,"['bas', '##te', '##t']",2,0.5
388,bastoorns,N,9,"['bas', '##to', '##or', '##n', '##s']",4,0.44
389,bastoots,N,8,"['bas', '##to', '##ots']",2,0.62
390,batak,N,5,"['ba', '##tak']",1,0.6
391,batans,N,6,"['ba', '##tan', '##s']",2,0.5
392,bater,N,5,"['ba', '##ter']",1,0.6
393,baters,N,6,"['ba', '##ters']",1,0.67
394,batgrond,N,8,"['ba', '##t', '##grond']",2,0.62
395,batje,N,5,"['ba', '##tje']",1,0.6
396,batpad,N,6,"['ba', '##t', '##pad']",2,0.5
397,baven,N,5,"['ba', '##ven']",1,0.6
398,baver,N,5,"['ba', '##ver']",1,0.6
399,baxen,N,5,"['ba', '##x', '##en']",2,0.4
400,bazeegd,N,7,"['ba', '##ze', '##e', '##g', '##d']",4,0.29
401,beaart,N,6,"['be', '##aar', '##t']",2,0.5
402,beaasd,N,6,"['be', '##aas', '##d']",2,0.5
403,beals,N,5,"['be', '##als']",1,0.6
404,bealy,N,5,"['be', '##al', '##y']",2,0.4
405,beb,N,3,"['be', '##b']",1,0.33
406,bebaaid,N,7,"['be', '##ba', '##aid']",2,0.57
407,bebaard,N,7,"['be', '##baard']",1,0.71
408,bebeelt,N,7,"['be', '##be', '##elt']",2,0.57
409,bebenkt,N,7,"['be', '##ben', '##k', '##t']",3,0.43
410,bebest,N,6,"['be', '##bes', '##t']",2,0.5
411,bebied,N,6,"['be', '##bie', '##d']",2,0.5
412,bebijk,N,6,"['be', '##bij', '##k']",2,0.5
413,beblier,N,7,"['be', '##bli', '##er']",2,0.57
414,bebon,N,5,"['be', '##bon']",1,0.6
415,bebrenst,N,8,"['be', '##bre', '##n', '##s', '##t']",4,0.38
416,becht,N,5,"['be', '##cht']",1,0.6
417,bechte,N,6,"['be', '##cht', '##e']",2,0.5
418,bechter,N,7,"['be', '##chter']",1,0.71
419,bechtste,N,8,"['be', '##cht', '##ste']",2,0.62
420,becling,N,7,"['be', '##c', '##ling']",2,0.57
421,becten,N,6,"['be', '##c', '##ten']",2,0.5
422,bedaarn,N,7,"['bed', '##aar', '##n']",2,0.57
423,bedaft,N,6,"['bed', '##af', '##t']",2,0.5
424,bedams,N,6,"['bed', '##am', '##s']",2,0.5
425,bedangt,N,7,"['bed', '##ang', '##t']",2,0.57
426,bedeefd,N,7,"['bed', '##e', '##e', '##f', '##d']",4,0.29
427,bedinct,N,7,"['bed', '##in', '##c', '##t']",3,0.43
428,bedit,N,5,"['bed', '##i', '##t']",2,0.4
429,bedkrui,N,7,"['bed', '##kru', '##i']",2,0.57
430,bedlijk,N,7,"['bed', '##lijk']",1,0.71
431,bedoept,N,7,"['bed', '##oep', '##t']",2,0.57
432,bedoogt,N,7,"['bed', '##oog', '##t']",2,0.57
433,bedraalt,N,8,"['bed', '##ra', '##al', '##t']",3,0.5
434,bedraam,N,7,"['bed', '##raam']",1,0.71
435,bedraar,N,7,"['bed', '##ra', '##ar']",2,0.57
436,bedraast,N,8,"['bed', '##ra', '##ast']",2,0.62
437,bedraat,N,7,"['bed', '##raat']",1,0.71
438,bedram,N,6,"['bed', '##ram']",1,0.67
439,bedreedt,N,8,"['bed', '##reed', '##t']",2,0.62
440,bedreesd,N,8,"['bed', '##rees', '##d']",2,0.62
441,bedreim,N,7,"['bed', '##rei', '##m']",2,0.57
442,bedrekt,N,7,"['bed', '##rek', '##t']",2,0.57
443,bedrend,N,7,"['bed', '##rend']",1,0.71
444,bedriem,N,7,"['bed', '##riem']",1,0.71
445,bedriet,N,7,"['bed', '##riet']",1,0.71
446,bedrijdt,N,8,"['bed', '##rijdt']",1,0.75
447,bedrijns,N,8,"['bed', '##rij', '##n', '##s']",3,0.5
448,bedro,N,5,"['bed', '##ro']",1,0.6
449,bedroed,N,7,"['bed', '##roe', '##d']",2,0.57
450,bedroem,N,7,"['bed', '##roe', '##m']",2,0.57
451,bedroeps,N,8,"['bed', '##roep', '##s']",2,0.62
452,bedroept,N,8,"['bed', '##roep', '##t']",2,0.62
